step,option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
625.0,1,-6.938893903907228e-18,-0.17220984857454058,0.0,9.584414387426309,0.2524402514100075
630.0,1,-6.938893903907228e-18,-0.16359935614581356,0.0,12.83377444029195,1.2019522041082382
635.0,1,-6.938893903907228e-18,-0.15541938833852287,0.0,11.423033704487656,0.2524402514100075
640.0,1,-0.09,-0.15214841892159672,0.75,9.649031591061021,1.3534163534641266
645.0,1,-0.07,-0.1480409979755169,0.23076923076923078,7.730644253999525,0.3534163534641266
650.0,1,-0.11,-0.14613894807674105,0.7333333333333333,10.265715504931743,1.1514641530811787
655.0,1,-0.020000000000000004,-0.139832000672904,0.0,9.442385934441642,0.10097610205411911
660.0,1,-0.04000000000000001,-0.13484040063925878,0.25,11.130124850363623,1.2019522041082382
665.0,1,-6.938893903907228e-18,-0.12809838060729584,0.0,10.86545681456409,0.20195220410823822
670.0,1,-0.05000000000000001,-0.12419346157693104,0.3125,10.782316384504146,1.2524402514100075
675.0,1,-0.04000000000000001,-0.11998378849808448,0.0,9.040466768972843,0.2524402514100075
680.0,1,-0.12,-0.11998459907318026,0.75,9.766867242980595,1.3534163534641266
685.0,1,-0.09,-0.11848536911952125,0.0,10.137719486100451,0.3534163534641266
690.0,1,0.0,-0.11256110066354517,0.0,11.10387204472945,1.2524402514100075
695.0,1,-0.03,-0.10843304563036792,0.15789473684210525,10.703801927184113,0.3534163534641266
700.0,1,-0.14,-0.11001139334884952,0.7777777777777778,10.525710902293609,1.4039044082164764
705.0,1,-0.07,-0.10801082368140703,0.0,8.68807832239043,0.4543924480676651
710.0,1,-0.06,-0.10561028249733669,0.3333333333333333,9.990498017510253,1.3029282987117767
715.0,1,-0.05,-0.10282976837246985,0.23529411764705882,9.528952303797961,0.30292830616235733
720.0,1,-0.15,-0.10518827995384636,1.0714285714285714,8.302719807037745,1.3029283061623573
725.0,1,-0.15,-0.10742886595615403,0.07142857142857142,7.763914845611799,0.30292830616235733
730.0,1,-0.06,-0.10505742265834632,0.4,10.873421033399286,1.1514641530811787
735.0,1,0.0,-0.099804551525429,0.0,11.122942598327247,0.20195220410823822
740.0,1,-0.07,-0.09831432394915754,0.5,9.953946087601551,1.2019522041082382
745.0,1,-0.03,-0.09489860775169966,0.08333333333333333,8.854745821057914,0.10097610205411911
750.0,1,-0.06,-0.09315367736411467,0.4,10.719957848911596,1.100976102054119
755.0,1,0.0,-0.08849599349590893,0.0,11.309747966282355,0.15146415308117867
760.0,1,0.0,-0.08407119382111349,0.0,12.363359476958228,1.2019522041082382
765.0,1,-0.01,-0.0803676341300578,0.0625,11.682821308741982,0.15146415308117867
770.0,1,-0.08,-0.08034925242355491,0.47058823529411764,10.699632349237813,1.2524402514100075
775.0,1,-0.05,-0.07883178980237716,0.0,9.948382574932644,0.20195220410823822
780.0,1,-0.06,-0.07789020031225831,0.3157894736842105,9.999694326526734,1.2524402514100075
785.0,1,-0.04,-0.0759956902966454,0.0,9.460923017210066,0.20195220410823822
790.0,1,-0.1,-0.07719590578181312,0.5555555555555556,9.238780231734909,1.100976102054119
795.0,1,-0.11,-0.07883611049272247,0.10526315789473684,9.47524698102257,0.20195220410823822
800.0,1,-0.07,-0.07839430496808635,0.4375,11.02197471007467,1.2019522041082382
805.0,1,0.0,-0.07447458971968203,0.0,9.733786026924982,0.15146415308117867
810.0,1,-0.08,-0.07475086023369792,0.47058823529411764,10.218888032821425,1.0504880510270596
815.0,1,-0.020000000000000004,-0.07201331722201303,0.0,10.676966593406348,0.20195220410823822
820.0,1,-3.469446951953614e-18,-0.06841265136091237,0.0,12.33226221154926,1.2019522041082382
825.0,1,-3.469446951953614e-18,-0.06499201879286676,0.0,12.51847819249251,0.15146415308117867
830.0,1,-3.469446951953614e-18,-0.061742417853223416,0.0,12.40794943208865,1.0504880510270596
835.0,1,-3.469446951953614e-18,-0.05865529696056224,0.0,12.100905202574788,0.20195220410823822
840.0,1,-3.469446951953614e-18,-0.055722532112534126,0.0,12.311399480834229,1.2524402514100075
845.0,1,-3.469446951953614e-18,-0.05293640550690742,0.0,10.089030521112104,0.15146415308117867
850.0,1,-0.12,-0.05628958523156204,0.8571428571428571,8.476367490521785,1.100976102054119
855.0,1,-0.12,-0.059475105969983934,0.0,9.17164155971816,0.20195220410823822
860.0,1,0.0,-0.056501350671484735,0.0,10.603640173451858,1.2019522041082382
865.0,1,0.0,-0.053676283137910494,0.0,10.286151796214348,0.15146415308117867
870.0,1,-0.04,-0.05299246898101497,0.25,10.048598541065896,1.100976102054119
875.0,1,-0.04,-0.05234284553196422,0.0,10.874801989004524,0.20195220410823822
880.0,1,-0.02,-0.05072570325536601,0.11764705882352941,11.925231418480957,1.3029282987117767
885.0,1,0.0,-0.048189418092597705,0.0,10.835883535910021,0.2524402514100075
890.0,1,-0.06,-0.04877994718796782,0.35294117647058826,10.051118643361944,1.0504880510270596
895.0,1,-0.05,-0.04884094982856943,0.10526315789473684,8.049157871843743,0.15146415308117867
900.0,1,-0.07,-0.049898902337140956,0.4375,10.879028318193994,1.2019522041082382
905.0,1,-0.05,-0.04990395722028391,0.2777777777777778,9.73255282663642,0.15146415308117867
910.0,1,-0.25,-0.05990875935926972,1.5625,8.570738934648986,1.100976102054119
915.0,1,-0.2,-0.06691332139130624,0.0,9.176433871605703,0.30292829871177673
920.0,1,-0.010000000000000009,-0.06406765532174093,0.047619047619047616,11.991114301747444,1.3534163534641266
925.0,1,-0.010000000000000009,-0.061364272555653875,0.045454545454545456,10.228581210861726,0.20195220038294792
930.0,1,-0.11000000000000001,-0.06379605892787119,0.5789473684210527,9.889694307245765,1.0
935.0,1,-0.11000000000000001,-0.06610625598147762,0.0,9.483115696869943,0.10097610205411911
940.0,1,-1.3877787807814457e-17,-0.06280094318240374,0.0,10.425682358576033,1.100976102054119
945.0,1,-0.030000000000000013,-0.061160896023283555,0.16666666666666666,8.420197527007954,0.050488051027059555
950.0,1,-0.27,-0.07160285122211937,1.588235294117647,7.1142513184114895,1.0504880510270596
955.0,1,-0.34,-0.0850227086610134,0.5,6.832184420987421,0.15146415308117867
960.0,1,-0.09000000000000002,-0.08527157322796274,0.0,11.121810415388714,1.2019522041082382
965.0,1,-0.05000000000000003,-0.0835079945665646,0.15,9.833430282669104,0.050488051027059555
970.0,1,-0.2700000000000001,-0.09283259483823639,1.3888888888888888,7.025857279405874,1.0504880510270596
975.0,1,-0.3400000000000001,-0.10519096509632457,0.5333333333333333,5.9906050146785095,0.050488051027059555
980.0,1,-0.10000000000000006,-0.10493141684150835,0.07692307692307693,9.11406678380116,1.0504880510270596
985.0,1,-0.16000000000000006,-0.10768484599943294,0.4375,9.07179364104901,0.050488051027059555
990.0,1,-0.36000000000000004,-0.12030060369946129,2.076923076923077,7.790895811476693,1.0504880510270596
995.0,1,-0.21000000000000005,-0.12478557351448821,0.0,4.977581975834531,0.050488051027059555
1000.0,1,-0.04000000000000006,-0.12054629483876379,0.3333333333333333,10.145255139422554,1.0504880510270596
1005.0,1,-0.020000000000000063,-0.1155189800968256,0.11764705882352941,12.021974484594693,0.050488051027059555
1010.0,1,-0.10000000000000006,-0.11474303109198432,0.5263157894736842,10.123680424675149,1.1514641530811787
1015.0,1,-0.10000000000000006,-0.1140058795373851,0.045454545454545456,8.312940598640477,0.2524402514100075
1020.0,1,-0.08000000000000006,-0.11230558556051584,0.3076923076923077,8.582188357231722,1.3534163534641266
1025.0,1,-0.12000000000000005,-0.11269030628249005,0.26666666666666666,6.84726686001213,0.3534163534641266
1030.0,1,-0.37000000000000005,-0.12555579096836555,1.121212121212121,6.8784037836515,1.3029282987117767
1035.0,1,-0.71,-0.15477800141994727,1.1818181818181819,6.275448108338884,0.3534163534641266
1040.0,1,-0.75,-0.1845391013489499,0.59375,6.580405294934456,1.4039044082164764
1045.0,1,-0.66,-0.2083121462815024,0.05714285714285714,7.447784925895589,0.40390440821647644
1050.0,1,-0.77,-0.2363965389674273,0.84375,6.760271781351397,1.2524402514100075
1055.0,1,-0.94,-0.2715767120190559,0.90625,6.1064318206750094,0.30292829871177673
1060.0,1,-0.54,-0.28499787641810315,0.3055555555555556,9.339833791531763,1.454392448067665
1065.0,1,-0.47,-0.294247982597198,0.027777777777777776,7.596864057079038,0.40390440821647644
1070.0,1,-0.72,-0.31553558346733807,0.7222222222222222,6.689962530845743,1.2524402514100075
1075.0,1,-0.83,-0.34125880429397115,0.7368421052631579,5.911897274459445,0.2524402514100075
1080.0,1,-0.63,-0.35569586407927256,0.4722222222222222,5.701693555378183,1.3029282987117767
1085.0,1,-0.56,-0.36591107087530894,0.02857142857142857,6.310830797831615,0.30292829871177673
1090.0,1,-0.68,-0.38161551733154353,0.5,7.0851792610368935,1.2524402514100075
1095.0,1,-0.8,-0.4025347414649664,0.5555555555555556,5.985064333900383,0.3534163534641266
1100.0,1,-0.65,-0.41490800439171804,0.3888888888888889,6.128104267692311,1.4039044082164764
1105.0,1,-0.66,-0.42716260417213214,0.07894736842105263,5.4612868865238084,0.3534163534641266
1110.0,1,-0.92,-0.4518044739635255,0.8157894736842105,6.077617007322697,1.2524402514100075
1115.0,1,-1.1,-0.4842142502653492,0.9736842105263158,4.542413831138298,0.30292829871177673
1120.0,1,-0.93,-0.5065035377520817,0.8974358974358975,5.2212767399932885,1.4039044082164764
1125.0,1,-0.94,-0.5281783608644776,0.13953488372093023,5.853508164409812,0.4543924480676651
1130.0,1,-1.05,-0.5542694428212537,0.5652173913043478,6.004661776252852,1.3534163534641266
1135.0,1,-1.22,-0.5875559706801909,0.7391304347826086,4.610644698962611,0.4543924480676651
1140.0,1,-1.2,-0.6181781721461814,0.7291666666666666,4.709383808843507,1.6058565974235535
1145.0,1,-1.15,-0.6447692635388723,1.3333333333333333,5.121211933913975,1.6058565974235535
1150.0,1,-1.27,-0.6760308003619286,0.5102040816326531,4.367001291305732,0.6058565974235535
1155.0,1,-1.14,-0.6992292603438321,0.6086956521739131,5.542763032570001,1.5048804879188538
1160.0,1,-1.37,-0.7327677973266405,0.723404255319149,4.128802941012224,0.5553685426712036
1165.0,1,-1.48,-0.7701294074603084,0.98,4.393998962754145,1.7068327069282532
1170.0,1,-1.63,-0.813122937087293,1.6923076923076923,5.181936087775737,1.8078088164329529
1175.0,1,-1.71,-0.8579667902329283,1.0192307692307692,4.378135877730065,0.8078088164329529
1180.0,1,-1.46,-0.8880684507212818,0.673469387755102,4.813776022674351,1.6058565974235535
1185.0,1,-1.6,-0.9236650281852177,0.7254901960784313,4.658557037768999,0.6563446521759033
1190.0,1,-1.54,-0.9544817767759568,0.82,4.204376665802709,1.6563446521759033
1195.0,1,-1.83,-0.998257687937159,1.6981132075471699,5.095649175822254,1.8582968711853027
1200.0,1,-1.82,-1.039344803540301,1.2727272727272727,5.160483230829679,0.9087849259376526
1205.0,1,-1.52,-1.0633775633632858,0.6538461538461539,5.37215523865982,1.8582968711853027
1210.0,1,-1.77,-1.0987086851951215,0.6851851851851852,4.0118669967192195,0.95927295088768
1215.0,1,-1.88,-1.1377732509353655,0.9464285714285714,3.7653720066951553,2.0097609758377075
1220.0,1,-2.16,-1.1888845883885972,0.8421052631578947,3.1177477234310995,0.95927295088768
1225.0,1,-2.1,-1.2344403589691673,0.9166666666666666,4.0964603611236265,1.95927295088768
1230.0,1,-2.26,-1.285718341020709,0.6379310344827587,3.774176085022405,0.95927295088768
1235.0,1,-2.32,-1.3374324239696733,0.7321428571428571,3.601838076700157,2.0097609758377075
1240.0,1,-2.64,-1.4025608027711898,0.6842105263157895,2.8512498615618838,0.95927295088768
1245.0,1,-2.86,-1.4754327626326302,0.9649122807017544,3.3524606708348292,1.8078088164329529
1250.0,1,-3.12,-1.5576611245009988,0.9090909090909091,3.2235683328695797,0.8582968711853027
1255.0,1,-3.0,-1.6297780682759488,1.105263157894737,3.2883102008399168,1.9087849259376526
1260.0,1,-3.35,-1.7157891648621513,1.0,2.866783376916846,0.8078088164329529
1265.0,1,-3.29,-1.7944997066190438,0.8035714285714286,4.3519588156297475,1.8078088164329529
1270.0,1,-3.02,-1.8557747212880915,0.5357142857142857,4.700349588699006,0.8582968711853027
1275.0,1,-2.81,-1.903485985223687,0.6666666666666666,4.392058892185758,2.1107370853424072
1280.0,1,-2.84,-1.9503116859625025,0.46774193548387094,3.673914563030713,1.211713194847107
1285.0,1,-2.76,-1.9907961016643771,0.4444444444444444,3.6317996330664433,2.1107370853424072
1290.0,1,-2.9,-2.036256296581158,0.6101694915254238,3.0876812823989788,1.1107370853424072
1295.0,1,-2.84,-2.0764434817521003,0.8125,3.69224893043853,2.3631773591041565
1300.0,1,-3.03,-2.1241213076644954,0.828125,2.8459435977142222,1.3126893043518066
1305.0,1,-3.24,-2.1799152422812704,0.9230769230769231,3.362666803160614,2.211713194847107
1310.0,1,-3.57,-2.249419480167207,0.8548387096774194,3.027077819206192,1.2622012495994568
1315.0,1,-3.06,-2.2899485061588467,0.7910447761194029,3.3462550029935376,2.514641523361206
1320.0,1,-3.42,-2.3464510808509043,0.6376811594202898,2.9602802281156526,1.514641523361206
1325.0,1,-3.44,-2.401128526808359,0.6811594202898551,3.279717299419394,2.464153468608856
1330.0,1,-3.52,-2.4570721004679412,0.5,3.1452828733861917,1.565129578113556
1335.0,1,-3.06,-2.487218495444544,0.6176470588235294,3.4039004109226956,2.565129578113556
1340.0,1,-3.2,-2.5228575706723166,0.42028985507246375,3.222865732670635,1.565129578113556
1345.0,1,-2.79,-2.5362146921387008,0.463768115942029,3.4641312377648843,2.4136654138565063
1350.0,1,-2.78,-2.5484039575317654,0.38235294117647056,3.330995886469151,1.514641523361206
1355.0,1,-2.68,-2.554983759655177,0.4925373134328358,3.344884250426091,2.514641523361206
1360.0,1,-2.52,-2.553234571672418,0.4117647058823529,3.17756757210485,1.514641523361206
1365.0,1,-2.3,-2.540572843088797,0.4788732394366197,3.3146533457342366,2.514641523361206
1370.0,1,-2.58,-2.542544200934357,0.4411764705882353,2.7310881281637562,1.6156176328659058
1375.0,1,-2.61,-2.545916990887639,0.7391304347826086,3.0551111772240147,2.6156176328659058
1380.0,1,-2.81,-2.559121141343257,0.7285714285714285,2.7689366145294736,1.6156176328659058
1385.0,1,-2.73,-2.5676650842760935,0.7571428571428571,2.861472200854575,2.514641523361206
1390.0,1,-3.01,-2.589781830062289,0.782608695652174,2.9871377169820854,1.565129578113556
1395.0,1,-3.1,-2.615292738559175,0.6865671641791045,3.0536933406848874,2.565129578113556
1400.0,1,-3.36,-2.652528101631216,0.6521739130434783,3.0260726407838408,1.565129578113556
1405.0,1,-3.2,-2.6799016965496554,0.7571428571428571,3.2030748270707257,2.464153468608856
1410.0,1,-3.43,-2.7174066117221725,0.6811594202898551,3.1213509277675073,1.514641523361206
1415.0,1,-3.42,-2.7525362811360634,0.5735294117647058,3.173322046283192,2.514641523361206
1420.0,1,-3.53,-2.79140946707926,0.47058823529411764,2.9710636268092516,1.514641523361206
1425.0,1,-3.43,-2.823338993725297,0.5797101449275363,3.026425695149056,2.464153468608856
1430.0,1,-3.65,-2.864672044039032,0.5797101449275363,2.628380330219195,1.6156176328659058
1435.0,1,-3.58,-2.90043844183708,0.7391304347826086,2.8209840621835465,2.6156176328659058
1440.0,1,-3.59,-2.934916519745226,0.7428571428571429,3.023328516178578,1.6156176328659058
1445.0,1,-3.47,-2.9616706937579647,0.5857142857142857,3.276494516271574,2.514641523361206
1450.0,1,-3.43,-2.9850871590700665,0.5588235294117647,3.286119385102812,1.514641523361206
1455.0,1,-3.39,-3.0053328011165634,0.6470588235294118,3.341627436566997,2.514641523361206
1460.0,1,-3.68,-3.0390661610607355,0.5441176470588235,2.859587377254496,1.514641523361206
1465.0,1,-3.63,-3.068612853007698,0.8059701492537313,2.8214835987291345,2.4136654138565063
1470.0,1,-3.49,-3.089682210357313,0.6714285714285714,3.0871039189023763,1.514641523361206
1475.0,1,-3.37,-3.1036980998394474,0.6714285714285714,3.1065929681992497,2.514641523361206
1480.0,1,-3.68,-3.132513194847475,0.5072463768115942,2.6733001214106005,1.514641523361206
1485.0,1,-3.84,-3.167887535105101,0.8405797101449275,2.9665890149912575,2.4136654138565063
1490.0,1,-4.01,-3.2099931583498456,0.8285714285714286,2.666843601481198,1.6156176328659058
1495.0,1,-3.86,-3.2424935004323534,0.9428571428571428,2.721072037125987,2.6156176328659058
