episode,cumulative_reward,average_cumulative_reward,mean_waiting_time,mean_speed,mean_lane_density
0,-77.32,-75.669707752169,12.849112680485458,1.7351729889904834,6.790579781613245
1,-75.04,-75.60804946357955,12.976088666746485,1.7337241881636698,6.845691440648117
2,-74.01,-75.82220298287608,12.957837218265954,1.7360934662481826,6.819595984501586
3,-77.08,-75.59519217928425,12.82940229730336,1.7444436997768356,6.814853821768229
4,-76.35,-76.91033545653409,12.989812042408012,1.7246712982052488,6.84564142303628
5,-75.09,-75.99753059046213,12.859298539911832,1.719728836454433,6.832090877069391
6,-77.0,-75.6282695418176,12.784744795449392,1.7438732252798221,6.788717153927441
7,-76.63,-77.00296449755398,13.086638475978157,1.7340149051825755,6.820215568862276
8,-77.86,-77.21250496750717,12.971823491587278,1.7303600672235984,6.802457907713984
9,-77.4,-76.9893980401883,12.781005313502417,1.7371382228483871,6.813718562874252
10,-75.25,-75.83184488756426,12.896379650482213,1.7230898292273027,6.824508277562522
11,-76.24,-75.55324326281003,13.020111724635807,1.7280191708390655,6.828885875308208
12,-75.96,-76.41270245524484,13.143169331643444,1.7412692528681957,6.80817576611483
13,-72.83,-75.51978384487373,12.97209434936097,1.7298667613444447,6.826972173300459
14,-75.25,-76.70411296725504,12.953455455759347,1.7493569769144701,6.806052131032055
15,-75.18,-76.8390365788846,12.909258682887582,1.7287141617758557,6.830210637548433
16,-75.04,-76.32788697942506,13.022938966690253,1.725929713607592,6.832620288834097
17,-77.21,-76.98168618519088,12.898535009342242,1.7299637006852868,6.825342374075379
18,-73.68,-75.58558902380207,13.00086315704462,1.7365238174207052,6.81919654808031
19,-77.06,-76.46357094790173,12.85409431153215,1.7358762151050473,6.829681225783728
20,-78.25,-76.76978569627938,13.072730456920398,1.7272312484051977,6.818428319830928
21,-73.66,-75.061407474209,13.146981525829549,1.7404900767032099,6.824706939063051
22,-74.6,-75.97930519884905,13.17536536446107,1.7408636145623742,6.8019203945051085
23,-74.29,-76.1816615564786,12.989526901744037,1.7386447406736147,6.770445227192674
24,-77.36,-76.8148795089766,12.943566775975702,1.722408396990358,6.827754843254668
25,-78.03,-76.63550796063123,12.72600960276046,1.7437804662523206,6.791506164142304
26,-75.96,-76.87575200920293,12.798328151745617,1.729797702905229,6.775346248679113
27,-73.06,-75.75100400531912,12.8338603525051,1.735150130944829,6.828757308911589
28,-77.67,-76.45275159195856,13.143954844202774,1.7546474500414813,6.814472349418809
29,-77.81,-76.27841452180047,12.859748840082872,1.7428066982132593,6.8089672419866165
30,-76.9,-76.75225790556348,12.940754716226397,1.729328875707041,6.836236350827757
31,-75.24,-75.7226970936678,12.934319218457935,1.7355574837850263,6.809369144064812
32,-77.85,-76.60385923621313,12.988559901684798,1.7302278208663566,6.80910919337795
33,-75.25,-75.8871394062856,12.894021632624353,1.7342524937007229,6.818911588587531
34,-77.57,-76.64906097089562,12.855604377787003,1.7457181710770397,6.792594575554773
35,-74.68,-76.77976334750576,12.875095846660923,1.7493755261155153,6.800808735470237
36,-78.62,-77.09921846527736,12.478851438597903,1.7561754037386381,6.760716097217331
37,-76.91,-76.37668123048749,12.912560829644596,1.7307818072900234,6.830576611482917
38,-78.06,-76.06886129974053,12.972818343206118,1.7289678848844332,6.8249954209228605
39,-78.22,-77.25060581549069,12.718086801731024,1.7422198261187423,6.7887974638957385
40,-78.47,-77.13686442080751,12.842567960685974,1.7417898537167993,6.811635787249032
41,-77.43,-76.107727412106,12.851577647185135,1.7317214177774227,6.795502289538571
42,-75.55,-75.95356344985528,12.935426027968088,1.7305534707653634,6.824185276505813
43,-73.34,-75.58242876370814,12.949479309172936,1.7395998962325552,6.826342021838676
44,-78.86,-77.29458819675457,13.197436874987794,1.7421712139417047,6.823447340612892
45,-74.92,-74.67408109013316,12.908767964327868,1.7466927588327141,6.803097217330047
46,-76.95,-76.78406006037393,12.859207626372491,1.7237458932545862,6.786774920746743
47,-74.82,-75.45979378424362,13.00736159798403,1.7390190561907473,6.819457907713984
48,-78.1,-77.0365389850059,12.971964159040137,1.721291529955106,6.841861570975696
49,-78.22,-76.99232272140009,13.084912428997455,1.7229714638780416,6.856665375132089
50,-74.6,-75.70084687692133,13.171239102943243,1.723992090463083,6.862348009862629
51,-77.13,-75.92056471252222,13.029135494293689,1.7396602324641062,6.7972106375484325
52,-76.38,-75.95109292204869,13.109304788787908,1.7529695514969388,6.835223318069744
53,-76.41,-76.31424005773495,12.944042417897315,1.7500547937594384,6.785815075730891
54,-76.5,-76.11535478472446,12.804124254070368,1.7367381180904997,6.798883409651285
55,-77.73,-76.7025891688534,12.95444974879163,1.7455885665120223,6.83312398731948
56,-75.15,-76.75892479354394,12.9131375622187,1.7427809508645182,6.786362803804157
57,-75.02,-75.86973107748402,13.039758636425832,1.7404908386294184,6.8297196195843615
58,-75.13,-76.61381795685173,12.932853397367678,1.7355554200809462,6.813678407890102
59,-77.5,-77.86597825799035,12.943298788149372,1.7243699768334406,6.823183867559001
60,-75.64,-76.84356104176204,12.99534857815468,1.7359772185010653,6.821679816836915
61,-74.18,-76.11996336955248,13.182383066609816,1.7400570990048345,6.810797111659036
62,-76.05,-75.45603143616215,12.801383133894284,1.7402098141926485,6.816870376893274
63,-76.13,-76.2479930758011,12.899348041975573,1.73816223052919,6.809290595280029
64,-76.7,-76.20564324976593,12.948844860525696,1.745401446448302,6.8169813314547385
65,-76.45,-77.26910116242848,12.948774393602802,1.7277372454871516,6.846806974286721
66,-75.86,-75.22512913609263,12.900260655239792,1.733384457901782,6.806499471644947
67,-74.44,-75.57298378561636,12.94436067570957,1.7444436051231509,6.788901373723142
68,-76.82,-76.041003025215,12.971948039340957,1.7369261004231524,6.827779147587179
69,-76.23,-76.93955545373771,12.91689359412137,1.7525487217792801,6.809776681930257
70,-74.93,-76.57372251565822,12.935466396435308,1.7306103762503415,6.829990489609019
71,-73.53,-75.2605861797661,12.854591272759132,1.7319532718120931,6.8146762944698835
72,-76.53,-75.89128044040731,12.965554446401471,1.7368768907992989,6.824356463543502
73,-75.45,-75.91976346531672,13.127897355798696,1.7402765396972122,6.819602324762242
74,-76.01,-75.38533511859224,12.914411498279465,1.7397591818221272,6.80481261007397
75,-77.32,-77.09626895392486,12.985591791013665,1.7382609248776926,6.828838323353294
76,-76.97,-75.78761385754962,12.840356736773272,1.722631657747598,6.835209228601621
77,-78.16,-77.0287398783987,12.990636270771367,1.7420031419303594,6.8022920042268415
78,-76.51,-77.30444981449452,12.94838405969998,1.7379779460940628,6.7876090172596
79,-77.32,-76.25289628785987,13.005731896597444,1.7383995028600843,6.801991546319127
80,-78.49,-77.09895210451383,12.825204989354363,1.747250994407631,6.780815427967594
81,-75.74,-75.77856320731077,12.932314361718854,1.7364213064889635,6.8095456146530475
82,-77.68,-76.50680478433172,12.907002549731216,1.7404160808879166,6.820189151109546
83,-76.65,-75.8458007442505,12.881821554284041,1.7251784916702,6.822019020781966
84,-76.21,-77.0281581672155,12.776069552904653,1.723741927967347,6.828952095808384
85,-76.29,-75.7377912689959,12.885680706060317,1.7213213669268694,6.830709404719972
86,-72.22,-75.29073416281241,12.925548916509584,1.7480030171243444,6.810594927791477
87,-74.01,-75.49615037384044,13.060397229736164,1.7228752366941809,6.845861218738993
88,-77.15,-76.27041607198854,13.139857282233422,1.7522523519113733,6.816918985558296
89,-76.46,-76.0417574709299,12.892456891887832,1.725527635138672,6.8290866502289544
90,-76.65,-76.37117710818855,12.998163671415515,1.72242894104267,6.823839732300106
91,-75.25,-76.08203739172833,13.043673806023712,1.7407624003083058,6.794367735118
92,-76.85,-75.97685940199845,13.257128676656306,1.7334825034868273,6.840548784783375
93,-75.5,-76.36560459481844,13.030777934043188,1.7370202556130925,6.8020820711518155
94,-76.6,-77.00568853941932,12.82968787625101,1.7345718714795648,6.814016202888341
95,-76.95,-77.33900853006668,12.95444972033055,1.7362123474042346,6.79996195843607
96,-75.75,-75.55254975840549,13.064953619013592,1.7321982613052396,6.83867699894329
97,-76.2,-76.94525142179926,12.95093548241054,1.7276040548339398,6.820155336386052
98,-78.26,-77.25157828459629,12.927787088277055,1.7335348834761093,6.812137372314195
99,-78.05,-77.34505388269193,13.008887586304823,1.7222927736870146,6.834737583656218
