step,option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
5.0,0,0.0,0.0,0.0,12.48551978733602,0.050488051027059555
10.0,0,0.0,0.0,0.0,13.11004613500978,1.1514641530811787
15.0,0,0.0,0.0,0.0,13.417296124429207,0.2524402514100075
20.0,0,-0.01,-0.0005,0.07692307692307693,10.931832037256218,1.2524402514100075
25.0,0,-0.12,-0.006475,0.8571428571428571,8.395094783105355,1.3029282987117767
30.0,0,-0.11,-0.01165125,0.0,8.031702068952095,0.2524402514100075
35.0,0,-0.039999999999999994,-0.0130686875,0.2857142857142857,11.609598283334673,1.1514641530811787
40.0,0,6.938893903907228e-18,-0.012415253125,0.0,11.777576122439921,0.15146415308117867
45.0,0,-0.019999999999999993,-0.012794490468749998,0.15384615384615385,11.137344886562186,1.1514641530811787
50.0,0,-0.019999999999999993,-0.013154765945312496,0.1111111111111111,10.961920473279962,0.20195220410823822
55.0,0,-0.09999999999999999,-0.01749702764804687,0.5882352941176471,9.078730055688075,1.2524402514100075
60.0,0,-0.13,-0.02312217626564453,0.14285714285714285,7.734948408237511,0.30292829871177673
65.0,0,-0.15,-0.029466067452362302,0.5714285714285714,8.69181722366653,1.3534163534641266
70.0,0,-0.11,-0.033492764079744185,0.043478260869565216,8.612709379148951,0.30292829871177673
75.0,0,-0.19,-0.04131812587575698,0.8636363636363636,9.16079653337072,1.100976102054119
80.0,0,-0.22,-0.05025221958196913,0.05555555555555555,8.352661429896209,0.10097610205411911
85.0,0,-0.06,-0.050739608602870676,0.4,9.799870131274291,1.1514641530811787
90.0,0,-0.16,-0.05620262817272714,0.9411764705882353,11.801627630302635,1.2019522041082382
95.0,0,0.0,-0.05339249676409078,0.0,11.37643837444254,0.15146415308117867
100.0,0,-0.05,-0.05322287192588624,0.38461538461538464,9.00219723786576,1.100976102054119
105.0,0,-0.05,-0.053061728329591926,0.0,8.479487690586872,0.15146415308117867
110.0,0,-0.05,-0.05290864191311233,0.45454545454545453,9.322008426928237,1.1514641530811787
115.0,0,-0.15,-0.05776320981745671,1.0714285714285714,10.184448520825384,1.2019522041082382
120.0,0,-0.3,-0.06987504932658387,2.3076923076923075,9.665966908211193,1.2019522041082382
125.0,0,-0.08000000000000002,-0.07038129686025467,0.0,10.386216662359496,0.2524402514100075
130.0,0,-0.05000000000000002,-0.06936223201724194,0.3333333333333333,9.393696515726178,1.1514641530811787
135.0,0,-0.28,-0.07989412041637983,1.75,7.201668170920713,1.1514641530811787
140.0,0,-0.33,-0.09239941439556083,0.4375,6.857869144016323,0.10097610205411911
145.0,0,-0.13,-0.0942794436757828,0.3157894736842105,11.021140250320547,1.2524402514100075
150.0,0,-0.16,-0.09756547149199365,0.8,11.315716588120711,1.3029282987117767
155.0,0,0.0,-0.09268719791739397,0.0,9.969355855376039,0.30292829871177673
160.0,0,-0.07,-0.09155283802152427,0.3888888888888889,10.319730790142664,1.100976102054119
165.0,0,-0.03,-0.08847519612044805,0.0,8.950944368626006,0.15146415308117867
170.0,0,-0.07,-0.08755143631442565,0.4666666666666667,10.155803071751576,1.1514641530811787
175.0,0,-0.17,-0.09167386449870435,1.2142857142857142,10.947965534705704,1.1514641530811787
180.0,0,-0.01999999999999999,-0.08809017127376913,0.0,10.57965359894252,0.15146415308117867
185.0,0,-0.059999999999999984,-0.08668566271008067,0.4,11.120863860247283,1.1514641530811787
190.0,0,-0.009999999999999988,-0.08285137957457664,0.0625,8.691886860563672,0.20195220410823822
195.0,0,-0.09,-0.08320881059584781,0.5294117647058824,10.5987971158185,1.3534163534641266
200.0,0,-0.04,-0.08104837006605542,0.10526315789473684,10.056664056914915,0.2524402514100075
205.0,0,-0.11000000000000001,-0.08249595156275265,0.6470588235294118,10.396490908951634,1.100976102054119
210.0,0,-0.27,-0.09187115398461501,1.6875,8.648285498197247,1.0504880510270596
215.0,0,-0.16,-0.09527759628538426,0.0,7.175199372617049,0.050488051027059555
220.0,0,-0.04000000000000001,-0.09251371647111505,0.3333333333333333,10.630548806874751,1.100976102054119
225.0,0,-6.938893903907228e-18,-0.08788803064755929,0.0,12.055233528040793,0.050488051027059555
230.0,0,-0.04000000000000001,-0.08549362911518132,0.3333333333333333,11.073312708282492,1.100976102054119
235.0,0,-0.010000000000000009,-0.08171894765942225,0.0,10.637547670509376,0.15146415308117867
240.0,0,-0.04000000000000001,-0.07963300027645114,0.3076923076923077,10.920645313727132,1.2019522041082382
245.0,0,-6.938893903907228e-18,-0.07565135026262858,0.0,9.256295638839063,0.20195220410823822
250.0,0,-0.14,-0.07886878274949716,0.9333333333333333,8.64140627987597,1.100976102054119
255.0,0,-0.13,-0.0814253436120223,0.0,8.090691891598462,0.15146415308117867
260.0,0,-0.07,-0.08085407643142119,0.3888888888888889,9.328341755147996,1.1514641530811787
265.0,0,-0.03,-0.07831137260985012,0.15,9.260531592894342,0.10097610205411911
270.0,0,-0.23,-0.0858958039793576,1.2777777777777777,7.829350389875602,1.0504880510270596
275.0,0,-0.3,-0.09660101378038971,0.35294117647058826,6.794241381660891,0.050488051027059555
280.0,0,-0.08000000000000002,-0.09577096309137022,0.125,10.05343598539812,1.0504880510270596
285.0,0,-0.07000000000000002,-0.0944824149368017,0.3888888888888889,12.343813193163326,1.100976102054119
290.0,0,-0.12000000000000001,-0.09575829418996162,0.75,11.283274650509902,1.100976102054119
295.0,0,-0.19,-0.10047037948046353,1.2666666666666666,10.587895238760398,1.1514641530811787
300.0,0,0.0,-0.09544686050644034,0.0,11.716287710524805,0.10097610205411911
305.0,0,-0.08,-0.09467451748111833,0.6153846153846154,9.20725808035279,1.1514641530811787
310.0,0,-0.08,-0.09394079160706241,0.0,6.918100658580418,0.20195220410823822
315.0,0,-0.03,-0.09074375202670928,0.2,11.157584216556582,1.3029283061623573
320.0,0,0.0,-0.08620656442537382,0.0,12.047043802345565,0.30292829871177673
