episode,cumulative_reward,average_cumulative_reward,mean_waiting_time,mean_speed,mean_lane_density
0,-0.15999999999999912,-0.007999999999999957,0.13305544472121877,1.5910889927296616,0.0006277034431695938
1,-0.19999999999999996,-0.017599999999999956,0.1365537189320907,1.593729760136048,0.0006277034431695938
2,-0.2800000000000001,-0.030719999999999963,0.13361315294654563,1.586095177299508,0.0006277034431695938
3,-0.12999999999999978,-0.03568399999999995,0.10965765721952776,1.601142669400513,0.0006277034431695938
4,-0.0999999999999999,-0.03889979999999995,0.1166060051729463,1.6025789312878513,0.0006277034431695938
5,-0.2000000000000009,-0.04695480999999999,0.11278682549520647,1.5962283795027485,0.0006607317510578367
6,-0.09000000000000005,-0.049107069499999996,0.11973120567963942,1.5939565059459588,0.0006277034431695938
7,-0.11000000000000006,-0.052151716024999996,0.12499066769844552,1.607041188047252,0.0006277034431695938
8,-0.11000000000000004,-0.05504413022375,0.10136304233545314,1.5899113508376916,0.0006277034431695938
9,-0.14999999999999994,-0.0597919237125625,0.15688610892653856,1.5850670586102253,0.0006277034431695938
10,-0.17999999999999983,-0.06580232752693436,0.11801450954974388,1.610384608238468,0.0006277034431695938
11,-0.09000000000000016,-0.06701221115058764,0.12478449817952307,1.583517752370835,0.0006277034431695938
12,-0.25,-0.07616160059305825,0.11216712217800004,1.5898510039781253,0.0006277034431695938
13,-0.14,-0.07935352056340535,0.11254374730696742,1.592708104269461,0.0006277034431695938
14,-0.07000000000000003,-0.07888584453523508,0.1259640815382795,1.5921019050176797,0.0006081436533066962
15,-0.17999999999999988,-0.0839415523084733,0.10293370168796262,1.6014510853430215,0.0006277034431695938
16,-0.09999999999999987,-0.08474447469304963,0.09909070801106734,1.584321218361479,0.0006277034431695938
17,-0.07999999999999995,-0.08450725095839715,0.1079539931807039,1.5964180992345565,0.0006277034431695938
18,-0.11000000000000004,-0.08578188841047729,0.13394151741715932,1.6116501561631646,0.0006277034431695938
19,-0.15999999999999823,-0.08949279398995333,0.13272507553207244,1.566949151754702,0.0006277034431695938
20,-0.1000000000000009,-0.0900181542904557,0.14014854497352425,1.570594731409667,0.0006277034431695938
21,-0.20999999999999988,-0.09601724657593291,0.10561871010226379,1.6241192594928893,0.0006472632330324914
22,-0.19,-0.10071638424713628,0.13105078915529458,1.5894018101603375,0.0006277034431695938
23,-346.12,-17.40168056503478,5.87398252139429,1.3287398912566732,0.0013594919815659522
24,-136.61,-23.362096536783042,4.1022738417381435,1.392514323066683,0.000811313676337401
25,-0.18999999999999984,-22.20349170994389,0.14916213295138073,1.6024953125165224,0.0006277034431695938
26,-0.06999999999999934,-21.096817124446694,0.1031586490879298,1.604607146629704,0.0006277034431695938
27,-0.07999999999999992,-20.04597626822436,0.11267756634264493,1.5768871941186264,0.0006277034431695938
28,-0.14000000000000012,-19.050677454813144,0.11524403149027491,1.5857461206148245,0.0006277034431695938
29,-0.130000000000001,-18.104643582072484,0.1142901440160313,1.606266925126949,0.0006277034431695938
30,-0.09999999999999978,-17.20441140296886,0.1420517161254515,1.5778621556910037,0.0006277034431695938
31,-0.09999999999999998,-16.349190832820415,0.13097215780905247,1.5617439043870502,0.0006277034431695938
32,-0.14999999999999988,-15.539231291179394,0.11923052793673991,1.6059062361617276,0.0006277034431695938
33,-0.15,-14.769769726620424,0.11763246540973053,1.589750142646922,0.0006277034431695938
34,-0.16999999999999896,-14.039781240289402,0.14261047504384705,1.5399222001317314,0.0006277034431695938
35,-0.08999999999999975,-13.342292178274931,0.12301682445098264,1.5886067167676368,0.0006277034431695938
36,-0.10999999999999989,-12.680677569361183,0.15142003027972167,1.5812109614078431,0.0006277034431695938
37,-0.18999999999999995,-12.056143690893123,0.14379909041785624,1.5689064158482506,0.0006277034431695938
38,-0.17999999999999994,-11.462336506348466,0.12683019006216187,1.573504689853197,0.0006277034431695938
39,-0.15,-10.896719681031042,0.1291986654780541,1.5693022606625853,0.0006277034431695938
40,-0.12,-10.35788369697949,0.10961861924359105,1.6048020148649864,0.0006277034431695938
41,-0.20000000000000007,-9.849989512130515,0.1090492829070536,1.6054382778554859,0.0006277034431695938
42,-0.11000000000000004,-9.362990036523989,0.1148142416891928,1.5771453952921552,0.0006277034431695938
43,-0.10000000000000017,-8.89984053469779,0.10413076192959897,1.618260347112126,0.0006277034431695938
44,-0.13,-8.461348507962901,0.1349971765439596,1.5627126566857283,0.0006277034431695938
45,-0.12,-8.044281082564757,0.12358494993676167,1.5831854296337693,0.0006277034431695938
46,-0.11000000000000006,-7.647567028436518,0.1384602067185297,1.5944051466777278,0.0006277034431695938
47,-0.19999999999999984,-7.275188677014691,0.13401618564454407,1.5905421408927292,0.0006277034431695938
48,-0.0999999999999999,-6.9164292431639565,0.13013085454085066,1.5755662389585754,0.0006277034431695938
49,-0.14000000000000012,-6.577607781005758,0.1253021493672273,1.5755782213708183,0.0006081436533066962
50,-0.22999999999999995,-6.26022739195547,0.11463205491070823,1.5933818712564696,0.0006472632330324914
51,-0.12000000000000005,-5.953216022357696,0.13333788257931808,1.564822623503603,0.0006277034431695938
52,-0.13000000000000012,-5.662055221239811,0.12137906274809544,1.599511159923593,0.0006607317510578367
