step,option,action,obs,termination_prob,should_terminate,greedy_option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
155.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.52835506, 0.21134202, 0.7396971, 0.6868616, 0.36984855, 0.31701303, 0.79253256, 0.6868616, 0.47551954, 0.10567101, 0.36984855, 0.36984855, 0.36984855, 0.10567101, 0.36984855, 0.36984855",1.0,True,0,-29.69,-17.121465314575584,9.819148936170214,3.378363288090412,4.33251144769285
160.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.5811906, 0.21134202, 0.8453681, 0.52835506, 0.42268404, 0.36984855, 0.8982036, 0.5811906, 0.52835506, 0.15850651, 0.47551954, 0.15850651, 0.36984855, 0.21134202, 0.52835506, 0.15850651",1.0,True,0,-29.0,-17.7153920488468,9.494845360824742,3.2546424082044725,4.438182458612188
165.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.52835506, 0.21134202, 0.9510391, 0.52835506, 0.36984855, 0.36984855, 0.9510391, 0.52835506, 0.42268404, 0.21134202, 0.6868616, 0.0, 0.21134202, 0.31701303, 0.6868616, 0.0",1.0,True,0,-29.55,-18.30712244640446,7.463917525773196,2.8728586558530846,4.438182458612188
170.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.42268404, 0.21134202, 1.0, 0.63402605, 0.21134202, 0.42268404, 1.0, 0.5811906, 0.15850651, 0.21134202, 0.8982036, 0.15850651, 0.0, 0.36984855, 0.8453681, 0.15850651",1.0,True,0,-29.95,-18.889266324084236,7.041237113402062,2.696825843095348,4.4832687566044385
175.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.31701303, 0.31701303, 1.0, 0.6868616, 0.15850651, 0.42268404, 1.0, 0.6868616, 0.0, 0.21134202, 1.0, 0.36984855, 0.0, 0.36984855, 1.0, 0.31701303",1.0,True,0,-31.36,-19.512803007880024,9.428571428571429,2.9051888211493346,4.588939767523776
180.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.15850651, 0.36984855, 1.0, 0.79253256, 0.15850651, 0.47551954, 1.0, 0.8453681, 0.0, 0.21134202, 1.0, 0.52835506, 0.0, 0.42268404, 1.0, 0.42268404",1.0,True,0,-33.42,-20.20816285748602,12.284313725490197,3.079418335699889,4.800281789362451
185.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.36984855, 1.0, 0.9510391, 0.15850651, 0.52835506, 1.0, 0.9510391, 0.0, 0.31701303, 1.0, 0.63402605, 0.0, 0.42268404, 1.0, 0.63402605",1.0,True,0,-36.55,-21.02525471461172,15.548076923076923,1.962875821319803,4.958788305741458
190.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.42268404, 1.0, 1.0, 0.052835505, 0.52835506, 1.0, 1.0, 0.0, 0.36984855, 1.0, 0.8453681, 0.0, 0.47551954, 1.0, 0.8453681",1.0,True,0,-40.66,-22.006991978881135,19.872549019607842,1.2090178946045285,5.00387460373371
195.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.10567101, 0.42268404, 1.0, 1.0, 0.052835505, 0.5811906, 1.0, 1.0, 0.0, 0.36984855, 1.0, 1.0, 0.0, 0.52835506, 1.0, 0.9510391",1.0,True,0,-45.15,-23.16414237993708,24.264705882352942,1.1032496648914738,5.162381120112716
200.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.15850651, 0.42268404, 1.0, 1.0, 0.10567101, 0.5811906, 1.0, 1.0, 0.0, 0.42268404, 1.0, 1.0, 0.0, 0.52835506, 1.0, 1.0",1.0,True,0,-49.83,-24.49743526094022,29.138613861386137,0.8688228724062637,5.268052131032054
