step,option,action,obs,termination_prob,should_terminate,greedy_option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
145.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.9510391, 0.36984855, 0.79253256, 1.0, 0.36984855, 0.10567101, 0.79253256, 1.0, 0.9510391, 0.21134202, 0.052835505, 1.0, 0.36984855, 0.0, 0.21134202, 1.0",0.9999980926513672,True,1,-37.44,-13.318833695111524,22.30909090909091,1.4097036496373376,5.38147234941881
150.0,1,2,"0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.26417753, 0.79253256, 1.0, 0.36984855, 0.10567101, 0.8453681, 1.0, 1.0, 0.0, 0.21134202, 1.0, 0.36984855, 0.0, 0.26417753, 1.0",0.01596076227724552,False,0,-40.51,-14.678392010355946,25.53211009174312,1.5368344475678613,5.3775977456851
155.0,1,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.9510391, 0.31701303, 0.8453681, 1.0, 0.36984855, 0.10567101, 0.8453681, 1.0, 0.8453681, 0.10567101, 0.42268404, 1.0, 0.21134202, 0.0, 0.36984855, 1.0",0.0,False,1,-42.38,-16.06347240983815,26.636363636363637,1.6086516352426137,5.434307854878478
160.0,1,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.8453681, 0.36984855, 0.8982036, 1.0, 0.21134202, 0.15850651, 0.9510391, 1.0, 0.5811906, 0.21134202, 0.5811906, 1.0, 0.0, 0.10567101, 0.5811906, 1.0",1.0,True,0,-42.26,-17.37329878934624,27.00900900900901,1.5265466762289714,5.434307854878479
165.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.8453681, 0.36984855, 0.8982036, 1.0, 0.21134202, 0.21134202, 0.8982036, 1.0, 0.42268404, 0.31701303, 0.52835506, 1.0, 0.052835505, 0.10567101, 0.5811906, 1.0",0.07212953269481659,False,0,-45.29,-18.769133849878926,28.107142857142858,1.5665629442344806,5.43430785487848
170.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.8453681, 0.36984855, 0.8453681, 1.0, 0.26417753, 0.21134202, 0.8453681, 1.0, 0.31701303, 0.31701303, 0.52835506, 1.0, 0.15850651, 0.10567101, 0.52835506, 1.0",2.076593480504485e-10,False,0,-47.64,-20.21267715738498,29.153153153153152,1.6551460013580672,5.381472349418809
175.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.8453681, 0.31701303, 0.8453681, 1.0, 0.26417753, 0.21134202, 0.8453681, 1.0, 0.36984855, 0.21134202, 0.42268404, 1.0, 0.21134202, 0.052835505, 0.42268404, 1.0",1.0,True,1,-50.82,-21.74304329951573,30.59633027522936,1.5679323441213127,5.32863684395914
180.0,1,2,"0.0, 1.0, 0.0, 0.0, 1.0, 0.8982036, 0.42268404, 0.8453681, 1.0, 0.26417753, 0.15850651, 0.8453681, 1.0, 0.5811906, 0.0, 0.42268404, 1.0, 0.26417753, 0.0, 0.31701303, 1.0",1.0,True,0,-53.38,-23.324891134539943,31.936363636363637,2.1153780800206947,5.434307854878479
185.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.9510391, 0.26417753, 0.8453681, 1.0, 0.26417753, 0.10567101, 0.8453681, 1.0, 0.7396971, 0.0, 0.36984855, 1.0, 0.26417753, 0.0, 0.36984855, 1.0",1.0,True,1,-56.1,-24.963646577812945,34.554545454545455,2.0455984358139347,5.2758013384994715
190.0,1,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.9510391, 0.26417753, 0.9510391, 1.0, 0.21134202, 0.052835505, 0.8982036, 1.0, 0.7396971, 0.0, 0.52835506, 1.0, 0.10567101, 0.0, 0.5811906, 1.0",0.0,False,1,-57.99,-26.614964248922295,36.78181818181818,1.3170873599644777,5.328636843959141
