episode,cumulative_reward,average_cumulative_reward,mean_waiting_time,mean_speed,mean_lane_density
0,-0.28999999999999976,-0.5228919393737526,0.5459281965797689,5.650393805410107,1.222279358457774
1,-0.55,-0.5772550847299279,0.5680818349207455,5.304674499038788,1.3811097183637322
2,-0.19,-0.5181964489247031,0.5922605578136133,5.112331359917197,1.3930868313275278
3,-0.5,-0.5866025945038257,0.5732091474219374,5.262495694682999,1.3688118390105666
4,-0.45,-0.5878397526430635,0.556153151070309,5.3833513509657,1.3267455320842565
5,-0.39,-0.4470894117861581,0.5726750882953484,5.408931004450354,1.2844284669309856
6,-0.32,-0.4531125938125577,0.5750016170134292,5.415069122623921,1.2890928892977536
7,-0.61,-0.5233249323312144,0.5757288377030444,5.1214201000418855,1.3873799976855516
8,-0.43,-0.6245045274953397,0.5926313942703909,5.060861266301813,1.3985476191602648
9,-0.42,-0.5337384770953149,0.5971137284635241,5.290517003803243,1.3067717849053442
10,-0.88,-0.5971655080332893,0.5489806208337507,5.350881593022397,1.3735496388152242
11,-0.61,-0.5921903799719795,0.5493116000515773,5.391376257001399,1.3361884804479778
12,-0.51,-0.5069420014584864,0.5729454437332827,5.265965551463167,1.3900363424755633
13,-0.56,-0.5983454259790688,0.5764996059055022,5.424481447779731,1.281350377228111
14,-0.46,-0.5503873339356969,0.5937099515961933,5.0032119912023765,1.4167640447542071
15,-0.85,-0.5949742774132694,0.5762871284453718,5.112606386550898,1.3846536432169378
16,-0.39,-0.4400355653590826,0.5480510513751692,5.29645608528063,1.394560745678842
17,-0.76,-0.6383736448671027,0.5556940919575757,5.354514919600028,1.3231218360923231
18,-0.3999999999999998,-0.9234126873331989,0.5721749828573961,5.221486543992582,1.3866129160784184
19,-0.69,-0.5315940781232051,0.5744637636760376,5.183115321697048,1.395962965168059
20,-0.06999999999999999,-0.6106051169145424,0.5741777254042195,5.3557104138778,1.312328837029636
21,-0.33999999999999997,-0.39347167900610985,0.572648346959983,5.404569290142594,1.3278172247335314
22,-1.05,-0.6545555120188481,0.57458956642423,5.242194866617309,1.3567761605829
23,-0.5,-0.6259610491017014,0.5564810946880069,5.4475642042107335,1.3235452623292803
24,-0.32,-0.5556137186654306,0.5702777486480395,5.225612288303157,1.3974288041554392
25,-0.35,-0.6777127512081474,0.5872754599962807,5.353637161003315,1.314437891587615
26,-0.58,-0.6547692280596483,0.569391978649071,5.23887423008934,1.401143714286387
27,-0.18,-0.5833237402564327,0.5862255079781707,5.009039850390599,1.4474086079783737
28,-0.44,-0.42046671782915496,0.5972588839610902,5.228025036001726,1.3442941671088338
29,-0.2200000000000001,-0.39597593947612814,0.5616989620122298,5.464216531804093,1.3059266148470343
30,-0.57,-0.5280113830353748,0.5647017651483588,5.400244818306434,1.303270269792527
31,-0.6299999999999999,-0.45463198858008885,0.5971500627900032,5.392193163168702,1.2688374180383981
32,-0.67,-0.5278236366740776,0.5841316867648375,5.253188836134208,1.3860901972390711
33,-0.61,-0.8844369354122139,0.5850442864406913,5.036847689230385,1.4634230806417763
34,-0.27,-0.5672695032211224,0.5491205350846567,5.18362657694535,1.4171581872068346
