step,option,action,obs,termination_prob,should_terminate,greedy_option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
215.0,1,2,"0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.79253256, 0.7396971, 1.0, 1.0, 0.7396971, 0.7396971, 1.0, 1.0, 0.31701303, 0.10567101, 1.0, 1.0, 0.26417753, 0.052835505",1.0,True,1,-104.96,-52.250892911751414,70.56643356643356,1.4457967887150973,7.011623811201128
220.0,1,3,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.79253256, 0.79253256, 1.0, 1.0, 0.7396971, 0.79253256, 1.0, 1.0, 0.21134202, 0.26417753, 1.0, 1.0, 0.10567101, 0.21134202",1.0,True,1,-108.43,-55.05984826616384,72.24827586206897,1.5665824253760896,7.117294822120465
225.0,1,3,"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.79253256, 0.7396971, 1.0, 1.0, 0.7396971, 0.7396971, 1.0, 1.0, 0.26417753, 0.15850651, 1.0, 1.0, 0.0, 0.15850651",1.0,True,0,-112.2,-57.91685585285565,75.7972027972028,1.5023910385360475,7.011623811201128
230.0,0,0,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.8453681, 0.7396971, 1.0, 1.0, 0.79253256, 0.7396971, 1.0, 1.0, 0.36984855, 0.052835505, 1.0, 1.0, 0.15850651, 0.10567101",1.0,True,1,-115.9,-60.81601306021287,78.48251748251748,1.507790729022129,7.117294822120465
235.0,1,2,"0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.79253256, 0.7396971, 1.0, 1.0, 0.7396971, 0.7396971, 1.0, 1.0, 0.26417753, 0.0, 1.0, 1.0, 0.15850651, 0.10567101",1.0,True,1,-119.33,-63.741712407202215,81.06993006993007,1.5577523094732877,7.011623811201128
240.0,1,3,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.79253256, 0.79253256, 1.0, 1.0, 0.7396971, 0.79253256, 1.0, 1.0, 0.15850651, 0.15850651, 1.0, 1.0, 0.10567101, 0.15850651",1.0,True,1,-122.78,-66.6936267868421,82.6,1.597683975177373,7.117294822120465
245.0,1,3,"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.79253256, 0.7396971, 1.0, 1.0, 0.7396971, 0.7396971, 1.0, 1.0, 0.21134202, 0.15850651, 1.0, 1.0, 0.052835505, 0.15850651",1.0,True,0,-126.49,-69.68344544749999,86.35664335664336,1.5916476778855426,7.011623811201128
250.0,0,0,"0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.79253256, 0.7396971, 1.0, 1.0, 0.79253256, 0.7396971, 1.0, 1.0, 0.31701303, 0.15850651, 1.0, 1.0, 0.15850651, 0.10567101",1.0,True,1,-130.27,-72.712773175125,89.69718309859155,1.4246479662159357,7.0644593166607965
255.0,1,2,"0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.7396971, 0.79253256, 1.0, 1.0, 0.7396971, 0.79253256, 1.0, 1.0, 0.10567101, 0.10567101, 1.0, 1.0, 0.15850651, 0.10567101",1.0,True,1,-134.16,-75.78513451636874,92.30281690140845,1.344815404878568,7.0644593166607965
260.0,1,3,"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.7396971, 0.8453681, 1.0, 1.0, 0.7396971, 0.8453681, 1.0, 1.0, 0.052835505, 0.26417753, 1.0, 1.0, 0.10567101, 0.26417753",1.0,True,1,-137.78,-78.88487779055029,93.13793103448276,1.4505911026873402,7.170130327580134
