episode,cumulative_reward,average_cumulative_reward,mean_waiting_time,mean_speed,mean_lane_density
89,-77.23,-73.01410608231754,18.6691905913789,2.005991320720339,6.439176470588236
90,-71.99,-73.10523316533583,18.513864603957593,1.9638889986605996,6.535227192673477
91,-71.86,-73.07204054978502,18.651591338396774,1.9859083964773205,6.503096160619938
92,-72.75,-71.5005221722841,18.47472367834678,1.976568829978129,6.54172736879183
93,-70.79,-72.6851469463786,18.295226400348398,2.005450072314952,6.423890454385348
94,-72.84,-71.99438919273291,18.34516195764878,1.9802917914367477,6.478567453328639
95,-74.35,-71.95504892303987,18.660662581223477,1.9521125092540834,6.576190207819656
96,-71.56,-70.97664577049714,18.438103462771636,1.958512098789904,6.558882000704474
97,-73.6,-72.25901050993758,18.797289828327543,1.982147665402418,6.498230715040509
98,-72.39,-72.37011185424552,18.39065001467932,2.015209009548243,6.452113420218388
99,-71.75,-71.47294381750552,18.488907517949247,1.9705266280680545,6.5063599859105326
