step,cumulative_reward,average_cumulative_reward,mean_waiting_time,mean_speed,queue_length
315.0,0.0,-0.05194634228328096,19.757983590720166,659.2519290888612,0.10097610205411911
320.0,-0.03,-0.050849025169116914,20.057983590720166,669.1592451190995,1.1514641530811787
325.0,-0.02,-0.04930657391066107,20.057983590720166,677.7725423306467,0.15146415308117867
330.0,-0.06,-0.04984124521512801,20.486555019291593,688.6907406508361,1.2524402514100075
335.0,-0.18,-0.05634918295437161,21.545378548703358,699.6706858558323,1.2524402514100075
340.0,-0.33,-0.07003172380665303,23.37871188203669,709.8122532154098,1.3534163534641266
345.0,-0.14,-0.07353013761632038,23.37871188203669,718.9833565569579,0.30292829871177673
350.0,-0.12,-0.07585363073550436,23.90045101247147,728.3864109354671,1.1514641530811787
355.0,-0.17,-0.08056094919872914,24.06045101247147,736.4248250672838,0.20195220410823822
360.0,-0.14,-0.08353290173879269,24.60211767913814,745.2198446230241,1.3029282987117767
365.0,-0.1,-0.08435625665185305,24.842117679138138,753.7402206208508,0.20195220410823822
370.0,-0.36,-0.09813844381926039,26.342117679138138,761.6007506447386,1.100976102054119
375.0,-0.53,-0.11973152162829737,27.258784345804806,768.0622750951261,0.15146415308117867
380.0,-0.34,-0.13074494554688249,27.53151161853208,776.1525767158757,1.2019522041082382
385.0,-0.21,-0.13470769826953835,27.62242070944117,784.3174716085982,0.10097610205411911
390.0,-0.42,-0.14897231335606143,28.772420709441167,791.6623024338064,1.0
395.0,-0.46,-0.16452369768825834,29.327976264996725,798.2337555317084,0.0
400.0,-0.10000000000000003,-0.1612975128038454,29.327976264996725,807.2318500916926,1.0504880510270596
405.0,-0.16000000000000003,-0.16123263716365313,29.627976264996725,816.0719381413079,0.10097610205411911
410.0,-0.45000000000000007,-0.17567100530547047,31.47008152815462,822.8996840216662,1.100976102054119
415.0,-0.49000000000000005,-0.19138745504019694,32.31218679131251,828.575788509702,0.15146415308117867
420.0,-0.23000000000000004,-0.1933180822881871,32.512186791312516,836.6543899400297,1.2019522041082382
425.0,-0.26,-0.19665217817377773,32.80385345797918,843.8570817879969,0.20195220410823822
430.0,-0.61,-0.21731956926508883,34.71294436707009,850.4453782061362,1.2019522041082382
435.0,-0.71,-0.24195359080183437,36.12203527616099,856.4356359361205,0.20195220410823822
440.0,-0.32,-0.24585591126174267,36.25247005876969,864.3711211919317,1.2524402514100075
445.0,-0.2,-0.24356311569865552,37.021700828000455,874.0519255794301,1.4039044082164764
450.0,-0.15,-0.23888495991372274,37.10503416133379,881.6328282629678,0.3534163534641266
455.0,-0.27,-0.24044071191803662,38.45503416133379,889.8946719714901,1.1514641530811787
460.0,-0.29,-0.24291867632213476,38.45503416133379,898.1392340241771,0.15146415308117867
465.0,-0.09,-0.23527274250602803,39.01753416133379,907.86323611538,1.1514641530811787
470.0,0.0,-0.22350910538072663,39.01753416133379,919.421001978994,0.050488051027059555
475.0,0.0,-0.21233365011169028,39.01753416133379,931.2849644570488,1.0504880510270596
480.0,0.0,-0.20171696760610575,39.01753416133379,943.4845197399849,0.10097610205411911
485.0,0.0,-0.19163111922580045,39.01753416133379,956.5348300706609,1.1514641530811787
490.0,0.0,-0.1820495632645104,39.01753416133379,968.1875473680827,0.2524402514100075
495.0,-0.09,-0.17744708510128487,39.66039130419094,979.1210266631097,1.2019522041082382
500.0,-0.04,-0.17057473084622063,39.77803836301447,988.0370706055202,0.2524402514100075
505.0,-0.13,-0.1685459943039096,40.59053836301447,998.1528274147914,1.2524402514100075
510.0,-0.1,-0.16511869458871412,40.81276058523669,1006.5207509043651,0.2524402514100075
515.0,-0.2,-0.1668627598592784,41.9238716963478,1016.1372996629145,1.1514641530811787
520.0,-0.13,-0.16501962186631447,41.9238716963478,1025.0999031339345,0.20195220410823822
525.0,-0.08,-0.16076864077299874,42.457205029681134,1034.7604949463582,1.2524402514100075
530.0,-0.07,-0.15623020873434879,42.582205029681134,1044.2794697581153,0.20195220410823822
535.0,-0.07,-0.15191869829763135,43.019705029681134,1055.5510335455924,1.1514641530811787
540.0,-0.03,-0.14582276338274977,43.019705029681134,1066.3725173889297,0.15146415308117867
545.0,-0.02,-0.1395316252136123,43.16256217253828,1076.3797606728126,1.2019522041082382
550.0,-0.02,-0.13355504395293166,43.16256217253828,1087.7044428358317,0.20195220410823822
555.0,-0.03,-0.12837729175528506,43.39333140330751,1098.2961009737885,1.2019522041082382
560.0,-0.03,-0.1234584271675208,43.39333140330751,1108.6585707673303,0.2524402514100075
565.0,-0.08,-0.12128550580914475,44.00871601869213,1118.9011248841382,1.2524402514100075
570.0,-0.21000000000000002,-0.1257212305186875,45.50871601869213,1126.9396535033202,1.3534163534641266
575.0,-0.12000000000000002,-0.12543516899275312,45.50871601869213,1135.560122047987,0.3534163534641266
580.0,-0.030000000000000027,-0.12066341054311545,45.75871601869213,1147.4881194970533,1.2019522041082382
585.0,-2.7755575615628914e-17,-0.11463024001595967,45.75871601869213,1158.3992993668912,0.2524402514100075
590.0,-0.13000000000000003,-0.11539872801516168,46.84204935202546,1167.8767704670693,1.3029282987117767
595.0,-0.11000000000000003,-0.1151287916144036,46.995895505871616,1176.9414349296007,0.30292829871177673
600.0,-0.09000000000000002,-0.11387235203368343,47.558395505871616,1187.2061797902754,1.2019522041082382
605.0,-0.04000000000000003,-0.11017873443199926,47.620895505871616,1197.7508874861555,0.15146415308117867
610.0,-0.060000000000000026,-0.10766979771039929,48.020895505871614,1208.1107660628709,1.1514641530811787
615.0,-0.02000000000000003,-0.10328630782487933,48.020895505871614,1218.5384323742815,0.10097610205411911
620.0,-0.060000000000000026,-0.10112199243363536,48.449466934443045,1227.7504877773622,1.1514641530811787
625.0,-0.05000000000000003,-0.09856589281195359,48.449466934443045,1237.1527597507093,0.15146415308117867
630.0,-2.7755575615628914e-17,-0.0936375981713559,48.449466934443045,1247.1190436538043,1.2019522041082382
635.0,-0.010000000000000028,-0.0894557182627881,48.449466934443045,1257.9131783769521,0.10097610205411911
640.0,-0.030000000000000027,-0.0864829323496487,48.66375264872876,1267.1350098811542,1.100976102054119
645.0,-0.020000000000000028,-0.08315878573216626,48.66375264872876,1275.1966283948407,0.050488051027059555
650.0,-2.7755575615628914e-17,-0.07900084644555794,48.66375264872876,1286.8539899229434,1.1514641530811787
655.0,-0.020000000000000028,-0.07605080412328004,48.86375264872876,1297.5956292563394,0.10097610205411911
660.0,-0.07000000000000003,-0.07574826391711603,49.64153042650654,1308.886932746121,1.0504880510270596
665.0,-0.12000000000000002,-0.07796085072126023,50.64153042650654,1320.7241737190454,1.100976102054119
670.0,-2.7755575615628914e-17,-0.07406280818519721,50.64153042650654,1330.638346079146,0.15146415308117867
675.0,-0.020000000000000028,-0.07135966777593734,50.808197093173206,1340.822223616962,1.2019522041082382
680.0,-0.11000000000000003,-0.07329168438714048,51.59391137888749,1351.2923787464806,1.3029282987117767
685.0,-2.7755575615628914e-17,-0.06962710016778345,51.59391137888749,1359.587951894212,0.20195220410823822
690.0,-0.05000000000000003,-0.06864574515939428,52.010578045554155,1371.6839249967602,1.100976102054119
695.0,-2.7755575615628914e-17,-0.06521345790142456,52.010578045554155,1384.6070792661694,0.15146415308117867
700.0,-2.7755575615628914e-17,-0.06195278500635333,52.010578045554155,1395.4819444073787,1.1514641530811787
705.0,-2.7755575615628914e-17,-0.05885514575603566,52.010578045554155,1404.5799319417629,0.050488051027059555
710.0,-0.04000000000000003,-0.05791238846823388,52.34391137888749,1414.3099848406828,1.0504880510270596
715.0,-0.030000000000000027,-0.05651676904482218,52.34391137888749,1425.2693715155176,0.050488051027059555
720.0,-2.7755575615628914e-17,-0.05369093059258107,52.34391137888749,1438.054756215022,1.100976102054119
725.0,-0.020000000000000028,-0.052006384062952014,52.46891137888749,1450.5192577757691,1.1514641530811787
730.0,-0.07000000000000003,-0.05290606485980442,52.96891137888749,1462.2710949827335,1.2019522041082382
735.0,-0.16000000000000003,-0.0582607616168142,54.199680609656724,1472.3314557567196,1.2524402514100075
740.0,-0.010000000000000037,-0.05584772353597348,54.199680609656724,1481.7204082100834,0.15146415308117867
745.0,-0.06000000000000003,-0.05605533735917481,54.86634727632339,1490.4277666302978,1.0504880510270596
750.0,-0.010000000000000037,-0.05375257049121607,54.86634727632339,1501.7884124720001,0.10097610205411911
755.0,-0.02000000000000004,-0.05206494196665526,55.04816545814157,1513.85119033984,1.1514641530811787
760.0,-3.8163916471489756e-17,-0.04946169486832249,55.04816545814157,1522.868987211568,0.050488051027059555
765.0,-0.15000000000000002,-0.05448861012490636,56.04816545814157,1531.5278775042461,1.100976102054119
770.0,-0.13000000000000003,-0.05826417961866104,56.04816545814157,1539.866118375828,0.15146415308117867
775.0,-2.7755575615628914e-17,-0.05535097063772798,56.04816545814157,1550.0667437000852,1.2019522041082382
780.0,-0.07000000000000003,-0.05608342210584158,56.381498791474904,1561.3070200980146,1.2524402514100075
785.0,-0.17000000000000004,-0.0617792510005495,57.231498791474905,1571.5422825395901,1.2524402514100075
790.0,-0.37,-0.07719028845052202,59.178867212527535,1581.3696779996574,1.3029282987117767
795.0,-0.62,-0.10433077402799591,62.82592603605695,1590.9540714844584,1.3534163534641266
800.0,-0.89,-0.14361423532659612,68.38842603605696,1598.8105614608382,1.454392448067665
805.0,-0.57,-0.1649335235602663,68.45509270272362,1606.9054702550038,0.40390440821647644
810.0,-0.010000000000000009,-0.15718684738225297,68.45509270272362,1618.365941179989,1.2524402514100075
815.0,-0.030000000000000006,-0.15082750501314032,68.59794984558076,1628.2456132014277,0.2524402514100075
820.0,-0.15,-0.15078612976248332,69.76461651224743,1636.9489729061972,1.2524402514100075
825.0,-0.08,-0.14724682327435915,69.76461651224743,1646.4551148313635,0.20195220410823822
830.0,0.0,-0.1398844821106412,69.76461651224743,1657.2045489243224,1.100976102054119
835.0,0.0,-0.13289025800510912,69.76461651224743,1667.7424691349872,0.2524402514100075
840.0,-0.02,-0.12724574510485365,69.90747365510457,1678.511193303619,1.2524402514100075
845.0,-0.11,-0.12638345784961097,70.6408069884379,1688.5270693163452,1.2524402514100075
850.0,-0.32,-0.1360642849571304,72.9265212741522,1697.6042520369883,1.3029282987117767
855.0,-0.21,-0.1397610707092739,72.9265212741522,1706.6091489117393,0.30292829871177673
860.0,-0.07,-0.1362730171738102,73.39318794081886,1714.8551036012257,1.2019522041082382
865.0,-0.03,-0.1309593663151197,73.39318794081886,1724.3479980982524,0.20195220410823822
870.0,-0.02,-0.1254113979993637,73.5265212741522,1734.7389903116157,1.2524402514100075
875.0,0.0,-0.11914082809939552,73.5265212741522,1746.066238246629,0.15146415308117867
880.0,-0.01,-0.11368378669442575,73.60344435107528,1757.405522520022,1.0504880510270596
885.0,0.0,-0.10799959735970445,73.60344435107528,1767.2763123296977,0.050488051027059555
890.0,0.0,-0.10259961749171922,73.60344435107528,1779.0386764209481,1.100976102054119
895.0,0.0,-0.09746963661713326,73.60344435107528,1790.7502718821816,0.050488051027059555
900.0,-0.01,-0.09309615478627659,73.72844435107528,1801.1504409349884,1.0504880510270596
905.0,0.0,-0.08844134704696276,73.72844435107528,1812.1933111077365,0.10097610205411911
910.0,0.0,-0.08401927969461462,73.72844435107528,1825.048945006285,1.100976102054119
915.0,0.0,-0.07981831570988389,73.72844435107528,1836.7724931226353,1.2019522041082382
920.0,0.0,-0.0758273999243897,73.72844435107528,1848.2892639824781,0.20195220410823822
925.0,-0.05,-0.07453602992817021,74.06177768440861,1859.1501312886085,1.1514641530811787
930.0,0.0,-0.0708092284317617,74.06177768440861,1867.2244910181012,0.15146415308117867
935.0,-0.06,-0.07026876701017361,74.52331614594708,1877.677105605587,1.1514641530811787
940.0,-0.16,-0.07475532865966492,75.8566494792804,1887.137273021611,1.1514641530811787
945.0,-0.05,-0.07351756222668167,76.05664947928041,1895.0236377474857,0.10097610205411911
950.0,-0.11,-0.07534168411534758,77.27887170150264,1905.7413952403374,1.100976102054119
955.0,0.0,-0.0715745999095802,77.27887170150264,1917.8948170976635,0.20195220410823822
960.0,-0.02,-0.0689958699141012,77.4327178553488,1929.5569379271255,1.2019522041082382
965.0,-0.1,-0.07054607641839614,78.09938452201547,1940.2741692225623,1.2019522041082382
970.0,-0.24,-0.07901877259747632,79.81367023630118,1949.9506377360847,1.2524402514100075
975.0,-0.44,-0.0970678339676025,82.95652737915832,1958.916144906164,1.3029282987117767
980.0,-0.2,-0.10221444226922238,82.95652737915832,1968.5463139130884,0.2524402514100075
985.0,-0.03,-0.09860372015576126,83.17081309344402,1978.57811314134,1.100976102054119
990.0,-0.02,-0.09467353414797319,83.17081309344402,1988.9758302376624,0.15146415308117867
995.0,-0.05,-0.09243985744057454,83.55542847805941,1999.8749387833,1.2019522041082382
1000.0,-0.010000000000000002,-0.0883178645685458,83.61792847805941,2011.269653503433,0.20195220410823822
1005.0,-0.07,-0.08740197134011851,84.08459514472608,2021.748205741457,1.2019522041082382
1010.0,-0.020000000000000004,-0.08403187277311258,84.14015070028164,2029.756943192819,0.30292829871177673
1015.0,-0.14,-0.08683027913445696,84.80681736694831,2040.407957950856,1.4039044082164764
1020.0,-0.09,-0.08698876517773411,84.80681736694831,2050.6476091633353,0.40390440821647644
1025.0,-0.020000000000000004,-0.0836393269188474,84.87824593837688,2059.4298904910033,1.4039044082164764
1030.0,-0.11,-0.08495736057290504,84.97199593837688,2067.6495326439567,0.4543924480676651
1035.0,-0.15,-0.08820949254425978,85.42027180044585,2075.8768543021924,1.504880502820015
1040.0,-0.42000000000000004,-0.1047990179170468,86.73277180044585,2084.0707685164975,1.6058565974235535
1045.0,-0.5700000000000001,-0.12805906702119446,87.39943846711252,2090.8350459970243,0.6058565974235535
1050.0,-0.4800000000000001,-0.14565611367013476,88.16259636184935,2099.476482938063,1.6058565974235535
1055.0,-0.5200000000000001,-0.16437330798662803,88.48692068617368,2106.34555819876,0.6563446521759033
1060.0,-0.4900000000000001,-0.18065464258729663,89.31045009793839,2111.9747149426184,1.7068327069282532
1065.0,-0.5800000000000001,-0.2006219104579318,89.99616438365267,2117.8266463899536,0.6563446521759033
1070.0,-0.5900000000000001,-0.22009081493503518,90.73145850129973,2124.7150663096404,1.5048804879188538
1075.0,-0.7500000000000001,-0.2465862741882834,91.44574421558544,2130.7539285054772,0.4543924480676651
1080.0,-0.8200000000000001,-0.2752569604788693,92.44574421558544,2137.206687787513,1.6563446521759033
1085.0,-0.9100000000000001,-0.3069941124549258,93.05100737348018,2143.4618449623545,0.7068327069282532
1090.0,-0.7300000000000001,-0.3281444068321795,93.86918919166199,2149.775180884156,1.7068327069282532
1095.0,-0.9600000000000001,-0.3597371864905705,94.73585585832865,2154.890688178031,0.8078088164329529
1100.0,-1.1400000000000001,-0.398750327166042,95.65252252499532,2160.0581407768727,1.9087848961353302
1105.0,-1.5000000000000002,-0.4538128108077399,96.49565977989728,2164.4322137481063,0.9087848961353302
1110.0,-1.6000000000000003,-0.511122170267353,97.34471638367087,2168.641082254942,1.757320761680603
1115.0,-1.8000000000000003,-0.5755660617539853,98.05900209795658,2172.193632158015,0.8582968711853027
1120.0,-1.8400000000000003,-0.638787758666286,98.8003814083014,2175.8985053827705,1.95927295088768
1125.0,-2.2,-0.7168483707329717,99.5461441201658,2179.600576392693,1.0602490305900574
1130.0,-2.22,-0.7920059521963231,100.2961441201658,2183.4272345932623,1.9087848961353302
1135.0,-2.39,-0.8719056545865069,100.96281078683248,2187.027440621583,0.95927295088768
1140.0,-2.15,-0.9358103718571816,101.72143147648765,2190.5651713560264,2.00976100564003
1145.0,-2.43,-1.0105198532643225,102.55193995106393,2194.0628953674786,1.00976100564003
1150.0,-2.58,-1.0889938606011063,103.34504339933979,2198.062830486575,1.9087848961353302
1155.0,-2.65,-1.167044167571051,103.89049794479433,2201.7383369349554,0.9087849259376526
1160.0,-2.61,-1.2391919591924985,104.6448839097066,2205.6753205676964,2.0097609758377075
1165.0,-2.63,-1.3087323612328734,105.38172601496977,2209.158896476068,0.95927295088768
1170.0,-2.56,-1.3712957431712298,105.98886887211263,2213.009926746896,1.8078088164329529
1175.0,-2.62,-1.4337309560126683,106.41194579518955,2216.587250598955,0.8078088164329529
1180.0,-2.52,-1.4880444082120348,107.23886887211263,2220.1371883759216,1.8582968711853027
1185.0,-2.36,-1.5316421878014328,107.9055355387793,2223.8155154425203,0.8078088164329529
1190.0,-1.94,-1.552060078411361,108.42405405729782,2228.181338953625,1.6563446521759033
1195.0,-2.04,-1.5764570744907929,108.93348801956198,2232.5763428015453,0.8078088164329529
1200.0,-2.04,-1.5996342207662533,109.78803347410744,2236.6715783703944,1.9087848961353302
1205.0,-2.15,-1.6271525097279405,110.484462045536,2240.0456329647304,0.9087848961353302
1210.0,-2.02,-1.6467948842415434,111.1451763312503,2244.002077694291,1.8078088164329529
1215.0,-2.12,-1.6704551400294663,111.84693071721522,2248.4878703724357,0.95927295088768
1220.0,-2.14,-1.6939323830279929,112.61886054177661,2252.162063752904,2.00976100564003
1225.0,-2.47,-1.732735763876593,113.47850966458363,2254.8646453046817,0.95927295088768
1230.0,-2.58,-1.7750989756827633,114.51359738388187,2257.952445845625,1.8078088164329529
1235.0,-2.78,-1.8253440268986252,115.37074024102473,2261.5431616933884,0.9087849259376526
1240.0,-2.68,-1.8680768255536937,116.17775778488438,2265.043252488997,1.95927295088768
1245.0,-2.69,-1.909172984276009,117.86866687579347,2268.9750624169765,1.95927295088768
1250.0,-3.16,-1.9717143350622086,119.65048505761165,2272.9249059683643,0.95927295088768
1255.0,-3.04,-2.025128618309098,120.65048505761165,2277.6813870346123,1.95927295088768
1260.0,-2.82,-2.064872187393643,121.15048505761165,2282.1810170395083,1.1107370853424072
1265.0,-2.65,-2.0941285780239607,121.58381839094498,2285.972095151282,2.1107370853424072
1270.0,-2.82,-2.1304221491227624,122.11715172427832,2288.867390546318,1.1107370853424072
1275.0,-2.62,-2.1549010416666246,123.08489365976219,2292.578631418584,1.95927295088768
1280.0,-2.66,-2.180155989583293,124.05099535467744,2296.233890721055,0.95927295088768
1285.0,-2.55,-2.1986481901041284,125.18002761274195,2300.196928036203,2.1107370853424072
1290.0,-2.85,-2.231215780598922,126.8308212635356,2303.9599262807374,2.262201249599457
1295.0,-3.41,-2.290154991568976,128.41146642482593,2307.380059053356,1.2622012495994568
1300.0,-3.57,-2.3541472419905274,129.6281330914926,2311.636255838318,2.161225140094757
1305.0,-3.83,-2.427939879891001,130.43141178001719,2315.2145672656134,1.2622012495994568
1310.0,-3.68,-2.490542885896451,130.98525793386335,2318.7028289519617,2.4136654138565063
1315.0,-3.72,-2.552015741601628,131.50764599356484,2321.7735648203475,1.4641534686088562
1320.0,-3.7,-2.6094149545215464,132.23228367472424,2325.1186397765264,2.4136654138565063
1325.0,-3.87,-2.6724442067954692,132.95287191001836,2328.0088562316164,1.514641523361206
1330.0,-3.81,-2.729321996455696,133.6430127550888,2331.1985650671418,2.565129578113556
1335.0,-3.89,-2.787355896632911,134.2517084072627,2334.033216064503,1.565129578113556
1340.0,-3.64,-2.829988101801265,134.79456555011984,2337.0530627903177,2.464153468608856
1345.0,-3.77,-2.8769886967112015,135.32397731482573,2340.0179056938446,1.565129578113556
1350.0,-3.46,-2.906139261875641,135.97103613835515,2342.932989329393,2.6156176328659058
1355.0,-3.41,-2.931332298781859,136.64246470978372,2345.963295874622,1.6156176328659058
1360.0,-3.13,-2.941265683842766,137.25675042406945,2349.222930942766,2.514641523361206
1365.0,-3.37,-2.9627023996506274,137.88910336524592,2352.2497897624708,1.565129578113556
1370.0,-3.48,-2.988567279668096,138.57567052942503,2355.2668756600233,2.565129578113556
1375.0,-3.36,-3.007138915684691,139.03943864536706,2358.276028633266,1.565129578113556
1380.0,-3.1,-3.011781969900456,139.6028189270572,2361.708377533521,2.464153468608856
1385.0,-3.32,-3.027192871405433,140.13139035562864,2364.830219873101,1.565129578113556
1390.0,-3.23,-3.0373332278351612,140.69660774693298,2368.1335298110043,2.565129578113556
1395.0,-3.43,-3.056966566443403,141.27631789186051,2371.013457944865,1.565129578113556
1400.0,-3.21,-3.0646182381212324,141.9139990512808,2374.0477494604993,2.464153468608856
1405.0,-3.35,-3.0788873262151704,142.5371874570779,2376.9276549351393,1.565129578113556
1410.0,-3.25,-3.0874429599044118,143.18936137012136,2380.1872406669318,2.565129578113556
1415.0,-3.42,-3.1040708119091907,143.6531294860634,2383.024543203371,1.565129578113556
1420.0,-3.22,-3.109867271313731,144.34878165997642,2386.038632257218,2.464153468608856
1425.0,-3.17,-3.1128739077480443,144.94298455852714,2389.1106437582284,1.514641523361206
1430.0,-3.14,-3.114230212360642,145.41357279382126,2392.4662760200467,2.514641523361206
1435.0,-3.18,-3.1175187017426094,145.7518080879389,2395.3599661765784,1.514641523361206
1440.0,-2.87,-3.1051427666554785,146.23006895750413,2398.6842935308005,2.3631773591041565
1445.0,-3.0,-3.0998856283227045,146.72282258069254,2401.6928577321087,1.565129578113556
1450.0,-2.86,-3.0878913469065687,147.31983750606568,2404.5524532344475,2.565129578113556
1455.0,-3.11,-3.0889967795612403,147.85606939012365,2407.210467059859,1.565129578113556
1460.0,-3.19,-3.094046940583178,148.54724586071188,2409.904038799222,2.464153468608856
1465.0,-3.42,-3.110344593554019,149.1615315749976,2412.4303603367066,1.6156176328659058
1470.0,-3.37,-3.1233273638763177,149.85718374891064,2415.091948872862,2.6156176328659058
1475.0,-3.57,-3.1456609956825017,150.44289803462493,2417.7807236574754,1.6156176328659058
1480.0,-3.63,-3.169877945898376,151.2286123203392,2420.7087287108848,2.514641523361206
1485.0,-3.88,-3.2053840486034573,151.8518007261363,2423.249232941097,1.6156176328659058
1490.0,-3.81,-3.2356148461732843,152.5576830790775,2425.9456846732137,2.6156176328659058
1495.0,-4.0,-3.27383410386462,153.25768307907748,2428.7554148091913,1.6156176328659058
1500.0,-3.97,-3.308642398671389,154.01482593622035,2431.7907982432803,2.514641523361206
1505.0,-4.04,-3.3452102787378193,154.71047811013338,2434.8179099506074,1.514641523361206
1510.0,-3.88,-3.3719497648009282,155.28190668156196,2438.0156572906485,2.565129578113556
1515.0,-4.1,-3.4083522765608816,155.8995537403855,2440.594677750646,1.514641523361206
1520.0,-4.13,-3.4444346627328373,156.69665518966087,2443.4338311969286,2.4136654138565063
