step,option,action,obs,termination_prob,should_terminate,greedy_option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
130.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.52835506, 0.5811906, 0.8453681, 0.79253256, 0.52835506, 0.36984855, 0.8453681, 0.9510391, 0.26417753, 0.5811906, 0.21134202, 0.52835506, 0.21134202, 0.21134202, 0.26417753, 0.63402605",0.5309306979179382,True,1,-21.26,-8.241063602948227,10.567567567567568,2.0461429441084253,5.442057062345896
135.0,1,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.52835506, 0.5811906, 0.8453681, 0.79253256, 0.52835506, 0.36984855, 0.8453681, 0.8982036, 0.10567101, 0.5811906, 0.36984855, 0.52835506, 0.10567101, 0.26417753, 0.42268404, 0.63402605",8.950021849520161e-19,False,1,-23.63,-9.010510422800815,10.081818181818182,1.610769728931636,5.389221556886227
140.0,1,2,"0.0, 0.0, 0.0, 1.0, 1.0, 0.52835506, 0.63402605, 0.8982036, 0.7396971, 0.52835506, 0.47551954, 0.9510391, 0.8453681, 0.26417753, 0.5811906, 0.52835506, 0.42268404, 0.26417753, 0.36984855, 0.5811906, 0.5811906",0.7333328723907471,True,0,-25.85,-9.852484901660775,10.827586206896552,2.0356309067173566,5.600563578724904
145.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.5811906, 0.63402605, 0.8982036, 0.79253256, 0.52835506, 0.52835506, 0.8982036, 0.8453681, 0.47551954, 0.63402605, 0.52835506, 0.31701303, 0.36984855, 0.42268404, 0.5811906, 0.42268404",0.009916684590280056,False,0,-28.66,-10.792860656577735,11.956896551724139,1.5695259059742097,5.706234589644241
150.0,0,0,"0.0, 0.0, 1.0, 0.0, 1.0, 0.5811906, 0.63402605, 0.8453681, 0.8453681, 0.5811906, 0.52835506, 0.8453681, 0.8453681, 0.5811906, 0.63402605, 0.52835506, 0.42268404, 0.52835506, 0.47551954, 0.52835506, 0.42268404",6.344551106707286e-09,False,0,-31.14,-11.810217623748848,12.948275862068966,1.6241075799067197,5.706234589644241
155.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.52835506, 0.63402605, 0.79253256, 0.8453681, 0.52835506, 0.52835506, 0.79253256, 0.8453681, 0.42268404, 0.63402605, 0.42268404, 0.42268404, 0.36984855, 0.52835506, 0.42268404, 0.42268404",1.1498335879878141e-05,False,0,-32.22,-12.830706742561405,14.097345132743364,1.7837393083054225,5.4948925678055645
160.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.52835506, 0.63402605, 0.79253256, 0.9510391, 0.47551954, 0.5811906, 0.79253256, 0.9510391, 0.15850651, 0.63402605, 0.26417753, 0.5811906, 0.15850651, 0.52835506, 0.31701303, 0.5811906",0.9155647158622742,True,1,-31.99,-13.788671405433334,14.094827586206897,2.1237353997344934,5.706234589644241
165.0,1,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.52835506, 0.63402605, 0.79253256, 0.8982036, 0.47551954, 0.5811906, 0.79253256, 0.8982036, 0.0, 0.63402605, 0.36984855, 0.5811906, 0.052835505, 0.52835506, 0.36984855, 0.5811906",3.951677532640391e-18,False,1,-32.65,-14.731737835161667,14.672413793103448,2.1700995534511827,5.600563578724904
170.0,1,2,"0.0, 0.0, 0.0, 1.0, 1.0, 0.5811906, 0.6868616, 0.8982036, 0.8453681, 0.47551954, 0.5811906, 0.8982036, 0.8453681, 0.15850651, 0.63402605, 0.52835506, 0.47551954, 0.21134202, 0.5811906, 0.52835506, 0.52835506",0.9963930249214172,True,0,-34.46,-15.718150943403584,15.680672268907562,1.9212975440889097,5.811905600563579
175.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.63402605, 0.79253256, 0.8982036, 0.8453681, 0.52835506, 0.5811906, 0.8982036, 0.79253256, 0.31701303, 0.6868616, 0.52835506, 0.52835506, 0.36984855, 0.5811906, 0.52835506, 0.42268404",0.9883637428283691,True,1,-36.81,-16.772743396233405,16.516393442622952,1.690315885200637,5.970412116942586
180.0,1,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.6868616, 0.79253256, 0.8453681, 0.8453681, 0.52835506, 0.63402605, 0.8453681, 0.79253256, 0.52835506, 0.7396971, 0.36984855, 0.36984855, 0.47551954, 0.5811906, 0.47551954, 0.36984855",0.9999649524688721,True,0,-38.81,-17.874606226421733,17.32520325203252,1.7689020229964307,5.970412116942585
185.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.6868616, 0.79253256, 0.79253256, 0.8453681, 0.47551954, 0.63402605, 0.8453681, 0.79253256, 0.47551954, 0.79253256, 0.36984855, 0.42268404, 0.36984855, 0.5811906, 0.47551954, 0.31701303",0.0007114842301234603,False,0,-40.61,-19.011375915100647,18.541666666666668,1.79270615446059,5.8647411060232475
190.0,0,2,"1.0, 0.0, 0.0, 0.0, 1.0, 0.5811906, 0.79253256, 0.79253256, 0.8982036, 0.42268404, 0.63402605, 0.8453681, 0.8982036, 0.26417753, 0.79253256, 0.31701303, 0.63402605, 0.10567101, 0.63402605, 0.36984855, 0.47551954",0.9999879598617554,True,1,-41.33,-20.127307119345616,19.95762711864407,1.705283906682889,5.864741106023248
195.0,1,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.52835506, 0.79253256, 0.79253256, 0.9510391, 0.47551954, 0.6868616, 0.8453681, 0.8982036, 0.10567101, 0.79253256, 0.31701303, 0.5811906, 0.052835505, 0.63402605, 0.42268404, 0.52835506",1.6782967160108853e-13,False,1,-42.9,-21.265941763378333,20.147540983606557,1.9399043299774363,5.970412116942585
200.0,1,2,"0.0, 0.0, 0.0, 1.0, 1.0, 0.5811906, 0.8453681, 0.8453681, 0.79253256, 0.47551954, 0.7396971, 0.8982036, 0.8453681, 0.10567101, 0.79253256, 0.47551954, 0.52835506, 0.21134202, 0.63402605, 0.52835506, 0.52835506",0.9969727993011475,True,0,-43.89,-22.397144675209418,21.225806451612904,1.7252884134904773,6.023247622402255
205.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.5811906, 0.8982036, 0.8982036, 0.79253256, 0.47551954, 0.7396971, 0.8982036, 0.8453681, 0.26417753, 0.8453681, 0.47551954, 0.42268404, 0.36984855, 0.7396971, 0.52835506, 0.42268404",0.9999994039535522,True,1,-46.7,-23.61228744144895,22.488,1.3831933391129327,6.128918633321593
210.0,1,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.63402605, 0.9510391, 0.8453681, 0.79253256, 0.47551954, 0.7396971, 0.8453681, 0.8453681, 0.47551954, 0.8982036, 0.52835506, 0.36984855, 0.47551954, 0.7396971, 0.52835506, 0.36984855",0.9999935626983643,True,0,-48.68,-24.865673069376502,23.848,1.6315170912974677,6.128918633321592
215.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.5811906, 1.0, 0.79253256, 0.79253256, 0.42268404, 0.7396971, 0.8453681, 0.8453681, 0.42268404, 0.9510391, 0.42268404, 0.36984855, 0.31701303, 0.7396971, 0.42268404, 0.42268404",0.0777144581079483,False,1,-50.86,-26.165389415907676,25.121951219512194,1.5679759623914937,6.019373018668546
220.0,0,2,"1.0, 0.0, 0.0, 0.0, 1.0, 0.47551954, 1.0, 0.79253256, 0.8982036, 0.42268404, 0.79253256, 0.8453681, 0.9510391, 0.21134202, 1.0, 0.31701303, 0.52835506, 0.10567101, 0.7396971, 0.31701303, 0.5811906",0.9999991655349731,True,1,-52.41,-27.47761994511229,25.92,1.7559646942027496,6.177879535047552
225.0,1,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.47551954, 1.0, 0.79253256, 0.8982036, 0.47551954, 0.79253256, 0.8453681, 0.8982036, 0.10567101, 1.0, 0.36984855, 0.52835506, 0.10567101, 0.7396971, 0.42268404, 0.6868616",9.996224386912551e-16,False,1,-54.7,-28.838738947856676,27.04,1.5186051893460562,6.177879535047552
230.0,1,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.47551954, 1.0, 0.8982036, 0.8453681, 0.52835506, 0.8982036, 0.9510391, 0.8453681, 0.21134202, 1.0, 0.52835506, 0.47551954, 0.26417753, 0.79253256, 0.63402605, 0.52835506",0.9910591244697571,True,0,-56.24,-30.20880200046384,27.83076923076923,1.5830515461849741,6.442057062345897
235.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.47551954, 1.0, 0.8982036, 0.79253256, 0.63402605, 0.8982036, 0.8982036, 0.8453681, 0.42268404, 1.0, 0.52835506, 0.42268404, 0.36984855, 0.8982036, 0.63402605, 0.42268404",1.0,True,1,-58.79,-31.637861900440647,29.3206106870229,1.5070850839862373,6.4420570623458975
240.0,1,1,"0.0, 0.0, 1.0, 0.0, 1.0, 0.47551954, 1.0, 0.8453681, 0.79253256, 0.63402605, 0.8982036, 0.8453681, 0.8453681, 0.47551954, 1.0, 0.47551954, 0.26417753, 0.52835506, 0.8982036, 0.52835506, 0.31701303",0.9999995231628418,True,0,-60.84,-33.09796880541862,31.3515625,1.3756950155072147,6.336386051426558
245.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.42268404, 1.0, 0.79253256, 0.79253256, 0.63402605, 0.8982036, 0.8453681, 0.8453681, 0.31701303, 1.0, 0.36984855, 0.36984855, 0.47551954, 0.8982036, 0.42268404, 0.36984855",0.8030734658241272,True,1,-63.52,-34.619070365147685,32.77952755905512,1.646249711543968,6.230715040507221
250.0,1,3,"1.0, 0.0, 0.0, 0.0, 1.0, 0.36984855, 1.0, 0.79253256, 0.8982036, 0.52835506, 0.9510391, 0.8453681, 0.9510391, 0.10567101, 1.0, 0.36984855, 0.47551954, 0.26417753, 0.8982036, 0.47551954, 0.5811906",1.2278604117454961e-05,False,1,-65.2,-36.1481168468903,33.57364341085271,1.9264577379518186,6.336386051426559
255.0,1,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.31701303, 1.0, 0.79253256, 0.8982036, 0.5811906, 0.9510391, 0.8453681, 0.8982036, 0.052835505, 1.0, 0.36984855, 0.52835506, 0.10567101, 0.9510391, 0.47551954, 0.63402605",9.36990175593312e-16,False,1,-67.08,-37.69471100454578,34.44961240310077,1.7870491325524374,6.28355054596689
260.0,1,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.31701303, 1.0, 0.8982036, 0.8453681, 0.5811906, 0.9510391, 0.9510391, 0.8453681, 0.15850651, 1.0, 0.52835506, 0.47551954, 0.21134202, 0.9510391, 0.5811906, 0.52835506",0.703880786895752,True,1,-68.37,-39.22847545431849,35.88549618320611,1.592964627507352,6.389221556886228
265.0,1,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.31701303, 0.9510391, 0.9510391, 0.79253256, 0.5811906, 0.9510391, 0.9510391, 0.8453681, 0.31701303, 0.8453681, 0.6868616, 0.36984855, 0.31701303, 0.8453681, 0.8453681, 0.42268404",9.982192481459984e-14,False,1,-67.31,-40.632551681602564,28.775193798449614,1.2920638223800065,6.340260655160268
270.0,1,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.36984855, 0.8453681, 1.0, 0.79253256, 0.5811906, 0.8453681, 1.0, 0.8453681, 0.31701303, 0.5811906, 0.8453681, 0.31701303, 0.47551954, 0.5811906, 0.9510391, 0.36984855",0.9999969005584717,True,0,-63.34,-41.76792409752244,19.7109375,1.5229461675260665,6.2796759422331805
275.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.36984855, 0.8453681, 0.9510391, 0.79253256, 0.63402605, 0.8453681, 0.9510391, 0.8453681, 0.31701303, 0.42268404, 0.8453681, 0.31701303, 0.5811906, 0.47551954, 0.8453681, 0.42268404",0.9875271916389465,True,1,-65.82,-42.97052789264631,12.674603174603174,1.5646558689849408,6.23458964424093
280.0,1,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.42268404, 0.8453681, 0.8453681, 0.8453681, 0.63402605, 0.8453681, 0.8453681, 0.8982036, 0.36984855, 0.36984855, 0.5811906, 0.47551954, 0.5811906, 0.36984855, 0.5811906, 0.5811906",0.9999706745147705,True,0,-66.46,-44.14500149801399,8.984,1.5841123435678974,6.181754138781261
285.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.36984855, 0.8453681, 0.8453681, 0.9510391, 0.5811906, 0.8453681, 0.8453681, 0.9510391, 0.21134202, 0.36984855, 0.42268404, 0.6868616, 0.47551954, 0.42268404, 0.42268404, 0.7396971",0.01617732085287571,False,0,-68.81,-45.37825142311329,7.182539682539683,1.4440588808476214,6.23458964424093
290.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.31701303, 0.9510391, 0.8453681, 1.0, 0.47551954, 0.9510391, 0.8453681, 1.0, 0.0, 0.5811906, 0.36984855, 0.8982036, 0.21134202, 0.5811906, 0.36984855, 1.0",1.0,True,1,-70.3,-46.624338851957624,6.8307692307692305,1.6497571117119794,6.385346953152519
295.0,1,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.42268404, 1.0, 0.8453681, 0.9510391, 0.47551954, 0.9510391, 0.8453681, 0.9510391, 0.10567101, 0.79253256, 0.42268404, 0.8453681, 0.10567101, 0.7396971, 0.36984855, 0.8453681",3.0124982161113317e-19,False,1,-72.36,-47.91112190935974,6.961538461538462,1.5074559199946431,6.442057062345897
300.0,1,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.42268404, 1.0, 0.9510391, 0.8453681, 0.47551954, 1.0, 0.9510391, 0.8453681, 0.26417753, 1.0, 0.5811906, 0.5811906, 0.21134202, 0.9510391, 0.5811906, 0.5811906",0.9994706511497498,True,0,-73.18,-49.17456581389175,8.251908396946565,1.3290930906920284,6.491017964071856
305.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.5811906, 1.0, 0.8982036, 0.8453681, 0.47551954, 1.0, 0.8982036, 0.8453681, 0.36984855, 1.0, 0.63402605, 0.47551954, 0.36984855, 1.0, 0.5811906, 0.42268404",1.0,True,1,-75.99,-50.51533752319717,9.462121212121213,1.277467041206883,6.543853469531525
310.0,1,1,"0.0, 0.0, 1.0, 0.0, 1.0, 0.5811906, 1.0, 0.8453681, 0.8453681, 0.47551954, 1.0, 0.8453681, 0.8453681, 0.42268404, 1.0, 0.52835506, 0.42268404, 0.47551954, 1.0, 0.52835506, 0.36984855",0.9999996423721313,True,0,-77.12,-51.845570647037306,10.569230769230769,1.4651256206207108,6.438182458612188
315.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.63402605, 1.0, 0.79253256, 0.8453681, 0.42268404, 1.0, 0.79253256, 0.8453681, 0.36984855, 1.0, 0.36984855, 0.42268404, 0.31701303, 1.0, 0.36984855, 0.36984855",0.7112410664558411,True,1,-78.48,-53.177292114685436,11.023076923076923,1.7509514768561938,6.332511447692849
320.0,1,3,"1.0, 0.0, 0.0, 0.0, 1.0, 0.5811906, 1.0, 0.79253256, 0.9510391, 0.42268404, 1.0, 0.79253256, 0.9510391, 0.21134202, 1.0, 0.26417753, 0.63402605, 0.052835505, 1.0, 0.26417753, 0.52835506",4.7957721108105034e-05,False,1,-80.08,-54.52242750895116,11.691729323308271,1.925947128095087,6.491017964071856
325.0,1,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.5811906, 1.0, 0.79253256, 0.9510391, 0.47551954, 1.0, 0.79253256, 0.8982036, 0.15850651, 1.0, 0.31701303, 0.63402605, 0.10567101, 1.0, 0.31701303, 0.52835506",1.0777421571286569e-13,False,1,-81.66,-55.8793061335036,13.113636363636363,1.6543437610063372,6.491017964071856
330.0,1,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.5811906, 1.0, 0.8982036, 0.8453681, 0.47551954, 1.0, 0.8982036, 0.8453681, 0.15850651, 1.0, 0.5811906, 0.5811906, 0.26417753, 1.0, 0.42268404, 0.47551954",0.29430776834487915,False,1,-82.27,-57.198840826828416,14.796992481203008,1.4932570896958377,6.543853469531525
335.0,1,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.5811906, 1.0, 0.9510391, 0.6868616, 0.52835506, 1.0, 0.9510391, 0.6868616, 0.31701303, 1.0, 0.6868616, 0.36984855, 0.42268404, 1.0, 0.63402605, 0.31701303",1.9122165873311503e-13,False,1,-82.35,-58.45639878548699,17.23308270676692,1.6258238665494493,6.385346953152519
340.0,1,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.5811906, 0.9510391, 1.0, 0.6868616, 0.5811906, 0.9510391, 1.0, 0.6868616, 0.52835506, 0.8453681, 0.8982036, 0.21134202, 0.47551954, 0.8453681, 0.8453681, 0.15850651",8.111384453002302e-09,False,1,-82.25,-59.64607884621263,17.097744360902254,1.6258771018340417,6.438182458612188
345.0,1,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.7396971, 0.8453681, 1.0, 0.6868616, 0.5811906, 0.8453681, 1.0, 0.6868616, 0.5811906, 0.5811906, 1.0, 0.21134202, 0.52835506, 0.5811906, 1.0, 0.21134202",0.9994576573371887,True,0,-78.26,-60.57677490390199,15.807692307692308,1.9179969111802528,6.385346953152519
350.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.7396971, 0.79253256, 0.9510391, 0.79253256, 0.63402605, 0.79253256, 0.9510391, 0.7396971, 0.5811906, 0.36984855, 0.8453681, 0.36984855, 0.5811906, 0.42268404, 0.8453681, 0.31701303",0.9999189376831055,True,1,-76.34,-61.36493615870689,13.954198473282442,1.8258265096585429,6.393096160619937
355.0,1,1,"0.0, 0.0, 1.0, 0.0, 1.0, 0.7396971, 0.79253256, 0.8453681, 0.8982036, 0.63402605, 0.79253256, 0.8453681, 0.8453681, 0.7396971, 0.26417753, 0.63402605, 0.52835506, 0.5811906, 0.31701303, 0.5811906, 0.52835506",0.9999922513961792,True,0,-76.45,-62.11918935077154,10.65648854961832,1.8069370277904444,6.393096160619937
