step,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
1570.0,-9.17,-10.123242967561852,4.402985074626866,3.871137482582429,2.918545961380005
1575.0,-10.5,-10.142080819183759,6.686567164179104,4.0772539061661615,2.918545961380005
1580.0,-12.21,-10.245476778224571,9.159420289855072,4.252175498222272,2.918545961380005
1585.0,-14.11,-10.438702939313343,12.088235294117647,4.216725011233531,2.918545961380005
1590.0,-16.0,-10.716767792347676,15.333333333333334,4.496429261328181,2.918545961380005
1595.0,-17.9,-11.075929402730292,19.07936507936508,4.524330586325822,2.918545961380005
1600.0,-18.0,-11.422132932593778,18.065573770491802,3.8318993940988024,1.8175698518753052
1605.0,-16.14,-11.65802628596409,14.140350877192983,3.713032300490729,2.6156176328659058
1610.0,-16.42,-11.896124971665884,9.491228070175438,3.910874007622777,1.565129578113556
1615.0,-16.91,-12.146818723082589,4.5964912280701755,4.33220129007254,2.565129578113556
1620.0,-15.61,-12.319977786928458,0.4918032786885246,4.203436194461494,1.565129578113556
1625.0,-12.97,-12.352478897582035,0.6984126984126984,3.783541289939617,2.464153468608856
1630.0,-12.72,-12.370854952702931,0.676923076923077,3.135460354312149,1.565129578113556
1635.0,-12.92,-12.398312205067786,0.6666666666666666,3.384568545846105,2.565129578113556
1640.0,-13.27,-12.441896594814395,1.4153846153846155,4.079929665188431,2.6661056876182556
1645.0,-13.97,-12.518301765073673,2.6417910447761193,4.344202406534074,2.7670817971229553
1650.0,-15.08,-12.646386676819988,4.477611940298507,4.359059775793066,2.918545961380005
1655.0,-16.58,-12.843067342978989,6.984848484848484,4.595047256270035,2.918545961380005
1660.0,-18.45,-13.123413975830038,10.125,4.557337414488998,2.918545961380005
1665.0,-18.39,-13.386743277038535,10.274193548387096,3.6937977339044066,1.8175698518753052
1670.0,-16.32,-13.533406113186608,8.25,3.561533657631226,2.6156176328659058
1675.0,-15.66,-13.639735807527277,5.9491525423728815,4.0794659039929835,1.514641523361206
1680.0,-16.16,-13.765749017150913,2.5517241379310347,4.3531587546269295,2.514641523361206
1685.0,-16.4,-13.897461566293368,1.1864406779661016,4.840223246013166,2.6156176328659058
1690.0,-17.1,-14.057588487978698,2.4516129032258065,4.944155290327201,2.7670817971229553
1695.0,-18.22,-14.265709063579763,4.09375,4.770532085860261,2.918545961380005
1700.0,-19.63,-14.533923610400775,6.60655737704918,4.19984051872131,2.918545961380005
1705.0,-19.07,-14.760727429880735,6.866666666666666,3.5528348823859672,1.8175698518753052
1710.0,-16.48,-14.846691058386698,6.155172413793103,4.164341677164155,2.6156176328659058
1715.0,-16.57,-14.932856505467363,4.086206896551724,4.081316486220559,1.565129578113556
1720.0,-16.95,-15.033713680193994,1.8181818181818181,3.876825685715306,2.565129578113556
1725.0,-17.43,-15.153527996184293,1.4406779661016949,4.85213242146928,2.6661056876182556
1730.0,-18.32,-15.311851596375078,2.7903225806451615,5.083524607088872,2.817569851875305
1735.0,-19.58,-15.525259016556323,4.901639344262295,4.5925330558486355,2.918545961380005
1740.0,-21.19,-15.808496065728505,8.070175438596491,3.9767876320584725,2.918545961380005
1745.0,-23.06,-16.17107126244208,12.20754716981132,3.403813169226606,2.918545961380005
1750.0,-24.96,-16.610517699319974,16.41176470588235,3.1753312392504207,2.918545961380005
1755.0,-26.86,-17.122991814353973,20.54,3.076467050547764,2.918545961380005
1760.0,-28.76,-17.704842223636273,24.34,3.078303293690733,2.918545961380005
1765.0,-30.66,-18.35260011245446,27.057692307692307,3.505203271382164,2.918545961380005
1770.0,-32.56,-19.062970106831738,29.574074074074073,3.912213671570138,2.918545961380005
1775.0,-31.26,-19.67282160149015,27.0,3.396490215388788,1.8175698518753052
1780.0,-26.69,-20.023680521415642,19.433962264150942,3.948251626582542,2.6156176328659058
1785.0,-26.27,-20.33599649534486,13.037735849056604,3.8975546464527673,1.565129578113556
1790.0,-26.87,-20.662696670577617,5.490566037735849,4.641843030164403,2.565129578113556
1795.0,-27.47,-21.003061837048737,1.9090909090909092,5.434086823392412,2.6661056876182556
1800.0,-28.41,-21.3734087451963,3.5535714285714284,5.086734952428941,2.7670817971229553
1805.0,-29.68,-21.788738307936484,5.821428571428571,3.9796482739118675,2.918545961380005
1810.0,-31.28,-22.26330139253966,8.678571428571429,3.741023786550128,2.9592729806900024
1815.0,-33.15,-22.807636322912675,12.0,3.693635784873627,2.9592729806900024
1820.0,-35.1,-23.42225450676704,15.482142857142858,3.949789352409772,2.9592729806900024
1825.0,-37.05,-24.103641781428685,18.964285714285715,3.651068171522613,2.9592729806900024
1830.0,-39.0,-24.84845969235725,20.95,3.963325040733125,2.9592729806900024
1835.0,-40.95,-25.653536707739384,25.03448275862069,3.6954248230925337,2.9592729806900024
1840.0,-42.9,-26.515859872352415,29.945454545454545,3.447034693460565,2.9592729806900024
1845.0,-44.85,-27.432566878734793,36.84,2.625615861460849,2.9592729806900024
1850.0,-46.8,-28.40093853479805,39.17307692307692,2.936356176554123,2.9592729806900024
1855.0,-44.71,-29.216391608058146,34.113207547169814,3.3537842548207175,1.868057906627655
1860.0,-38.76,-29.693572027655236,25.215686274509803,3.902811295626015,2.6661056876182556
1865.0,-29.79,-29.69839342627247,17.392156862745097,4.777607866681126,2.3631773591041565
1870.0,-24.37,-29.431973754958843,9.58,5.922033559920106,2.161225140094757
1875.0,-21.7,-29.0453750672109,0.7,6.059198029375607,1.1107370853424072
1880.0,-21.51,-28.668606313850358,0.4489795918367347,5.450697947630101,2.211713194847107
1885.0,-21.66,-28.318175998157837,1.4423076923076923,5.977458989012913,2.4136654138565063
1890.0,-19.38,-27.871267198249946,1.2542372881355932,4.9395889091030725,1.565129578113556
1895.0,-14.48,-27.201703838337448,0.9333333333333333,4.104870663559797,2.565129578113556
1900.0,-14.07,-26.545118646420576,1.0333333333333334,3.3891385528548974,1.565129578113556
1905.0,-14.63,-25.949362714099546,0.9833333333333333,3.8523263015731706,2.565129578113556
1910.0,-15.09,-25.40639457839457,1.6065573770491803,4.294841513688196,2.6661056876182556
1915.0,-15.89,-24.930574849474837,3.098360655737705,4.4984559619505955,2.7670817971229553
1920.0,-17.04,-24.536046107001095,5.080645161290323,4.1354221916668426,2.918545961380005
1925.0,-18.56,-24.23724380165104,7.816666666666666,3.980359915610607,2.918545961380005
1930.0,-20.39,-24.04488161156849,11.05084745762712,3.9612071846021966,2.918545961380005
1935.0,-22.29,-23.957137530990064,14.517241379310345,3.9918500250220412,2.918545961380005
1940.0,-24.19,-23.968780654440557,18.763636363636362,3.7477493960332025,2.918545961380005
1945.0,-26.09,-24.07484162171853,22.21818181818182,3.9154184815578947,2.918545961380005
1950.0,-27.99,-24.270599540632602,25.672727272727272,3.8302038429951257,2.918545961380005
1955.0,-29.89,-24.55156956360097,29.666666666666668,3.7661013456176753,2.918545961380005
1960.0,-31.79,-24.913491085420922,30.896551724137932,4.1987387064861945,2.918545961380005
1965.0,-33.69,-25.352316531149874,34.771929824561404,4.114395040910968,2.918545961380005
1970.0,-35.59,-25.864200704592378,38.10526315789474,4.003692494572624,2.918545961380005
1975.0,-33.23,-26.232490669362758,35.388888888888886,3.002755519596322,1.8175698518753052
1980.0,-27.46,-26.29386613589462,26.607843137254903,3.8615444349454453,2.6156176328659058
1985.0,-27.03,-26.33067282909989,17.274509803921568,4.330770454538679,1.565129578113556
1990.0,-27.5,-26.389139187644894,5.3584905660377355,5.229822556106855,2.565129578113556
1995.0,-28.13,-26.476182228262648,1.5818181818181818,5.313319969994048,2.6661056876182556
2000.0,-29.03,-26.603873116849513,3.1607142857142856,4.8653534042175695,2.7670817971229553
2005.0,-26.43,-26.595179461007035,3.1964285714285716,3.573014037055189,1.8175698518753052
2010.0,-21.94,-26.362420487956683,2.730769230769231,3.6505506263521244,2.6156176328659058
2015.0,-20.43,-26.065799463558847,2.235294117647059,3.9665105283912876,1.514641523361206
2020.0,-20.84,-25.804509490380905,1.297872340425532,4.690611071497565,2.514641523361206
2025.0,-21.37,-25.582784015861858,1.5833333333333333,4.966322231871526,2.6156176328659058
2030.0,-22.24,-25.415644815068763,3.176470588235294,4.582981111909764,2.7165937423706055
2035.0,-23.4,-25.31486257431532,5.653061224489796,3.020668961252568,2.918545961380005
2040.0,-24.89,-25.293619445599553,8.693877551020408,2.727369579939132,2.918545961380005
2045.0,-23.62,-25.209938473319575,8.89795918367347,2.8815714530278247,1.8175698518753052
2050.0,-20.38,-24.968441549653594,7.0638297872340425,3.905864138135115,2.6156176328659058
2055.0,-14.72,-24.456019472170915,4.574468085106383,5.467862781652907,2.3126893043518066
2060.0,-10.2,-23.74321849856237,2.7777777777777777,6.896434580958785,2.0602490305900574
2065.0,-9.09,-23.01055757363425,0.3181818181818182,6.259476613358393,1.1107370853424072
2070.0,-9.0,-22.310029694952537,0.5348837209302325,6.4787335504713095,2.211713194847107
2075.0,-9.34,-21.661528210204906,1.5106382978723405,5.768626682900444,2.464153468608856
2080.0,-7.75,-20.96595179969466,1.3269230769230769,4.350474882832683,1.6156176328659058
2085.0,-4.33,-20.134154209709926,0.9636363636363636,4.6056935769890845,2.565129578113556
2090.0,-4.9,-19.37244649922443,0.8823529411764706,4.105379956720527,1.565129578113556
2095.0,-5.41,-18.674324174263205,1.2553191489361701,4.200728522878203,2.565129578113556
2100.0,-6.01,-18.041107965550044,2.106382978723404,4.615715648032889,2.6661056876182556
2105.0,-6.96,-17.48705256727254,4.127659574468085,3.626512230777317,2.7670817971229553
2110.0,-8.23,-17.02419993890891,7.133333333333334,2.1510270293541986,2.918545961380005
2115.0,-9.85,-16.665489941963465,10.733333333333333,1.9893672474569282,2.918545961380005
2120.0,-11.72,-16.41821544486529,14.23404255319149,2.2599378248121758,2.918545961380005
2125.0,-12.01,-16.197804672622024,13.16326530612245,2.802769174334583,1.8175698518753052
2130.0,-10.63,-15.919414438990922,10.808510638297872,3.147630828150178,2.6156176328659058
2135.0,-11.01,-15.673943717041375,7.680851063829787,3.570734153729499,1.565129578113556
2140.0,-11.62,-15.471246531189305,3.604651162790698,3.9068458971423006,2.565129578113556
2145.0,-12.28,-15.31168420462984,2.0,3.5632225129904347,2.6661056876182556
2150.0,-11.69,-15.130599994398347,2.261904761904762,2.9821722802389594,1.6661056876182556
2155.0,-9.83,-14.86556999467843,1.4761904761904763,3.846036965659997,2.6156176328659058
2160.0,-10.43,-14.643791494944507,1.1951219512195121,3.655419409262544,1.6156176328659058
2165.0,-11.17,-14.470101920197282,1.7297297297297298,2.6259958653547644,2.6156176328659058
2170.0,-11.88,-14.340596824187417,2.75,2.7669227618213825,2.7165937423706055
2175.0,-11.32,-14.189566982978047,2.511627906976744,2.8252900855935192,1.7165937423706055
2180.0,-8.53,-13.906588633829145,1.565217391304348,4.290923615561762,2.514641523361206
2185.0,-9.04,-13.663259202137686,1.0217391304347827,4.192948282169211,1.514641523361206
2190.0,-9.62,-13.461096242030802,1.0952380952380953,4.242239974922665,2.514641523361206
2195.0,-10.18,-13.297041429929262,1.7619047619047619,4.221642419134268,2.6156176328659058
2200.0,-9.55,-13.1096893584328,1.7804878048780488,3.170751025300276,1.6661056876182556
2205.0,-7.49,-12.828704890511158,0.9767441860465116,4.131621686094908,2.6156176328659058
2210.0,-7.34,-12.554269645985599,0.6956521739130435,4.787647854686994,1.565129578113556
2215.0,-7.95,-12.324056163686318,1.0,4.274478253609398,2.565129578113556
2220.0,-8.57,-12.136353355502001,2.0,4.002682729892505,2.6661056876182556
2225.0,-9.45,-12.0020356877269,4.093023255813954,2.7843300002457223,2.7670817971229553
2230.0,-9.01,-11.852433903340556,3.6666666666666665,2.423176652172777,1.8175698518753052
2235.0,-7.21,-11.620312208173527,2.872340425531915,3.586398662759037,2.6156176328659058
2240.0,-8.03,-11.44079659776485,2.25,3.8870159286453103,1.6156176328659058
2245.0,-8.7,-11.303756767876607,2.0652173913043477,4.185665489329184,2.6156176328659058
2250.0,-9.41,-11.209068929482775,2.106382978723404,4.2325419277841325,2.7165937423706055
2255.0,-8.62,-11.079615483008636,2.130434782608696,3.476349491948746,1.7165937423706055
2260.0,-6.35,-10.843134708858205,1.7272727272727273,3.5461788336885176,2.565129578113556
2265.0,-6.9,-10.645977973415295,1.065217391304348,4.419526156382165,1.565129578113556
2270.0,-7.57,-10.49217907474453,1.2790697674418605,4.5810690982650675,2.565129578113556
2275.0,-8.23,-10.379070121007304,2.022727272727273,4.373174093675962,2.6661056876182556
2280.0,-9.14,-10.317116614956939,4.045454545454546,3.523831488313934,2.7670817971229553
2285.0,-10.36,-10.319260784209092,6.208333333333333,2.9464806786721476,2.918545961380005
2290.0,-11.94,-10.400297744998637,9.479166666666666,2.8494204017939855,2.918545961380005
2295.0,-13.8,-10.570282857748705,13.081632653061224,2.961937790259966,2.918545961380005
2300.0,-14.09,-10.746268714861268,13.382978723404255,2.1774487027382667,1.8175698518753052
2305.0,-12.73,-10.845455279118204,10.555555555555555,2.688515633001947,2.6156176328659058
2310.0,-12.92,-10.949182515162294,6.978260869565218,3.771249733676877,1.565129578113556
2315.0,-13.45,-11.074223389404178,3.642857142857143,3.867868665730595,2.565129578113556
2320.0,-12.52,-11.146512219933967,0.7560975609756098,3.563310817127426,1.565129578113556
2325.0,-10.3,-11.104186608937269,0.3023255813953488,5.051804057183272,2.464153468608856
2330.0,-7.12,-10.904977278490405,0.3409090909090909,6.531981248383519,2.3126893043518066
2335.0,-7.15,-10.717228414565884,0.0975609756097561,6.211109419132443,1.3126893043518066
2340.0,-7.43,-10.552866993837588,0.717948717948718,5.385682949645678,2.4136654138565063
2345.0,-8.0,-10.425223644145708,2.2972972972972974,3.888364374460927,2.514641523361206
2350.0,-8.87,-10.347462461938422,4.3,2.834805825757271,2.7165937423706055
2355.0,-10.14,-10.3370893388415,6.953488372093023,1.8343965098956918,2.918545961380005
2360.0,-11.79,-10.409734871899424,10.767441860465116,1.5888911767041216,2.918545961380005
2365.0,-13.65,-10.571748128304453,14.4,2.0684242712019847,2.918545961380005
2370.0,-13.74,-10.730160721889229,13.425531914893616,2.7292953292172273,1.8175698518753052
2375.0,-11.87,-10.787152685794767,10.782608695652174,3.6109477929656593,2.6156176328659058
2380.0,-8.9,-10.692795051505028,7.521739130434782,4.768947321628369,2.3126893043518066
2385.0,-9.28,-10.622155298929776,2.739130434782609,5.09931723940126,1.3126893043518066
2390.0,-9.5,-10.566047533983287,0.6086956521739131,5.791431177106818,2.4136654138565063
2395.0,-10.03,-10.539245157284123,1.7234042553191489,5.835127426668412,2.514641523361206
2400.0,-10.94,-10.559282899419916,3.6595744680851063,4.055124109752765,2.7165937423706055
2405.0,-12.16,-10.63931875444892,6.212765957446808,2.7416692944925605,2.918545961380005
2410.0,-13.72,-10.793352816726474,9.73913043478261,2.2692602144025438,2.918545961380005
2415.0,-13.76,-10.94168517589015,10.2,2.357309676620614,1.8175698518753052
2420.0,-11.24,-10.956600917095642,7.7555555555555555,3.438914924624856,2.565129578113556
2425.0,-9.29,-10.873270871240859,5.456521739130435,4.966395801074782,2.3126893043518066
2430.0,-9.7,-10.814607327678814,2.7111111111111112,5.246063263065396,1.3126893043518066
2435.0,-9.75,-10.761376961294873,0.5227272727272727,5.612086526294498,2.4136654138565063
2440.0,-10.27,-10.73680811323013,1.7045454545454546,4.968585280169421,2.514641523361206
2445.0,-9.67,-10.68346770756862,1.5957446808510638,4.309918050202329,1.6156176328659058
2450.0,-7.75,-10.536794322190188,0.9148936170212766,4.7256377967631495,2.6156176328659058
2455.0,-4.76,-10.247954606080677,0.7441860465116279,5.566712266690058,2.3126893043518066
2460.0,-2.89,-9.880056875776644,0.85,7.046709889972563,2.0097609758377075
2465.0,-2.02,-9.487054031987812,0.9512195121951219,8.449483872366718,1.9087849259376526
2470.0,-1.34,-9.07970133038842,0.023255813953488372,7.832669720436484,1.0097609758377075
2475.0,-1.24,-8.687716263868998,0.325,7.005940043859324,2.1107370853424072
2480.0,-1.62,-8.334330450675546,1.2380952380952381,6.158816244671971,2.3631773591041565
2485.0,-2.34,-8.034613928141768,2.8181818181818183,4.885199985831685,2.565129578113556
2490.0,-3.39,-7.802383231734679,5.3023255813953485,2.696624121715651,2.817569851875305
2495.0,-4.74,-7.649264070147945,8.44186046511628,1.6465638739207136,2.918545961380005
2500.0,-5.24,-7.528800866640548,8.55813953488372,2.080406619815731,1.8175698518753052
2505.0,-5.05,-7.404860823308521,6.780487804878049,3.272250804701112,2.565129578113556
2510.0,-5.65,-7.317117782143095,4.463414634146342,3.8221800169599356,1.514641523361206
2515.0,-6.29,-7.26576189303594,2.8780487804878048,4.304666132899988,2.514641523361206
2520.0,-6.07,-7.205973798384142,0.48717948717948717,3.9051980911590634,1.514641523361206
2525.0,-4.97,-7.094175108464935,0.07142857142857142,5.126280712415984,2.4136654138565063
2530.0,-4.79,-6.978966353041687,0.10416666666666667,5.099288389083207,1.565129578113556
2535.0,-5.06,-6.883018035389603,0.7272727272727273,4.671402829698187,2.565129578113556
2540.0,-5.7,-6.823867133620123,2.0869565217391304,4.3905527450133945,2.6661056876182556
2545.0,-6.63,-6.814173776939117,4.108695652173913,3.3061623555550987,2.817569851875305
2550.0,-6.84,-6.815465088092161,4.266666666666667,2.471170420961427,1.8175698518753052
2555.0,-6.18,-6.783691833687553,3.0681818181818183,3.37820330072207,2.6661056876182556
2560.0,-6.15,-6.752007242003175,2.5238095238095237,4.0491955428476585,1.565129578113556
2565.0,-6.81,-6.754906879903016,1.6578947368421053,3.632499615662426,2.565129578113556
2570.0,-6.39,-6.7366615359078645,0.6111111111111112,3.382019162139672,1.514641523361206
2575.0,-5.04,-6.651828459112471,0.2702702702702703,4.067872352736941,2.464153468608856
2580.0,-2.96,-6.467237036156846,0.17073170731707318,5.788649036269839,2.3126893043518066
2585.0,-1.88,-6.237875184349004,0.325,7.196703193435861,2.1107370853424072
2590.0,-1.49,-6.000481425131554,0.05263157894736842,6.944880409300433,1.1107370853424072
2595.0,-1.66,-5.783457353874976,0.5,6.493661105650289,2.262201249599457
2600.0,-2.14,-5.601284486181227,1.763157894736842,5.048800668367587,2.464153468608856
2605.0,-2.94,-5.468220261872166,3.5853658536585367,3.460377204345207,2.6661056876182556
2610.0,-4.08,-5.398809248778558,6.214285714285714,1.913587127669471,2.868057906627655
2615.0,-5.57,-5.40736878633963,9.318181818181818,1.8445974309484043,2.918545961380005
2620.0,-7.36,-5.505000347022649,12.73913043478261,2.322694297359419,2.918545961380005
2625.0,-8.22,-5.640750329671516,12.822222222222223,2.3290065133844307,1.8175698518753052
2630.0,-7.85,-5.75121281318794,10.55813953488372,2.8612994733536175,2.6156176328659058
2635.0,-7.93,-5.860152172528542,6.75,4.237484432050874,1.514641523361206
2640.0,-8.52,-5.993144563902114,3.1904761904761907,4.592578375977304,2.514641523361206
2645.0,-9.12,-6.149487335707008,1.9743589743589745,3.551086114195822,2.6156176328659058
2650.0,-9.94,-6.339012968921657,4.184210526315789,2.350079929277764,2.7165937423706055
2655.0,-9.85,-6.514562320475574,3.744186046511628,2.364401266422213,1.8175698518753052
2660.0,-8.22,-6.5998342044517955,2.8372093023255816,3.7610278623816047,2.565129578113556
2665.0,-9.03,-6.721342494229206,2.066666666666667,4.57939748993715,1.565129578113556
2670.0,-9.84,-6.877275369517745,2.119047619047619,4.355027445252993,2.565129578113556
2675.0,-10.56,-7.061411601041858,2.441860465116279,3.9791145807668427,2.6661056876182556
2680.0,-11.52,-7.284341020989764,4.627906976744186,2.996252553647698,2.7670817971229553
2685.0,-11.44,-7.492123969940276,4.466666666666667,2.1786770968435465,1.8175698518753052
2690.0,-10.08,-7.621517771443262,3.25,3.3637517021150027,2.6156176328659058
2695.0,-10.23,-7.751941882871098,2.1777777777777776,4.266976638139929,1.565129578113556
2700.0,-10.9,-7.909344788727543,1.7619047619047619,4.216474106246274,2.565129578113556
2705.0,-11.56,-8.091877549291166,2.0697674418604652,3.974025014412161,2.6661056876182556
2710.0,-12.49,-8.311783671826607,4.209302325581396,2.920650567182861,2.7670817971229553
2715.0,-13.72,-8.582194488235277,7.046511627906977,1.7074291689572436,2.918545961380005
2720.0,-13.6,-8.833084763823512,6.977777777777778,2.189227293471308,1.8175698518753052
2725.0,-11.83,-8.982930525632336,5.5,3.7893373837387516,2.6156176328659058
2730.0,-12.74,-9.17078399935072,3.9361702127659575,4.5694793353958305,1.6156176328659058
2735.0,-13.52,-9.388244799383184,2.888888888888889,4.531832128247284,2.6156176328659058
2740.0,-14.24,-9.630832559414024,2.2708333333333335,4.507174524706655,2.7165937423706055
2745.0,-15.19,-9.908790931443324,4.340425531914893,3.233899566046544,2.868057906627655
2750.0,-14.56,-10.141351384871157,4.688888888888889,1.823178304789729,1.8175698518753052
2755.0,-12.15,-10.241783815627599,3.608695652173913,3.6268934765464143,2.6156176328659058
2760.0,-8.66,-10.16269462484622,3.3191489361702127,5.424440200064105,2.3126893043518066
2765.0,-8.97,-10.103059893603907,1.5227272727272727,5.150349549462516,1.3126893043518066
2770.0,-9.16,-10.05590689892371,0.5909090909090909,5.7665161061382255,2.4136654138565063
2775.0,-9.72,-10.039111553977525,1.8222222222222222,5.329174784386537,2.514641523361206
2780.0,-10.66,-10.070155976278649,3.74468085106383,4.087714873786266,2.7165937423706055
2785.0,-11.9,-10.161648177464716,5.862745098039215,3.377418263123314,2.918545961380005
2790.0,-13.49,-10.32806576859148,9.14,3.393953563622938,2.918545961380005
2795.0,-15.37,-10.580162480161906,13.4375,2.91125465726649,2.918545961380005
2800.0,-17.27,-10.914654356153811,18.152173913043477,2.481901379303432,2.918545961380005
2805.0,-19.17,-11.32742163834612,23.295454545454547,1.927111079424025,2.918545961380005
2810.0,-21.07,-11.814550556428813,27.0,2.059345206125752,2.918545961380005
2815.0,-22.97,-12.372323028607372,32.674418604651166,1.5366773168324548,2.918545961380005
2820.0,-24.87,-12.997206877177003,37.976190476190474,1.2140275918116616,2.918545961380005
2825.0,-26.77,-13.685846533318152,40.56818181818182,1.721103072883667,2.918545961380005
2830.0,-26.17,-14.310054206652245,37.0,1.5600147718138078,1.8175698518753052
2835.0,-22.92,-14.740551496319632,25.65909090909091,3.5480110584345197,2.6156176328659058
2840.0,-22.77,-15.14202392150365,16.977272727272727,3.856299041985295,1.565129578113556
2845.0,-23.5,-15.559922725428468,9.0,3.9700158391086253,2.565129578113556
2850.0,-24.22,-15.992926589157044,2.641025641025641,3.074113174138418,2.6661056876182556
2855.0,-25.16,-16.451280259699192,4.9,2.2968731945269063,2.7670817971229553
2860.0,-26.44,-16.950716246714233,7.534883720930233,1.7649950764876723,2.918545961380005
2865.0,-25.44,-17.37518043437852,7.681818181818182,1.8478965339084248,1.8175698518753052
2870.0,-21.87,-17.599921412659594,5.777777777777778,3.4756253405701796,2.6156176328659058
2875.0,-21.6,-17.79992534202661,4.022222222222222,3.9209087744884523,1.565129578113556
2880.0,-22.29,-18.02442907492528,2.6666666666666665,4.247078498264009,2.565129578113556
2885.0,-20.43,-18.144707621179016,0.8333333333333334,4.268346842944008,1.565129578113556
2890.0,-15.37,-18.005972240120062,0.36585365853658536,4.51951283178581,2.4136654138565063
2895.0,-15.58,-17.884673628114058,0.23809523809523808,4.4284040988212166,1.565129578113556
2900.0,-15.89,-17.784939946708352,0.7,3.8163854470098344,2.565129578113556
2905.0,-16.48,-17.719692949372934,1.9767441860465116,3.9536521221991534,2.6661056876182556
2910.0,-17.4,-17.70370830190429,3.933333333333333,3.5355836650876826,2.7670817971229553
2915.0,-18.63,-17.750022886809074,6.382978723404255,2.5809759061891397,2.918545961380005
2920.0,-20.19,-17.87202174246862,9.702127659574469,2.4349987740100962,2.918545961380005
2925.0,-22.04,-18.080420655345186,14.222222222222221,2.0816992270768533,2.918545961380005
2930.0,-23.94,-18.373399622577924,19.761904761904763,1.2902579949566526,2.918545961380005
2935.0,-22.94,-18.601729641449026,18.302325581395348,1.3546363741282532,1.8175698518753052
2940.0,-19.39,-18.641143159376576,13.44186046511628,2.969350726077071,2.6156176328659058
2945.0,-20.21,-18.719586001407745,8.977272727272727,3.2522671912829875,1.6156176328659058
2950.0,-20.99,-18.833106701337353,4.488372093023256,4.060449524621059,2.6156176328659058
2955.0,-21.77,-18.979951366270484,2.6818181818181817,3.760141235100134,2.7165937423706055
2960.0,-19.93,-19.02745379795696,2.652173913043478,3.3771692629122345,1.7165937423706055
2965.0,-15.63,-18.85758110805911,1.7083333333333333,3.808465463815457,2.6156176328659058
2970.0,-15.02,-18.665702052656158,1.2653061224489797,3.920733014088783,1.565129578113556
2975.0,-15.65,-18.51491695002335,1.5957446808510638,4.484939075543613,2.565129578113556
2980.0,-16.34,-18.40617110252218,2.1020408163265305,5.028788323556157,2.6661056876182556
2985.0,-17.29,-18.35036254739607,3.94,3.975654486969064,2.817569851875305
2990.0,-15.57,-18.21134442002627,4.081632653061225,2.973355630795333,1.8175698518753052
2995.0,-12.23,-17.912277199024953,3.122448979591837,3.8716744347516356,2.6661056876182556
3000.0,-8.78,-17.455663339073705,3.234042553191489,4.935580383321116,2.3631773591041565
3005.0,-9.2,-17.04288017212002,1.148936170212766,5.07793921533145,1.3631773591041565
3010.0,-9.3,-16.65573616351402,0.5777777777777777,5.827520056562678,2.4136654138565063
3015.0,-8.48,-16.24694935533832,0.6875,4.454374182636767,1.4641534686088562
3020.0,-5.95,-15.732101887571401,0.7692307692307693,4.5181056034630025,2.464153468608856
3025.0,-5.69,-15.22999679319283,0.3888888888888889,4.589413469802234,1.514641523361206
3030.0,-5.71,-14.75399695353319,0.35185185185185186,5.366113083259298,2.514641523361206
3035.0,-6.01,-14.316797105856528,1.2075471698113207,5.215220885268753,2.6156176328659058
3040.0,-6.83,-13.9424572505637,2.607142857142857,4.874783058872304,2.7670817971229553
3045.0,-7.93,-13.641834388035514,4.654545454545454,3.5998333736555335,2.918545961380005
3050.0,-9.44,-13.431742668633737,7.25,3.7473220704794707,2.918545961380005
3055.0,-9.49,-13.23465553520205,7.9245283018867925,3.9360857044574624,1.8175698518753052
3060.0,-7.88,-12.966922758441948,6.235294117647059,4.394441880478529,2.6156176328659058
3065.0,-8.38,-12.73757662051985,4.576923076923077,4.63996923545536,1.565129578113556
3070.0,-9.06,-12.553697789493857,2.4705882352941178,5.122524973838826,2.565129578113556
3075.0,-8.52,-12.352012900019163,0.6415094339622641,4.514806987855882,1.565129578113556
3080.0,-6.71,-12.069912255018204,0.8333333333333334,4.6449609292694,2.4136654138565063
3085.0,-7.11,-11.821916642267293,0.5172413793103449,3.9918530308534987,1.565129578113556
3090.0,-7.26,-11.593820810153927,0.5818181818181818,3.752845620499455,2.565129578113556
3095.0,-7.58,-11.39312976964623,1.5263157894736843,4.832451972789767,2.6661056876182556
3100.0,-8.43,-11.244973281163917,3.1403508771929824,4.865790356072152,2.817569851875305
3105.0,-9.65,-11.16522461710572,5.410714285714286,4.1572921363951085,2.918545961380005
3110.0,-9.77,-11.095463386250433,5.672727272727273,3.8607536746408253,1.8175698518753052
3115.0,-8.71,-10.97619021693791,4.490909090909091,4.8019583191470225,2.6156176328659058
3120.0,-9.61,-10.907880706091014,3.607843137254902,4.1820239175936935,1.6156176328659058
3125.0,-10.32,-10.878486670786463,2.574468085106383,3.9300518751335796,2.6156176328659058
3130.0,-11.0,-10.884562337247141,1.8,4.62816208969272,2.7165937423706055
3135.0,-11.92,-10.936334220384783,3.64,3.7680099268525087,2.817569851875305
3140.0,-13.18,-11.048517509365544,6.03921568627451,3.2751061768185807,2.918545961380005
3145.0,-14.77,-11.234591633897267,9.914893617021276,2.4128813307286867,2.918545961380005
3150.0,-16.65,-11.505362052202402,13.346938775510203,2.8588448116952216,2.918545961380005
3155.0,-16.83,-11.771593949592281,12.76,2.9771580806254265,1.8175698518753052
3160.0,-15.15,-11.940514252112667,9.54,3.7110472713885336,2.6156176328659058
