episode,cumulative_reward,average_cumulative_reward,mean_waiting_time,mean_speed,mean_lane_density
0,-0.45,-0.5346636807314485,0.622450276963371,5.402838390530069,2.021281072203308
1,-0.52,-0.5873591449682907,0.6207964766292352,5.309899880161502,2.076978604613886
2,-0.7300000000000001,-0.5906204996452963,0.6418333622525113,5.34187704448865,2.015265809482269
3,-0.67,-0.5737471496725954,0.6272458958842735,5.134340382046632,2.1544127991270314
4,-0.19,-0.5272113094500681,0.6300554943816994,5.632864136819205,1.8957048225603161
5,-0.609999999999999,-0.5424655251323691,0.6172145737613186,5.4389987645407185,1.997400224004048
6,-0.54,-0.7023995438853515,0.6253027035702955,5.2840904248603096,2.085287899264334
7,-1.38,-0.6236690232418574,0.5971994858805938,5.564704098293881,1.959298639934774
8,-0.05999999999999997,-0.342875843177153,0.6187878681275439,5.515514314574695,1.9831392613035557
9,-0.22000000000000003,-0.34440939997776815,0.6378201703341018,5.539855687723522,1.9582288943407264
10,-0.55,-0.5611888846243525,0.6169654913591737,5.251165258893534,2.0857962831736496
11,-0.8,-0.7116368711709816,0.6494123520401838,5.432289427235983,1.9685963551148242
12,-0.49,-0.5967333444710322,0.6284643268723709,5.189616426800631,2.1281275530788464
13,-0.69,-0.5018519130063803,0.6396143650296704,5.304440722271278,2.0502540645044873
14,-0.42,-0.9620396933441794,0.6625935225554987,5.416677693744669,1.9786573486167627
15,-0.5100000000000002,-0.6651230922080402,0.6241485269827595,5.1651617331586674,2.150983292883218
16,-0.47,-0.5630510939084371,0.6318431631495477,5.419920139975248,2.01123499926316
17,-0.2999999999999999,-0.3970380883730525,0.6131530968981823,5.6595365829675055,1.9144772011800342
18,-0.010000000000000056,-0.08248717424274243,0.5993141820919372,5.82082415296376,1.888393071500494
19,-0.7399999999999991,-0.6968869354833501,0.6119680613166529,5.27904218048923,2.1023211877075436
20,-1.08,-0.6673404860592347,0.6224664636039771,5.47061034704387,1.995212770056537
21,-0.7599999999999999,-0.67080902531789,0.652170382502268,5.087062921213587,2.169165784691729
22,-0.56,-0.6289606191903626,0.6174755500653477,5.548173877342417,1.9348902013819393
23,-0.5600000000000003,-0.45321356093925813,0.6362392636332573,5.418168966424494,2.015842554106154
24,-0.6,-0.7667234546182693,0.6412243911059928,5.299050124036375,2.045741706046793
25,-0.52,-0.5878447193341305,0.6384213673266965,5.23843497360531,2.1059879291054577
26,-1.6,-1.0518432318482722,0.6191465372777067,5.388552953296744,2.0418872038724936
27,-0.57,-0.490502277656373,0.6227475268230883,5.174902859722641,2.1001439949807157
28,-1.09,-0.7282793374262823,0.6224433788749849,5.238815744226116,2.1334921797168325
29,-0.92,-0.8840348142641995,0.6184816838844456,5.503883548550415,1.97211639840283
30,-0.53,-0.6092368068207171,0.6301965284088624,5.315851750757736,2.08698928790211
31,-0.5099999999999991,-0.5826542471957467,0.6311619544154459,5.603977274251022,1.9176273959298222
32,-1.13,-0.6639803018810057,0.620030262695273,5.380311361018425,2.0437552261979697
33,-0.34,-0.6938333487415307,0.6388467658868539,5.140805473834091,2.114782168689726
34,-1.19,-0.8153616490596709,0.6396210931156938,5.485989948985132,1.973036885027735
35,-0.47,-0.42564555967374407,0.6286146180261392,5.255803883890967,2.1062709929696117
