episode,cumulative_reward,average_cumulative_reward,mean_waiting_time,mean_speed,mean_lane_density
75,-762.88,-763.3836446146328,1267.6201618398256,1.4939698165603026,7.001550193730189
76,-762.97,-762.8560665240648,1237.4772396622668,1.487571446922343,7.009478337442763
77,-764.83,-763.9167865559599,1247.8855444262997,1.4835536305839243,7.006811905600565
78,-764.01,-763.5632249766506,1246.2641828913124,1.5026801239667544,6.996391687213809
79,-763.77,-764.0998257900397,1261.3447251475393,1.4985628456218356,6.998612187389927
80,-764.34,-763.58685288471,1267.068476603414,1.4966542439991621,7.006704825642834
81,-763.24,-763.3346851572434,1246.8292047623524,1.491886912521213,7.010219091229308
82,-763.39,-763.8125515712954,1229.828559852762,1.5031205326106292,6.996859809792182
83,-763.37,-763.8955819272694,1261.6909814989706,1.4844192442587205,7.005455089820361
84,-763.47,-763.2964476455836,1217.7764316714095,1.5314147259014639,6.959261711870378
85,-763.17,-763.4564245951527,1265.4894247622797,1.5036534610303172,6.993620993307505
86,-763.74,-763.3658865131407,1262.9438670175066,1.4926240232909027,7.00444346600916
87,-763.94,-763.7842625393,1240.0507740609166,1.5110157228656527,6.984696019725257
88,-763.88,-763.4297532109758,1227.5826591225657,1.5008245681130084,6.998245156745336
89,-762.78,-763.3141766823074,1274.1281495511762,1.5050878208222203,7.012440648115535
90,-762.89,-763.481400539563,1257.0759171291,1.5074301358921243,7.005524480450866
91,-763.61,-763.6236233269855,1240.9806902248333,1.5035864109434598,6.9913814723494205
92,-763.24,-762.8698201290832,1243.7422883652243,1.508873687975956,6.9941444170482585
93,-763.58,-763.589966868609,1273.646968519711,1.4889027865558284,7.011708700246568
94,-764.08,-763.6408561700829,1253.7447947697826,1.4884834641591422,7.0108531172948245
95,-763.51,-763.204902788068,1232.5714953885224,1.512030285308713,6.987101796407187
96,-762.45,-762.86819175409,1240.4703354848573,1.5014955746975127,6.990856991898558
97,-762.86,-763.0721121258854,1248.5930853135849,1.5067059582218645,7.0009640718562896
98,-763.23,-763.7070164055617,1270.1501362327533,1.502821876598317,7.006395561817543
99,-764.2,-763.6063833426937,1229.7601727075448,1.5077015091285166,6.98378372666432
