episode,cumulative_reward,average_cumulative_reward,mean_waiting_time,mean_speed,mean_lane_density
0,-103.47,-99.3896567051186,14.40786321459753,1.5863903809604194,6.761327580133852
1,-96.47,-94.44010560279382,12.366442828223647,1.572209385682955,6.9408112011271585
2,-130.25,-122.07690046280445,13.866270326320647,1.5862217098154958,6.753652342374076
3,-102.15,-96.00572518727549,12.724832824395289,1.6045327096240543,6.755946107784432
4,-95.5,-96.05236865401233,13.169812646104248,1.5790154409830885,6.841675942233182
5,-105.34,-99.0949259325104,13.66730356371168,1.601511951753753,6.755321944346602
6,-100.45,-96.40686532578633,13.507174485839853,1.6031792926416488,6.77827474462839
7,-96.91,-98.08104214867393,14.238370295968151,1.5807951400528661,6.8314128214159915
8,-87.49,-96.43503945078423,14.028843502556002,1.6028639044258144,6.727499823881649
9,-95.39,-96.97087393700335,12.353639555677805,1.5799403698461683,6.889819654808031
10,-97.56,-97.50518343693062,13.280749063563311,1.599499357269813,6.746925325818951
11,-95.51,-96.59920647819742,12.602015595895308,1.5714034674586859,6.8709830926382525
12,-99.5,-101.5159960643421,13.414429590133086,1.5717047686238448,6.822953856991899
13,-102.44,-99.75158698795028,30.680440965528152,1.5695562933485117,6.841546319126453
14,-95.87,-94.51756635096281,17.404260374683158,1.5690843213600778,6.840483620993308
15,-84.41,-90.30693604593257,14.75632097337187,1.5980217233947764,6.765570623458965
16,-91.96,-97.72273426599727,12.857039244841134,1.606221358042395,6.733218034519197
17,-87.56,-92.07258916677421,12.841585703391706,1.576012044535142,6.925476224022543
18,-104.12,-98.82981775429884,15.640467978551788,1.5734539738845823,6.860407537865446
19,-101.2,-98.84096606969057,14.772773207557693,1.583944112564207,6.839951391334977
20,-97.46,-93.27726457473742,16.38052558022496,1.5876343981028749,6.831350827756253
21,-93.63,-93.83156415665239,13.559833747604916,1.5863318100395258,6.83799295526594
22,-95.23,-94.80018909817694,13.91084247916633,1.5740220965584872,6.826947868967947
23,-88.02,-91.50309206775299,25.53662119960168,1.5608545475347764,6.839237407537866
24,-95.54,-92.10114685495148,15.227362536624423,1.577198854153172,6.790724550898204
25,-83.7,-89.76592735182179,13.637743017583343,1.5854322262817206,6.813961606199365
26,-104.66,-97.41219806142759,14.45253878341944,1.568904144257219,6.780463895737936
27,-93.65,-96.77659669441874,13.28557328816489,1.6001616448503586,6.755877773864037
28,-103.65,-96.08989915201703,15.369999650453185,1.5738392333309947,6.838939767523777
29,-88.49,-97.0969192506639,16.220849213643067,1.5911250370552514,6.782899260302924
30,-95.54,-93.14694776978223,13.60182219922645,1.5802101844023235,6.766332511447694
31,-106.59,-97.87445093183268,15.202137186463741,1.5788962825856148,6.836920394505109
32,-107.56,-98.86043136121303,12.138053790033508,1.5744185235974386,6.887159915463191
33,-96.88,-94.31948709533746,13.012229599541126,1.592765855967256,6.820867911236352
34,-95.3,-94.75447843484889,13.678503452671553,1.5821470593859281,6.8552469179288495
35,-97.28,-94.49716047842396,18.042458504029632,1.5588764784333675,6.894434660091582
36,-99.25,-96.98778975232858,28.03545447259191,1.566057240706463,6.830091581542797
37,-90.64,-95.03920297785677,19.607732784442437,1.5855996923742133,6.80739309616062
38,-91.86,-94.8370685548233,12.974431425484049,1.559933882581964,6.914654455794294
39,-86.09,-93.41993289751792,12.188546476986032,1.5882784145562776,6.863213807678761
40,-91.43,-91.83250631271856,13.547240135787382,1.582839612315511,6.858309616061994
41,-95.26,-95.75637334854258,14.702797030924339,1.564679404676595,6.873069038393801
42,-95.15,-92.54720232485712,13.316891228205947,1.59345592671569,6.755688270517789
43,-88.37,-93.473662214965,13.284564214282975,1.5777435576887324,6.8262750968650945
44,-91.04,-91.55000627869718,16.79801280545717,1.6101478577993598,6.752285663966186
45,-100.02,-96.79107705134923,16.589518434904388,1.5732132208413545,6.818087706939064
46,-94.56,-92.37477006708124,14.043978556058464,1.5918537651864078,6.791832687566044
47,-92.61,-95.96870990791032,15.785727674416604,1.5865299891352056,6.784972877773864
48,-93.78,-93.4807863520019,13.036505419123703,1.5980713285024193,6.7504522719267355
49,-77.09,-86.30282274827975,14.85115482039704,1.6036923278422945,6.735336033814725
50,-100.31,-96.02380279970495,12.63391084759274,1.5684832042273238,6.904648115533639
51,-97.71,-93.53839393016185,13.642424995001614,1.5963109753475737,6.814201479394153
52,-93.03,-89.45965766941907,14.356706626446197,1.6169595595528867,6.751666079605495
53,-96.66,-93.80971988716807,14.249664771408309,1.5783190446040225,6.80073089115886
54,-90.67,-92.67196407036649,14.706465030904857,1.6016692183786732,6.7844924269108855
55,-92.6,-97.65571694215086,12.768510548825443,1.5697149796625536,6.87952412821416
56,-85.37,-88.23160628013132,13.763108767239146,1.5895023713251413,6.761500176118352
57,-98.56,-95.26064986807177,14.573144008986413,1.5727441336173433,6.816979570271224
58,-93.1,-94.7292381207126,14.955836869090177,1.5701165319225934,6.809768228249384
59,-88.76,-95.24807762461502,13.783094161253423,1.5918460543773572,6.82515744980627
60,-99.69,-100.4936756905099,14.776690146536867,1.5704609256271675,6.825613596336738
61,-97.25,-96.99587176022814,16.791124970434172,1.593625683560022,6.791583656216978
62,-92.06,-93.18834772146641,13.231803710599243,1.605959973728981,6.741784783374428
63,-87.86,-93.59542837165479,15.073196924675539,1.5974874447459606,6.771247270165552
64,-90.41,-95.88574928988747,13.657017621695958,1.5982578248552564,6.745640366326172
65,-87.39,-91.9398194532634,13.340669383558026,1.5934697864200562,6.749953504755196
66,-94.38,-98.54236979837067,13.474171794930418,1.5772071170751751,6.812404719971821
67,-98.43,-96.3161146283066,13.996836296433314,1.5519736053181332,6.892591053187742
68,-104.58,-100.29876025544148,13.065364651952327,1.6125119740814435,6.728836209933076
69,-103.46,-97.44468056259055,12.389061336011899,1.588308041005945,6.871657978161325
70,-93.89,-96.79530646124105,20.11375759590418,1.5736690284970674,6.848183515322297
71,-88.49,-89.39544170834847,14.914411500276298,1.592737007462852,6.743224022543149
72,-95.87,-93.03113108175384,15.427402280355823,1.5824657354726777,6.845570271222262
73,-96.18,-96.3246080815423,16.502134512776067,1.58615593303582,6.774984501585066
74,-89.52,-91.82006258319669,15.35810560578762,1.6033051361609876,6.759793589292005
75,-92.21,-97.76741085371779,13.194492049632624,1.5880007735718182,6.782605847129272
76,-90.48,-94.39635661509743,12.343097090089715,1.5847253643106083,6.836253258189503
77,-90.14,-96.10356468108158,12.92911550514917,1.5694026714331608,6.853312786192322
