step,option,action,obs,termination_prob,should_terminate,greedy_option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
75.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.21134202, 0.42268404, 0.52835506, 0.63402605, 0.26417753, 0.26417753, 0.47551954, 0.47551954, 0.21134202, 0.36984855, 0.0, 0.42268404, 0.26417753, 0.21134202, 0.0, 0.36984855",1.0,True,0,-8.83,-1.8533825173369607,10.84,4.3611679947543,3.2758013384994715
80.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.21134202, 0.47551954, 0.52835506, 0.63402605, 0.26417753, 0.26417753, 0.47551954, 0.42268404, 0.21134202, 0.42268404, 0.0, 0.42268404, 0.26417753, 0.21134202, 0.0, 0.26417753",1.0,True,0,-9.99,-2.2602133914701126,12.450704225352112,3.544990212940956,3.2758013384994715
85.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.21134202, 0.52835506, 0.63402605, 0.63402605, 0.26417753, 0.26417753, 0.47551954, 0.42268404, 0.21134202, 0.42268404, 0.21134202, 0.26417753, 0.26417753, 0.21134202, 0.15850651, 0.052835505",1.0,True,1,-10.81,-2.687702721896607,12.432432432432432,3.682016618956574,3.4343078548784782
90.0,1,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.26417753, 0.52835506, 0.6868616, 0.6868616, 0.26417753, 0.26417753, 0.47551954, 0.47551954, 0.21134202, 0.52835506, 0.21134202, 0.10567101, 0.26417753, 0.26417753, 0.10567101, 0.10567101",7.124715400985693e-11,False,1,-12.13,-3.1598175858017767,13.0,2.849719414180153,3.645649876717154
95.0,1,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.26417753, 0.52835506, 0.6868616, 0.79253256, 0.31701303, 0.31701303, 0.42268404, 0.52835506, 0.21134202, 0.52835506, 0.052835505, 0.15850651, 0.26417753, 0.26417753, 0.052835505, 0.26417753",0.9997705817222595,True,1,-13.54,-3.6788267065116877,13.865853658536585,3.2259335621304164,3.8569918985558296
100.0,1,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.31701303, 0.52835506, 0.63402605, 0.79253256, 0.31701303, 0.31701303, 0.31701303, 0.63402605, 0.21134202, 0.52835506, 0.052835505, 0.26417753, 0.26417753, 0.26417753, 0.0, 0.42268404",0.9987518787384033,True,0,-15.1,-4.249885371186103,15.220930232558139,3.853649407246804,3.8569918985558296
105.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.31701303, 0.5811906, 0.6868616, 0.8453681, 0.36984855, 0.31701303, 0.31701303, 0.6868616, 0.26417753, 0.52835506, 0.052835505, 0.36984855, 0.31701303, 0.31701303, 0.052835505, 0.36984855",1.0,True,0,-16.56,-4.865391102626798,16.54022988505747,2.9195180560295326,4.121169425854174
110.0,0,2,"0.0, 0.0, 0.0, 1.0, 1.0, 0.31701303, 0.5811906, 0.6868616, 0.79253256, 0.36984855, 0.36984855, 0.36984855, 0.63402605, 0.31701303, 0.52835506, 0.21134202, 0.26417753, 0.31701303, 0.31701303, 0.21134202, 0.26417753",1.0,True,1,-17.71,-5.507621547495459,18.36470588235294,2.5996340880162507,4.121169425854174
115.0,1,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.36984855, 0.63402605, 0.7396971, 0.79253256, 0.36984855, 0.36984855, 0.36984855, 0.6868616, 0.31701303, 0.5811906, 0.21134202, 0.31701303, 0.36984855, 0.36984855, 0.15850651, 0.21134202",2.1102790626059686e-08,False,1,-19.6,-6.212240470120686,18.52747252747253,2.5038042871214086,4.33251144769285
120.0,1,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.36984855, 0.63402605, 0.6868616, 0.79253256, 0.36984855, 0.42268404, 0.36984855, 0.6868616, 0.31701303, 0.5811906, 0.10567101, 0.26417753, 0.36984855, 0.36984855, 0.0, 0.26417753",0.99994957447052,True,1,-21.33,-6.968128446614651,19.847826086956523,2.817606752300353,4.33251144769285
