episode,cumulative_reward,average_cumulative_reward,mean_waiting_time,mean_speed,mean_lane_density
0,-232.64,-210.29138911277215,52.163942959438344,1.902996251579713,5.974435012328286
1,-138.86,-157.43613775277115,157.6831605049559,1.9148591139059377,5.9387745685100395
2,-265.78,-256.99369242067183,110.1884469718626,1.9173691083823443,5.888607960549491
3,-213.6,-248.08058322502615,120.37588682201502,1.9463198390850538,5.84887002465657
4,-174.47,-208.5209333206284,110.65041943925424,1.9238623161310306,5.9723332159211
5,-334.94,-349.19907092200094,191.47934814770758,1.9228513502335491,5.94422402254315
6,-244.29,-268.0655222837357,125.37074411096955,1.9633752528617314,5.831449101796408
7,-402.29,-407.48265722939027,204.33963532120706,1.944077917677395,5.881805917576612
8,-183.88,-185.03508208133144,125.18035144779775,1.9756336511978811,5.811184219795703
9,-189.54,-179.21638143151378,111.8304153367312,1.9227707475567268,5.864826699542093
10,-104.04,-117.91943717508573,110.31555193522439,1.9750147979105532,5.8329267347657625
11,-359.55,-354.45059538307623,100.70633227334721,1.9122128156361138,5.883914054244453
12,-237.1,-213.78118360431375,95.07754667660193,1.9372900539697748,5.868667488552308
13,-125.18,-118.65367680080044,92.42184935290786,1.9492191990930632,5.906749207467419
14,-306.67,-306.9219234012365,174.50186276999023,1.9388240761850217,5.910776329693555
15,-111.97,-151.72385135439785,151.97644292469946,1.9811790715562723,5.780782317717507
16,-164.35,-168.59777588007643,68.06661538026482,1.9457709665129597,5.885440648115535
17,-295.04,-291.2123573095471,165.56038395074796,1.9283793129617988,5.897713983797113
18,-235.87,-231.3538533849748,144.17455105297302,1.9455364010083622,5.884287777386404
19,-158.0,-171.10583802525605,120.0723303005657,1.932319451243826,5.926062345896443
20,-228.86,-239.42923434157814,70.45276314334403,1.9575972105610546,5.8800662205001775
21,-249.44,-278.1857042366496,78.30116150148831,1.9556604691179413,5.9104529764001414
22,-337.47,-370.90849076110595,162.01102020418992,1.9934687107483897,5.8770799577315955
23,-201.01,-239.7798300430888,105.68822264760999,1.9503210797680812,5.877088059175767
24,-268.21,-276.46148638603137,145.28695336990535,1.9250283327418627,5.894664318421979
25,-205.19,-188.76968289414955,98.09654666436523,1.9574984518394705,5.853357168016908
26,-244.35,-286.7983740902275,98.23324721207851,1.9035557137867538,5.960729834448751
27,-232.54,-249.8966158169166,135.50250918319625,1.956556279245231,5.946423388517084
28,-159.02,-184.354753961592,101.30976910422201,1.9399322293175956,5.8921578020429735
29,-143.59,-127.30593051983746,121.42427304749285,1.951202620827232,5.841822472701655
30,-128.69,-132.9856973332262,113.81572243184414,1.992466025540056,5.792601268052131
31,-402.91,-405.30708138644013,176.5013902077553,1.9169326791206533,5.863395914054245
32,-164.25,-225.87514798842827,114.67760750246345,1.902568389110229,5.968688270517789
33,-275.61,-261.02094274142644,104.62449453426315,1.9013030648745426,5.9277495597041225
34,-151.47,-209.48949318637312,123.47804573558199,1.9294670815891746,5.918623458964425
35,-227.2,-240.9224372245269,106.9771984922564,1.917427115689106,5.871203240577669
36,-158.17,-169.3444290554781,94.17822447169185,1.9360927106179628,5.951199013737232
37,-187.67,-185.21468613143884,80.96424298742062,1.9352216300606673,5.9319616061993665
38,-374.95,-362.6082851291886,86.83401021688134,1.915836228221304,5.928949630151463
39,-138.14,-144.57933573204724,85.53007378149431,1.947351672621658,5.878224022543149
40,-257.84,-243.7182432723563,125.38499655750175,1.9651881513127885,5.894473758365622
41,-222.53,-202.46262446895707,101.742440756589,1.8870560772672749,5.912043677351181
42,-304.85,-303.42469775708634,135.7629757061123,1.8998498143791254,5.906639309616063
43,-311.23,-309.152054777078,106.5311083418361,1.9275648735450641,5.912689679464602
44,-174.26,-185.02988077404257,110.8508936860697,1.9499488468090944,5.917224727016555
45,-132.2,-172.0169032446044,112.83225217505398,1.9206454673552917,5.923697780908771
46,-302.11,-337.5475798027437,99.10381929998049,1.9308030503261788,5.876642127509688
47,-321.24,-306.94161260655704,123.48356798417579,1.9742054560586122,5.839827756252202
48,-288.05,-278.10037539618367,100.70226878741182,1.9618062314602471,5.833640014089469
49,-295.0,-284.04537786546797,83.73858736102528,1.9453367784879974,5.886672067629448
50,-245.36,-248.03101413819854,126.25144277336052,1.951445244218532,5.891150052835506
51,-125.27,-110.43379406031758,98.2903552962571,1.9450212508270133,5.839404367735118
52,-195.07,-198.7031518107195,129.66288572027676,1.9265609627014708,5.985548432546671
53,-177.06,-172.0663766275204,95.18291800457773,1.9416455126516092,5.734355406833393
54,-191.35,-214.97527419138353,98.51222120422817,1.9724664443061062,5.889860162028884
55,-308.01,-296.5173413534043,150.17579975183358,1.93765341437774,5.916177527298345
56,-171.75,-210.07613581223447,160.5409520187242,1.9204473149679855,5.893194434660092
57,-123.06,-155.34855060425508,159.42895203737098,1.9200325712405184,5.865550193730187
58,-296.43,-273.2708309211686,128.95812291211055,1.976721523468093,5.780873194786897
59,-105.14,-152.9934820091789,110.2462255025681,1.9713524610640165,5.8716604438182465
60,-298.8,-294.48513574865996,75.43355622163145,1.972299430983453,5.91775519549137
61,-193.08,-195.01366428005352,177.42653643289214,1.913194433843475,5.901958436069039
62,-221.4,-197.8728992711173,87.19931612884788,1.9143226317700195,5.875010567101093
63,-204.94,-209.0159450574077,92.96721633031036,1.9709676099939653,5.877209580838323
64,-206.43,-252.13850342996471,100.13321678888782,1.9831279518212928,5.83926769989433
65,-286.36,-294.09600636018376,108.79922851974325,1.8989091005360947,5.962491722437479
66,-180.25,-184.95895621077545,101.33451441424626,1.94042255925143,5.923165903487145
67,-292.03,-277.83378266459715,129.22179761443655,1.928946732019808,5.914824938358577
68,-189.65,-199.11061711712998,100.07541303095242,1.9804955355361176,5.813063050369848
69,-88.41,-141.1833373412369,91.34201281948941,1.929729555089739,5.963090172595985
70,-277.01,-267.7278333863037,111.72429189551207,1.9420025859157422,5.946637548432547
71,-119.34,-153.02470214443088,140.86735256953713,1.959171765436439,5.8767594223318085
72,-270.66,-306.59266134593963,133.33848570238817,1.9165936837099151,5.896039098274041
