episode,cumulative_reward,average_cumulative_reward,mean_lane_density,mean_queue_length,avg_travel_time,avg_time_loss,avg_waiting_time,collisions,emergency_stops,emergency_braking
20,-23915.0,-21540.54108666649,6.743045086297993,86.725,147.88326300984528,126.2,84.12,0.0,0.0,0.0
21,-24069.0,-21701.904303854677,6.789424092990489,86.805,162.39638386648122,140.64,98.37,0.0,0.0,0.0
22,-24219.0,-21846.03552478082,6.824843254667137,86.97,163.36223776223775,141.69,98.68,0.0,0.0,0.0
23,-24164.0,-21787.217795033324,6.802613596336738,87.2,148.08486562942008,126.44,83.65,0.0,0.0,0.0
24,-24134.0,-21754.587844439568,6.804462839027826,87.43,149.43636363636364,127.74,85.88,0.0,0.0,0.0
25,-24129.0,-21755.059094486613,6.797613596336739,86.94,148.35063113604488,126.78,84.18,0.0,0.0,0.0
26,-24212.0,-21827.338262003243,6.822446283902783,87.465,156.35915492957747,134.63,92.04,0.0,0.0,0.0
27,-24002.0,-21613.749598100185,6.766299753434308,86.22,152.95762711864407,131.21,88.28,0.0,0.0,0.0
28,-24247.0,-21891.127061521303,6.832143360338148,88.475,154.40642458100558,132.83,91.13,0.0,0.0,0.0
29,-24047.0,-21659.32408280979,6.775958083832336,86.905,164.2718309859155,142.5,100.61,0.0,0.0,0.0
30,-24184.0,-21793.768911096045,6.810068686157098,88.075,141.72650771388498,120.01,78.94,0.0,0.0,0.0
31,-23971.0,-21594.148436242926,6.75491370200775,86.01,146.96493688639552,125.46,82.54,0.0,0.0,0.0
32,-24173.0,-21771.694280465614,6.806479394152871,87.075,144.4305750350631,122.87,80.7,0.0,0.0,0.0
33,-24110.0,-21730.64689160713,6.790558295174358,86.88,152.35744680851064,130.63,87.5,0.0,0.0,0.0
34,-23954.0,-21585.24036322892,6.766067277210286,87.095,140.3127572016461,118.77,78.14,0.0,0.0,0.0
35,-24069.0,-21697.75821406316,6.78772278971469,87.295,137.11265646731573,115.45,73.48,0.0,0.0,0.0
36,-24027.0,-21668.03020809723,6.781917928848186,87.04,142.70896551724138,120.96,79.68,0.0,0.0,0.0
37,-24172.0,-21786.95501938616,6.8054033110250085,87.095,147.51920341394026,125.92,82.31,0.0,0.0,0.0
38,-24087.0,-21704.007946347392,6.778650933427263,86.92,149.8409090909091,128.3,85.38,0.0,0.0,0.0
39,-23945.0,-21569.72394831388,6.755036984853822,86.215,147.7590027700831,125.98,84.38,0.0,0.0,0.0
40,-24166.0,-21775.920295326596,6.806460021134203,87.595,141.96783216783217,120.27,78.31,0.0,0.0,0.0
41,-24225.0,-21857.076551816797,6.8164793941528705,87.73,146.72765957446808,125.21,82.34,0.0,0.0,0.0
42,-24232.0,-21849.828265224063,6.8268598097921815,87.705,150.00139082058413,128.38,86.56,0.0,0.0,0.0
43,-24131.0,-21747.188637082032,6.8083550545966895,86.695,152.63370473537606,130.75,88.15,0.0,0.0,0.0
44,-24092.0,-21697.45002220437,6.785049313138429,86.46,142.15177304964539,120.47,77.22,0.0,0.0,0.0
45,-24142.0,-21773.22928634869,6.811859809792181,87.485,148.0496551724138,126.27,85.2,0.0,0.0,0.0
46,-24223.0,-21838.71785717843,6.8323177175061645,87.4,155.93360995850622,134.21,92.26,0.0,0.0,0.0
47,-24069.0,-21696.581372069508,6.789688270517789,86.76,155.05963938973647,133.29,91.26,0.0,0.0,0.0
48,-23887.0,-21505.606279289354,6.738631560408595,85.435,145.2799442896936,123.57,81.27,0.0,0.0,0.0
49,-24092.0,-21713.350369894,6.79770341669602,87.33,143.24066390041494,121.49,80.06,0.0,0.0,0.0
50,-23882.0,-21503.80243754057,6.736498767171539,86.415,136.17877094972067,114.59,73.11,0.0,0.0,0.0
51,-23964.0,-21585.72842452081,6.765951039098274,87.1,134.2448132780083,112.47,71.52,0.0,0.0,0.0
52,-24258.0,-21871.112484805475,6.831556886227545,88.115,143.55225988700565,122.0,79.97,0.0,0.0,0.0
53,-24071.0,-21701.46396843978,6.789218034519198,86.97,153.54189944134077,131.77,89.62,0.0,0.0,0.0
54,-23867.0,-21495.313142619692,6.732504402958789,86.465,152.58831908831908,130.88,88.13,0.0,0.0,0.0
55,-23963.0,-21572.966970062298,6.76466889749912,87.29,146.1941340782123,124.44,83.51,0.0,0.0,0.0
56,-24086.0,-21712.733421931312,6.793953856991898,87.58,145.05292479108635,123.44,82.05,0.0,0.0,0.0
57,-24104.0,-21733.344997606848,6.794346600915816,87.185,132.94560669456067,111.23,69.01,0.0,0.0,0.0
58,-23969.0,-21592.912681358535,6.7652624163437824,85.92,161.87465564738292,140.13,97.96,0.0,0.0,0.0
59,-24018.0,-21622.738714255785,6.7702166255723855,86.41,156.89295774647888,135.15,92.25,0.0,0.0,0.0
60,-24110.0,-21722.496214904637,6.7949982388164845,85.905,161.09463276836158,139.22,95.47,0.0,0.0,0.0
61,-24044.0,-21686.922358097912,6.7810866502289535,87.215,159.82920110192836,138.25,96.93,0.0,0.0,0.0
62,-24166.0,-21796.524834954704,6.809940119760479,87.23,166.0754189944134,144.47,102.04,0.0,0.0,0.0
63,-23962.0,-21581.30452317815,6.750912293060938,86.55,146.26338028169013,124.59,82.62,0.0,0.0,0.0
64,-23935.0,-21565.710014014996,6.754668897499121,86.9,137.04545454545453,115.47,74.47,0.0,0.0,0.0
65,-24093.0,-21713.36221359535,6.7886703064459315,87.295,139.82627118644066,118.03,75.81,0.0,0.0,0.0
66,-24093.0,-21702.175734532713,6.787368791828109,87.15,149.81293952180027,128.0,85.96,0.0,0.0,0.0
67,-24146.0,-21774.021861902227,6.805235998591054,87.735,143.28351955307264,121.6,79.78,0.0,0.0,0.0
68,-24004.0,-21620.800920183916,6.768483620993307,86.805,149.26008344923505,127.55,86.23,0.0,0.0,0.0
69,-24026.0,-21653.834380967637,6.771241634378303,87.185,151.31676136363637,129.41,86.95,0.0,0.0,0.0
70,-24004.0,-21618.21109338974,6.76893448397323,86.895,153.40896358543418,131.7,89.82,0.0,0.0,0.0
71,-24253.0,-21866.302897477235,6.833141951391335,87.825,149.12219101123594,127.45,85.24,0.0,0.0,0.0
72,-24047.0,-21668.765054530748,6.780235998591054,87.15,141.36578581363005,119.52,78.25,0.0,0.0,0.0
73,-23932.0,-21550.94561396695,6.749707643536457,86.04,157.13490959666203,135.42,93.38,0.0,0.0,0.0
74,-24191.0,-21811.637523310124,6.821028531172949,87.315,144.4313725490196,122.75,80.53,0.0,0.0,0.0
75,-23848.0,-21484.298870600334,6.728316308559353,86.43,146.45915492957747,124.82,82.85,0.0,0.0,0.0
76,-23810.0,-21426.260883507413,6.723103205353998,86.22,157.2357836338419,135.52,94.33,0.0,0.0,0.0
77,-23923.0,-21547.65144730347,6.751067277210286,86.42,150.1944055944056,128.42,86.39,0.0,0.0,0.0
78,-24021.0,-21637.498830056,6.769610778443114,86.58,150.6153846153846,128.91,86.6,0.0,0.0,0.0
79,-23840.0,-21454.450520588078,6.7262733356815785,86.835,147.33565459610028,125.73,85.19,0.0,0.0,0.0
80,-24125.0,-21742.236194441768,6.801028531172948,87.34,152.29469273743015,130.71,88.7,0.0,0.0,0.0
81,-24156.0,-21763.393098165252,6.801408946812257,87.59,144.42134831460675,122.69,81.25,0.0,0.0,0.0
82,-24073.0,-21705.065223912836,6.788876364917225,87.085,146.73006993006993,125.06,82.65,0.0,0.0,0.0
83,-23994.0,-21614.02755894731,6.768670306445931,86.83,143.54583333333332,122.03,80.45,0.0,0.0,0.0
84,-23986.0,-21610.94586928984,6.766408946812257,86.015,150.9361111111111,129.11,86.7,0.0,0.0,0.0
85,-24216.0,-21830.03484559965,6.821525184924269,87.84,151.29526462395543,129.47,88.01,0.0,0.0,0.0
86,-23820.0,-21441.33172203309,6.722233180697429,85.905,147.03883495145632,125.43,83.8,0.0,0.0,0.0
87,-23762.0,-21401.691661518333,6.7134255019373015,85.925,154.62758620689655,132.78,91.58,0.0,0.0,0.0
88,-24086.0,-21710.502457911967,6.793973230010567,87.55,146.38611111111112,124.56,83.5,0.0,0.0,0.0
89,-23916.0,-21545.99408869142,6.749901373723142,85.9,159.49648382559775,137.79,94.74,0.0,0.0,0.0
90,-24180.0,-21793.132229670042,6.808973230010568,87.605,149.5209497206704,127.88,86.08,0.0,0.0,0.0
91,-23797.0,-21422.30292316429,6.72393448397323,86.13,158.96428571428572,137.3,96.63,0.0,0.0,0.0
92,-23950.0,-21550.009300757334,6.753296935540684,86.95,144.0941011235955,122.32,81.31,0.0,0.0,0.0
93,-24025.0,-21658.131363277178,6.771660796054951,86.35,163.32067510548524,141.58,98.8,0.0,0.0,0.0
94,-24010.0,-21629.093212059935,6.7662222613596334,86.305,142.06478873239436,120.4,77.54,0.0,0.0,0.0
95,-24224.0,-21840.249480541293,6.816408946812257,87.625,159.75813295615276,138.16,95.74,0.0,0.0,0.0
96,-23868.0,-21500.27923041582,6.740068686157098,86.83,151.25273224043715,129.55,89.54,0.0,0.0,0.0
97,-24105.0,-21718.79607298321,6.788348009862628,86.55,150.11904761904762,128.4,85.29,0.0,0.0,0.0
98,-23959.0,-21583.44697045581,6.759462839027828,86.835,155.36578581363005,133.75,92.34,0.0,0.0,0.0
99,-24043.0,-21669.56789774306,6.784186333215921,87.42,143.60330578512398,121.91,81.04,0.0,0.0,0.0
