step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
335.0,1,11.0,0.3793103448275862,11.802008774933253,1,11.0,0.8135208794714525,1,11.0
340.0,2,18.0,0.6206896551724138,10.97170221864981,2,18.0,0.720237448027229,2,18.0
345.0,4,34.0,1.2592592592592593,10.649516799402013,4,34.0,0.6635831715919656,4,34.0
350.0,0,0.0,0.0,9.211859519543697,0,14.0,0.6102975445797814,0,14.0
355.0,4,14.0,0.56,8.905880909270252,4,14.0,0.5323761048220073,4,14.0
360.0,4,7.0,0.28,7.119182516024982,4,26.0,0.38348698045085994,4,26.0
365.0,4,20.0,0.8,8.053199922609275,4,22.0,0.464657266552542,4,22.0
370.0,2,4.0,0.14285714285714285,8.331140628899941,2,19.0,0.5082067593358077,2,19.0
375.0,8,35.0,1.4,7.3828282530772285,8,37.0,0.33283677955911056,8,37.0
380.0,6,22.0,0.88,6.1668140263614335,6,54.0,0.28294790173784584,6,54.0
385.0,2,8.0,0.3333333333333333,8.155837806268023,2,40.0,0.44486486246784135,2,40.0
390.0,2,18.0,0.6923076923076923,10.10759650948486,2,22.0,0.6116048559784465,2,22.0
395.0,3,30.0,1.1111111111111112,10.606571101055875,3,30.0,0.6948984294653482,3,30.0
400.0,1,1.0,0.034482758620689655,9.495733416831577,1,6.0,0.698944325733266,1,6.0
405.0,4,19.0,0.6333333333333333,8.991683910706316,4,19.0,0.5566144284230495,4,19.0
410.0,2,4.0,0.15384615384615385,6.997379755122405,2,24.0,0.40627882722711717,2,24.0
415.0,2,3.0,0.13043478260869565,6.679428985850675,2,10.0,0.23787704520574207,2,10.0
420.0,2,13.0,0.6190476190476191,9.907201904189632,2,13.0,0.46703571177007824,2,13.0
425.0,2,4.0,0.2,7.466427917015021,2,4.0,0.38856559214388225,2,4.0
430.0,7,30.0,1.5789473684210527,7.760201886062888,7,30.0,0.4350169204037584,7,30.0
435.0,2,7.0,0.35,8.266327638225736,2,36.0,0.5625725265177682,2,36.0
440.0,3,6.0,0.2727272727272727,8.879551182891596,3,13.0,0.5657578210546977,3,13.0
445.0,4,26.0,1.0,10.459793953889115,4,26.0,0.6314234833169671,4,26.0
450.0,1,1.0,0.03571428571428571,9.1768990572519,1,18.0,0.6159530067882322,1,18.0
455.0,6,21.0,0.7777777777777778,8.46631052232874,6,21.0,0.4832069175721834,6,21.0
460.0,3,12.0,0.4444444444444444,7.068681579993715,3,35.0,0.43267151481833716,3,35.0
465.0,3,8.0,0.3333333333333333,6.62555888555568,3,22.0,0.3246328348251306,3,22.0
470.0,4,24.0,0.96,9.121556152999823,4,24.0,0.49283317422204564,4,24.0
475.0,1,1.0,0.038461538461538464,8.78501824873081,1,15.0,0.5198866254735365,1,15.0
480.0,6,21.0,0.8076923076923077,9.603559155978568,6,21.0,0.5665968298816759,6,21.0
485.0,2,4.0,0.16,7.897831932441874,2,28.0,0.4542857078688927,2,28.0
490.0,1,2.0,0.08695652173913043,8.561025420742496,1,7.0,0.4488748355628114,1,7.0
495.0,2,9.0,0.391304347826087,10.617650263352674,2,9.0,0.5586341696780824,2,9.0
500.0,2,19.0,0.8260869565217391,12.069131890195761,2,19.0,0.7550010128431277,2,19.0
505.0,0,0.0,0.0,10.883145502514504,0,0.0,0.6939436495358893,0,0.0
510.0,2,8.0,0.4,10.077872912429843,2,8.0,0.5709599967499164,2,8.0
515.0,1,1.0,0.047619047619047616,9.310444020344887,1,8.0,0.6371490915314393,1,8.0
520.0,0,0.0,0.0,9.496393161968989,0,1.0,0.6390605062926754,0,1.0
525.0,2,4.0,0.16666666666666666,10.703300157524064,2,4.0,0.630865478961746,2,4.0
530.0,2,14.0,0.56,11.24296232960982,2,14.0,0.7117590621665397,2,14.0
535.0,2,2.0,0.08695652173913043,9.50138430713028,2,3.0,0.5906575716390934,2,3.0
540.0,3,17.0,0.7391304347826086,10.282608407458678,3,17.0,0.6343409134354695,3,17.0
545.0,1,1.0,0.045454545454545456,9.157014051951215,1,12.0,0.5867492626912041,1,12.0
550.0,1,6.0,0.2727272727272727,10.667308204128657,1,6.0,0.6771563538931208,1,6.0
555.0,4,17.0,0.8095238095238095,10.357581505418798,4,17.0,0.5661425854548068,4,17.0
560.0,0,0.0,0.0,9.741756733624559,0,10.0,0.599753358267399,0,10.0
565.0,4,12.0,0.631578947368421,9.314252519062306,4,12.0,0.5280855152335439,4,12.0
570.0,0,0.0,0.0,8.841725228893123,0,12.0,0.5889360664065613,0,12.0
575.0,1,2.0,0.14285714285714285,10.613646005308391,1,2.0,0.6666135476455549,1,2.0
580.0,1,2.0,0.11764705882352941,11.333623389517047,1,2.0,0.7150996308297698,1,2.0
585.0,2,8.0,0.5333333333333333,9.970987661353288,2,8.0,0.5437538661930692,2,8.0
590.0,0,0.0,0.0,9.539164625640204,0,1.0,0.698473091019219,0,1.0
595.0,0,0.0,0.0,11.279556282503291,0,0.0,0.8240175641290604,0,0.0
600.0,2,3.0,0.17647058823529413,9.976495137406076,2,3.0,0.6456892325071778,2,3.0
605.0,4,19.0,1.1176470588235294,9.045001382143322,4,19.0,0.5927511061037792,4,19.0
610.0,1,1.0,0.0625,8.224824518529374,1,14.0,0.6097172131566394,1,14.0
615.0,2,8.0,0.4444444444444444,10.505563724388342,2,8.0,0.7461339869014849,2,8.0
620.0,1,1.0,0.047619047619047616,10.40663172903818,1,1.0,0.7628344455467272,1,1.0
625.0,4,15.0,0.7142857142857143,9.90478246431537,4,15.0,0.6550391482964733,4,15.0
630.0,1,1.0,0.05,8.164391299709155,1,11.0,0.5436568547819757,1,11.0
635.0,2,6.0,0.25,9.625823856323182,2,7.0,0.6308165300450316,2,7.0
640.0,2,5.0,0.17857142857142858,8.764071811834595,2,10.0,0.5545124632025956,2,10.0
645.0,5,26.0,0.896551724137931,8.224533096310724,5,27.0,0.4294162590100703,5,27.0
650.0,5,12.0,0.41379310344827586,7.291364038388906,5,36.0,0.36596656056860605,5,36.0
655.0,2,11.0,0.39285714285714285,8.717420497107087,2,29.0,0.4506745760584576,2,29.0
660.0,3,24.0,0.9230769230769231,9.850892586714163,3,27.0,0.49265243914196916,3,27.0
665.0,3,39.0,1.56,11.038117055520923,3,39.0,0.6173818985156139,3,39.0
670.0,0,0.0,0.0,9.146695234836404,0,11.0,0.5216895804477647,0,11.0
675.0,5,13.0,0.65,8.328862877232947,5,13.0,0.44461932121502196,5,13.0
680.0,2,5.0,0.21739130434782608,8.112828803759303,2,21.0,0.49969750823665976,2,21.0
685.0,0,0.0,0.0,10.338606325225088,0,8.0,0.7214543428085297,0,8.0
690.0,2,2.0,0.07692307692307693,10.177569763262511,2,2.0,0.6638939749239172,2,2.0
695.0,3,16.0,0.64,9.545087898466676,3,16.0,0.662656623287105,3,16.0
700.0,4,33.0,1.2222222222222223,8.967021843025238,4,33.0,0.616469716413923,4,33.0
705.0,2,2.0,0.08,7.7738703931199895,2,19.0,0.521555225120581,2,19.0
710.0,7,25.0,1.0,7.646675556581833,7,25.0,0.348069067763075,7,25.0
715.0,5,19.0,0.7307692307692307,7.112287200862729,5,45.0,0.38573940785803906,5,45.0
720.0,1,4.0,0.16666666666666666,8.969405473301544,1,29.0,0.5894913734813165,1,29.0
725.0,1,9.0,0.34615384615384615,9.789714329500155,1,9.0,0.603270584138679,1,9.0
730.0,2,19.0,0.7307692307692307,10.923199001832494,2,19.0,0.7600801382228148,2,19.0
735.0,2,29.0,1.16,10.26095996757888,2,29.0,0.6887395216237534,2,29.0
740.0,1,2.0,0.08695652173913043,9.05480777235992,1,5.0,0.5805147706306459,1,5.0
745.0,3,15.0,0.625,10.168810901866378,3,15.0,0.6458833679764701,3,15.0
750.0,1,1.0,0.041666666666666664,9.623310164657246,1,12.0,0.6730432009391042,1,12.0
755.0,2,8.0,0.3333333333333333,9.579211954958824,2,8.0,0.6216573551610796,2,8.0
760.0,2,5.0,0.22727272727272727,8.077995625076353,2,9.0,0.44370342187771655,2,9.0
765.0,4,22.0,0.9565217391304348,9.169093781633615,4,22.0,0.5386609079036739,4,22.0
770.0,3,7.0,0.28,8.88524810785538,3,26.0,0.5868289118440208,3,26.0
775.0,3,22.0,0.9565217391304348,9.194404485393067,3,22.0,0.5872169916632333,3,22.0
780.0,1,1.0,0.045454545454545456,7.268921125803078,1,15.0,0.3232106150997882,1,15.0
785.0,7,22.0,0.9565217391304348,8.380281187364668,7,22.0,0.43070108638826,7,22.0
790.0,3,11.0,0.5,7.689784973859762,3,35.0,0.4272466611468516,3,35.0
795.0,0,0.0,0.0,8.729594367048803,0,12.0,0.5469373286002507,0,12.0
800.0,2,3.0,0.13043478260869565,10.405537292700036,2,3.0,0.679154744099065,2,3.0
805.0,1,1.0,0.038461538461538464,8.897755617074234,1,1.0,0.5484031070735982,1,1.0
810.0,6,20.0,0.8333333333333334,9.462059542090342,6,20.0,0.5777591693074868,6,20.0
815.0,1,1.0,0.047619047619047616,8.094030361572916,1,24.0,0.4874884463375823,1,24.0
820.0,2,4.0,0.19047619047619047,9.798419266023854,2,5.0,0.6387272680801556,2,5.0
825.0,3,17.0,0.8095238095238095,10.16133769716328,3,17.0,0.5901983222574109,3,17.0
830.0,0,0.0,0.0,10.030028878755168,0,6.0,0.6979804631564918,0,6.0
835.0,3,8.0,0.38095238095238093,9.913538367487586,3,8.0,0.5916118481352632,3,8.0
840.0,0,0.0,0.0,8.436829866248097,0,8.0,0.5248375102200498,0,8.0
845.0,2,6.0,0.3157894736842105,9.545612198749755,2,6.0,0.6598711553755296,2,6.0
850.0,1,1.0,0.041666666666666664,9.949933490745655,1,1.0,0.7294919970690004,1,1.0
855.0,4,14.0,0.56,9.343338865336632,4,14.0,0.5497733088983184,4,14.0
860.0,2,4.0,0.16,8.204446964432169,2,21.0,0.5206445481186073,2,21.0
865.0,2,6.0,0.24,8.391887957168217,2,10.0,0.48585237386836044,2,10.0
870.0,4,22.0,0.88,9.108477247189747,4,22.0,0.45598392081841077,4,22.0
875.0,2,2.0,0.09090909090909091,6.587950385383457,2,17.0,0.24444937396349717,2,17.0
880.0,5,23.0,1.0,8.675313859605058,5,23.0,0.48092496205980784,5,23.0
885.0,1,3.0,0.13636363636363635,8.352891246050497,1,28.0,0.525048645678307,1,28.0
890.0,2,12.0,0.48,9.830722699794777,2,12.0,0.6481988977420846,2,12.0
895.0,3,27.0,1.08,10.962924569286477,3,27.0,0.6803856969283333,3,27.0
900.0,0,0.0,0.0,8.509076706783075,0,8.0,0.527261871037687,0,8.0
905.0,6,23.0,0.92,9.004307269455197,6,23.0,0.5842273325039189,6,23.0
910.0,3,5.0,0.2,6.839307843812282,3,32.0,0.3915740339675053,3,32.0
915.0,5,17.0,0.7727272727272727,7.398442824887181,5,22.0,0.41796455508814934,5,22.0
920.0,4,8.0,0.34782608695652173,5.7894348951581875,4,29.0,0.2417550911417836,4,29.0
925.0,7,38.0,1.6521739130434783,7.223302339190954,7,43.0,0.3241954853167311,7,43.0
930.0,4,19.0,0.7916666666666666,7.631439662381308,4,54.0,0.4642080725949847,4,54.0
935.0,1,8.0,0.2962962962962963,9.903639828232437,1,18.0,0.6381842341141604,1,18.0
940.0,2,18.0,0.6,10.548176062333571,2,18.0,0.690127655119185,2,18.0
945.0,3,30.0,0.8823529411764706,10.759585834246174,3,30.0,0.7088950120596355,3,30.0
950.0,2,3.0,0.0967741935483871,8.51959913066237,2,11.0,0.4930489356549037,2,11.0
955.0,7,26.0,1.0,6.981636753026477,7,26.0,0.30460108622633386,7,26.0
960.0,6,20.0,0.7407407407407407,6.7070184392561085,6,46.0,0.29318198192804923,6,46.0
965.0,3,19.0,0.7037037037037037,9.088901548653986,3,38.0,0.5256552538507053,3,38.0
970.0,4,36.0,1.3333333333333333,10.040939727657149,4,36.0,0.603124953898902,4,36.0
975.0,1,2.0,0.07407407407407407,8.062971608488565,1,24.0,0.514885581313772,1,24.0
980.0,7,25.0,0.9615384615384616,8.356041129750203,7,26.0,0.4531011371415775,7,26.0
985.0,3,10.0,0.4166666666666667,7.504892933407504,3,37.0,0.3444867716764014,3,37.0
990.0,0,0.0,0.0,9.57170240247354,0,16.0,0.5782435320358942,0,16.0
995.0,1,3.0,0.13043478260869565,11.216699567089835,1,5.0,0.7109120785333087,1,5.0
1000.0,2,3.0,0.13043478260869565,10.565109159921288,2,5.0,0.6949645411071299,2,5.0
1005.0,4,17.0,0.7083333333333334,9.402336307938043,4,19.0,0.5577699694747211,4,19.0
1010.0,3,6.0,0.2608695652173913,7.535608080497307,3,22.0,0.46082548024887043,3,22.0
1015.0,2,8.0,0.34782608695652173,7.704168432868041,2,12.0,0.4167145328952427,2,12.0
1020.0,2,18.0,0.72,9.998524101831103,2,18.0,0.6373208641655166,2,18.0
1025.0,2,28.0,1.12,10.470210402892842,2,28.0,0.6837407048937293,2,28.0
1030.0,1,3.0,0.125,8.83187468990908,1,6.0,0.5600029768900718,1,6.0
1035.0,3,15.0,0.625,9.709265359184942,3,15.0,0.5726202296127079,3,15.0
1040.0,1,1.0,0.04,8.585683011917608,1,10.0,0.487377664192593,1,10.0
1045.0,2,8.0,0.3333333333333333,10.25308954899279,2,8.0,0.6258190277598575,2,8.0
1050.0,2,18.0,0.75,10.17834619593964,2,18.0,0.6323828327234323,2,18.0
1055.0,1,1.0,0.04,9.798456216503068,1,6.0,0.6591612343052827,1,6.0
1060.0,3,13.0,0.5652173913043478,9.71899150638876,3,13.0,0.5721772442884443,3,13.0
1065.0,1,1.0,0.045454545454545456,7.962885381994696,1,13.0,0.5261359704694464,1,13.0
1070.0,4,11.0,0.5238095238095238,8.635406365547167,4,12.0,0.5515550865321782,4,12.0
1075.0,2,3.0,0.12,7.977594182947139,2,13.0,0.427474821151906,2,13.0
1080.0,7,28.0,1.3333333333333333,7.184755157979274,7,29.0,0.30427318062568826,7,29.0
1085.0,3,14.0,0.6363636363636364,6.39257409181159,3,41.0,0.35197255158900675,3,41.0
1090.0,2,8.0,0.36363636363636365,9.030967499250956,2,24.0,0.5436913405373663,2,24.0
1095.0,3,8.0,0.3333333333333333,7.947670317387114,3,24.0,0.48235434288516893,3,24.0
1100.0,8,39.0,1.6956521739130435,7.663565995243817,8,55.0,0.4591392928127477,8,55.0
1105.0,4,19.0,0.76,6.663910064024485,4,56.0,0.41361179708350904,4,56.0
1110.0,3,9.0,0.3333333333333333,7.6528865149458865,3,33.0,0.47562685760323714,3,33.0
1115.0,5,30.0,0.9090909090909091,8.960990812865075,5,30.0,0.5242042337495822,5,30.0
1120.0,6,12.0,0.36363636363636365,7.043983747565623,6,40.0,0.372462764218451,6,40.0
1125.0,7,35.0,1.1290322580645162,7.073206705990125,7,40.0,0.34371410011033904,7,40.0
1130.0,8,29.0,0.9666666666666667,5.771692034615069,8,67.0,0.2993003700356077,8,67.0
1135.0,5,25.0,0.8064516129032258,7.302229923448832,5,63.0,0.4151803918471103,5,63.0
1140.0,5,47.0,1.6785714285714286,8.423278900826647,5,57.0,0.3724361365288159,5,57.0
1145.0,2,2.0,0.07692307692307693,7.1326129851343705,2,44.0,0.29894343458431394,2,44.0
1150.0,7,29.0,1.2083333333333333,7.0368579025691504,7,34.0,0.27823816716353006,7,34.0
1155.0,4,21.0,0.875,7.428676641376295,4,53.0,0.3946568007300614,4,53.0
1160.0,0,0.0,0.0,8.788990510264561,0,24.0,0.5383239016349461,0,24.0
1165.0,1,2.0,0.07407407407407407,10.079260451447155,1,2.0,0.6413004829934223,1,2.0
1170.0,1,7.0,0.22580645161290322,11.00678485202322,1,7.0,0.7970998043596143,1,7.0
1175.0,2,13.0,0.43333333333333335,10.611500975548573,2,13.0,0.7199650454905304,2,13.0
1180.0,3,27.0,0.9310344827586207,10.042667859904624,3,27.0,0.6396551337247386,3,27.0
1185.0,1,1.0,0.04,8.17934887513136,1,12.0,0.4712229955529127,1,12.0
1190.0,4,18.0,0.72,8.278627398103573,4,18.0,0.4178713069999117,4,18.0
1195.0,2,5.0,0.19230769230769232,7.988408277154925,2,24.0,0.513004445908379,2,24.0
1200.0,0,0.0,0.0,8.955268874949235,0,6.0,0.5675061914474371,0,6.0
1205.0,0,0.0,0.0,10.912789597840257,0,0.0,0.7548744978851945,0,0.0
1210.0,1,2.0,0.07692307692307693,11.420593431378915,1,2.0,0.8377121746227867,1,2.0
1215.0,2,8.0,0.32,11.326263470505683,2,8.0,0.8005393251932097,2,8.0
1220.0,1,1.0,0.045454545454545456,10.13618591606023,1,1.0,0.6511035637281366,1,1.0
1225.0,4,13.0,0.5416666666666666,9.877942942017043,4,13.0,0.6651249011666405,4,13.0
1230.0,0,0.0,0.0,8.907864069927886,0,10.0,0.6408589751319019,0,10.0
1235.0,1,4.0,0.17391304347826086,8.25378324161147,1,4.0,0.5249777438111108,1,4.0
1240.0,4,19.0,0.7037037037037037,9.35821603264137,4,19.0,0.516971659236016,4,19.0
1245.0,2,2.0,0.07692307692307693,7.522883690925914,2,17.0,0.43354661690587587,2,17.0
1250.0,6,24.0,1.0,7.407501384115289,6,24.0,0.32687761025630985,6,24.0
1255.0,4,15.0,0.6,7.781276157884571,4,41.0,0.4213046395697349,4,41.0
1260.0,0,0.0,0.0,9.41798865724053,0,15.0,0.5784382929379375,0,15.0
1265.0,1,4.0,0.15384615384615385,10.211000789344608,1,5.0,0.5990609176327404,1,5.0
1270.0,4,18.0,0.75,9.209718822510721,4,18.0,0.4791047359428567,4,18.0
1275.0,2,4.0,0.18181818181818182,8.01816634301469,2,18.0,0.43587647924820616,2,18.0
1280.0,4,21.0,1.0,9.957411476852075,4,21.0,0.5561499615174289,4,21.0
1285.0,1,1.0,0.047619047619047616,9.488123315478916,1,17.0,0.5460141118177695,1,17.0
1290.0,1,4.0,0.21052631578947367,10.882140916188831,1,5.0,0.7038027856459524,1,5.0
1295.0,2,12.0,0.5217391304347826,10.7442583377501,2,12.0,0.7181101239154187,2,12.0
1300.0,1,1.0,0.043478260869565216,10.124673019725149,1,3.0,0.7127068975193536,1,3.0
1305.0,4,14.0,0.56,10.235193623074885,4,14.0,0.6438304783311737,4,14.0
1310.0,3,4.0,0.2,6.860174184528688,3,17.0,0.34646018834015385,3,17.0
1315.0,4,22.0,0.9166666666666666,8.994738562915328,4,22.0,0.5177687346741451,4,22.0
1320.0,3,7.0,0.25,9.098337390263461,3,24.0,0.574879409712899,3,24.0
1325.0,5,28.0,1.037037037037037,7.530738426658673,5,28.0,0.4024466973421373,5,28.0
1330.0,5,16.0,0.5714285714285714,7.649493892691123,5,42.0,0.40197518285202993,5,42.0
1335.0,2,2.0,0.07692307692307693,7.324489796422761,2,28.0,0.2946922452961139,2,28.0
1340.0,2,11.0,0.3793103448275862,9.993109549801034,2,17.0,0.5856740774417394,2,17.0
1345.0,2,21.0,0.75,10.77596716413227,2,21.0,0.6845341239283117,2,21.0
1350.0,3,32.0,1.28,9.740698330939619,3,32.0,0.5982114916300095,3,32.0
1355.0,2,4.0,0.16,8.19615844940722,2,11.0,0.529826812238067,2,11.0
1360.0,5,24.0,1.0,8.989904401261226,5,24.0,0.5213870097411412,5,24.0
1365.0,1,2.0,0.09523809523809523,7.327626155025966,1,26.0,0.36524229111970374,1,26.0
1370.0,1,5.0,0.23809523809523808,9.032997923873804,1,7.0,0.5345178974211157,1,7.0
1375.0,2,12.0,0.5454545454545454,10.861461319612646,2,12.0,0.68557631180928,2,12.0
1380.0,1,2.0,0.08695652173913043,9.272098334385886,1,2.0,0.6178972284186486,1,2.0
1385.0,6,25.0,1.0416666666666667,8.11778415124464,6,25.0,0.5191622372184577,6,25.0
1390.0,2,9.0,0.4090909090909091,6.612714049069484,2,34.0,0.42693730315499473,2,34.0
1395.0,1,5.0,0.22727272727272727,8.621535420411872,1,19.0,0.5463031599481449,1,19.0
1400.0,3,18.0,0.72,9.747408953970584,3,20.0,0.568724956168432,3,20.0
1405.0,2,4.0,0.16666666666666666,8.620861239371179,2,17.0,0.5340066400348673,2,17.0
1410.0,6,25.0,1.0869565217391304,7.878707353072261,6,27.0,0.4006187362852492,6,27.0
1415.0,5,13.0,0.6190476190476191,6.2422075036425015,5,36.0,0.3184530307107448,5,36.0
1420.0,3,11.0,0.4782608695652174,8.510734180281366,3,23.0,0.5009224431815843,3,23.0
1425.0,2,5.0,0.19230769230769232,8.60413400601117,2,26.0,0.5067387706445309,2,26.0
1430.0,6,25.0,0.9259259259259259,8.261646710035938,6,37.0,0.42755603372096734,6,37.0
1435.0,5,16.0,0.6153846153846154,7.208439237843805,5,48.0,0.36994627264000635,5,48.0
1440.0,2,4.0,0.14814814814814814,7.975942818459261,2,31.0,0.4578309144239938,2,31.0
1445.0,3,18.0,0.6,9.612182823471878,3,23.0,0.5257969446281814,3,23.0
1450.0,3,33.0,1.064516129032258,10.484588575541322,3,33.0,0.6560346893726909,3,33.0
1455.0,1,1.0,0.03333333333333333,8.644432977068229,1,17.0,0.511791984584691,1,17.0
1460.0,6,22.0,0.7333333333333333,8.439581268040149,6,22.0,0.4391145048185662,6,22.0
1465.0,5,13.0,0.4482758620689655,7.664656013260099,5,39.0,0.3682551440911691,5,39.0
1470.0,1,2.0,0.07692307692307693,7.6285892655180625,1,23.0,0.4205710078782887,1,23.0
