step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,32564122_stopped,32564122_accumulated_waiting_time,32564122_average_speed,cluster_1757124350_1757124352_stopped,cluster_1757124350_1757124352_accumulated_waiting_time,cluster_1757124350_1757124352_average_speed,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_stopped,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_accumulated_waiting_time,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_average_speed,gneJ143_stopped,gneJ143_accumulated_waiting_time,gneJ143_average_speed,gneJ207_stopped,gneJ207_accumulated_waiting_time,gneJ207_average_speed,gneJ210_stopped,gneJ210_accumulated_waiting_time,gneJ210_average_speed,gneJ260_stopped,gneJ260_accumulated_waiting_time,gneJ260_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
58050.0,84,19382.0,188.1747572815534,1.9500658079163835,0,0.0,0.9512063224683263,7,2018.0,0.19830102379327555,13,3582.0,0.0,0,0.0,0.9507572916108888,1,314.0,0.4258614068651633,17,3605.0,0.0,6,2215.0,0.0,44,11734.0
58055.0,86,19807.0,192.3009708737864,1.8660962534285752,0,0.0,0.9693570875546151,8,2058.0,0.191434297592703,13,3647.0,0.0,0,0.0,0.9218438518400179,1,319.0,0.40079591895281685,17,3690.0,0.0,6,2245.0,0.0,45,11959.0
58060.0,87,20232.0,192.68571428571428,1.9469106651409838,0,0.0,0.5922464656920022,8,2098.0,0.24844910255656424,13,3712.0,0.0,0,0.0,0.8950868257337625,1,324.0,0.0,17,3775.0,0.0,6,2275.0,0.0,45,12184.0
58065.0,84,20637.0,192.86915887850466,1.89417860387946,0,0.0,1.0,8,2138.0,0.17675990701654,13,3777.0,0.0,0,0.0,0.9443869618579224,1,329.0,0.46971649298547924,17,3860.0,0.0,6,2305.0,0.0,45,12409.0
58070.0,89,21071.0,193.3119266055046,1.9314673699875797,0,0.0,1.0,8,2178.0,0.1082043105127774,13,3842.0,0.0,0,0.0,0.8349982280721764,1,334.0,0.6995258937822274,17,3945.0,0.0,6,2335.0,0.0,45,12634.0
58075.0,90,21512.0,195.56363636363636,1.8478805874516537,0,0.0,0.9240763864681587,8,2218.0,0.10819333142108957,13,3907.0,0.0,0,0.0,0.9425328754386816,1,339.0,0.7381647091312895,17,4030.0,0.0,6,2365.0,0.0,45,12859.0
58080.0,91,21961.0,194.34513274336283,1.9159257592379055,0,0.0,0.9864140803223438,8,2258.0,0.10858338527452287,13,3972.0,0.06490309304696326,0,0.0,0.9568381555365125,1,344.0,0.6193005232119227,17,4115.0,0.0,6,2395.0,0.0,45,13084.0
58085.0,90,22411.0,193.19827586206895,2.2079612990879918,0,0.0,0.009720576347177778,8,2298.0,0.10917849113151198,13,4037.0,0.0,0,0.0,0.9737259057221606,1,349.0,0.738099206100178,17,4200.0,0.0,6,2425.0,0.0,45,13309.0
58090.0,91,22861.0,193.73728813559322,2.3174701257119317,0,0.0,0.304242341995435,8,2338.0,0.0920724376963916,13,4102.0,0.0,0,0.0,0.9804555164971299,1,354.0,0.7399063755253975,17,4285.0,0.0,6,2455.0,0.0,45,13534.0
58095.0,91,23313.0,192.6694214876033,2.237722137953853,1,2.0,0.0016437827929279586,8,2378.0,0.0,13,4167.0,0.0,0,0.0,0.8909983911158839,1,359.0,0.6299714910828699,17,4370.0,0.0,6,2485.0,0.13969174411453542,46,13761.0
58100.0,93,23765.0,190.12,2.583476914233586,0,0.0,1.0,8,2418.0,0.0,13,4232.0,0.14253969857612103,0,0.0,0.9358964978523361,1,364.0,0.5714663575943175,17,4455.0,0.0,6,2515.0,0.0,45,13984.0
58105.0,94,24232.0,190.8031496062992,2.64448431019567,0,0.0,0.7869121277724873,8,2458.0,0.0,14,4299.0,0.001755402792548997,0,0.0,0.9444611375472538,2,374.0,0.5207912652052985,17,4540.0,0.0,6,2545.0,0.0,47,14216.0
58110.0,94,24632.0,193.95275590551182,2.82540394090191,0,0.0,0.7887343512742202,8,2498.0,0.10651414690778595,15,4374.0,8.512729330532968e-07,0,0.0,0.9729411816084971,3,388.0,0.4927472278306548,17,4625.0,0.04705990020738558,6,2575.0,0.0,49,14460.0
58115.0,97,25112.0,197.73228346456693,2.7735828104299185,0,0.0,0.9530967693228323,8,2538.0,0.18777090678576677,15,4449.0,0.08294693453331238,0,0.0,0.9692443111064586,4,407.0,0.3878214086332492,17,4710.0,0.0,6,2607.0,0.1373403446107453,50,14711.0
58120.0,97,25591.0,208.0569105691057,2.3235441863397166,0,0.0,0.3535558338139783,8,2578.0,0.2615610050756817,16,4526.0,0.03949075311887398,0,0.0,0.9426458705585365,4,427.0,0.4894411107575207,17,4795.0,0.0516991079571812,6,2635.0,0.0,51,14961.0
58125.0,102,26092.0,212.130081300813,1.880009305285949,2,8.0,0.00034624027113213155,8,2618.0,0.09357048012715814,18,4614.0,0.011989407909610094,0,0.0,0.9402660707296597,4,447.0,0.4078032745861841,17,4880.0,0.0,6,2665.0,0.1312080869166646,55,15232.0
58130.0,97,26448.0,213.29032258064515,2.163501691688256,0,0.0,1.0,8,2658.0,0.17629833742445275,19,4708.0,0.130909868441743,0,0.0,0.9349884572338826,1,434.0,0.4386051252585381,17,4965.0,0.0,6,2695.0,0.0,51,15460.0
58135.0,97,26929.0,218.9349593495935,2.336113253175188,0,0.0,0.17929429830944849,8,2698.0,0.10871594969681152,20,4804.0,6.92481647879588e-05,0,0.0,0.9138806485811238,1,399.0,0.0,17,5050.0,0.0,6,2725.0,0.14107412215239398,52,15676.0
58140.0,99,27412.0,232.3050847457627,1.7107301585684127,1,4.0,0.47989950994888325,8,2738.0,0.1043528559472812,21,4906.0,0.002277252503792366,0,0.0,1.0,1,404.0,0.480834418096731,17,5135.0,0.0,6,2755.0,0.0,54,15942.0
58145.0,100,27906.0,249.16071428571428,1.2123136204891136,0,0.0,0.365003293201195,8,2778.0,0.1024298194571947,22,5014.0,4.262982406004156e-06,0,0.0,0.9052490104084492,1,409.0,0.0,17,5220.0,0.0,6,2785.0,0.0,54,16206.0
58150.0,102,28412.0,253.67857142857142,1.0209689559862947,1,4.0,0.491121264428198,8,2818.0,0.0,22,5124.0,0.0,0,0.0,0.9059688261016879,1,414.0,0.0,17,5305.0,0.0,6,2815.0,0.0,55,16480.0
58155.0,103,28926.0,255.98230088495575,0.9123466144659361,1,9.0,0.5493994939639338,8,2858.0,0.0,22,5234.0,0.0,0,0.0,0.9220489332413839,1,419.0,0.0,17,5390.0,0.0,6,2845.0,0.0,55,16755.0
58160.0,103,29427.0,253.68103448275863,0.825542368984016,0,0.0,0.42194924718438237,8,2898.0,0.10105652750487464,22,5344.0,0.0,0,0.0,1.0,1,424.0,0.0,17,5475.0,0.0,6,2875.0,0.0,54,17016.0
58165.0,107,29946.0,243.46341463414635,1.2354501073845414,0,0.0,1.0,9,2938.0,0.0,22,5454.0,0.0,0,0.0,0.9248769873804568,1,429.0,0.4876043338166014,17,5560.0,0.0,6,2905.0,0.0,55,17286.0
58170.0,107,30468.0,238.03125,1.605338225545807,0,0.0,1.0,9,2980.0,0.00011936621068322093,22,5564.0,0.0,0,0.0,0.9068068377939759,1,434.0,0.6603655412135695,17,5645.0,0.0,6,2935.0,0.0,55,17558.0
58175.0,106,30983.0,234.71969696969697,2.0566264578813485,0,0.0,1.0,9,3025.0,0.0,22,5674.0,0.04172166114418967,0,0.0,1.0,1,439.0,0.7142300302605517,17,5730.0,0.0,6,2965.0,0.13535110235273037,55,17833.0
58180.0,109,31513.0,235.17164179104478,1.8617854677067198,1,1.0,0.006375131095423386,9,3070.0,0.0,22,5784.0,0.04656623877550209,0,0.0,1.0,1,444.0,0.7233817362039474,17,5815.0,0.0,6,2995.0,0.0,56,18109.0
58185.0,111,32059.0,230.64028776978418,1.9481524808406163,1,6.0,0.0,9,3115.0,0.0,23,5896.0,0.0006168915431627548,0,0.0,0.9468289226879084,1,449.0,0.8174613524217954,17,5900.0,0.0,6,3025.0,0.0,57,18391.0
58190.0,111,32604.0,229.6056338028169,2.3094670080775144,0,0.0,0.9172015706826826,9,3160.0,0.0,24,6015.0,0.027431083357679197,0,0.0,0.9179180384398817,1,455.0,0.7590788661146869,17,5985.0,0.0,6,3055.0,0.0,57,18670.0
58195.0,115,33161.0,228.69655172413792,2.1892751835096425,0,0.0,0.7146771019116169,9,3205.0,0.0,26,6137.0,0.00646226019099231,0,0.0,0.9120536573286487,1,459.0,0.7458664343966982,17,6070.0,0.05276652380128937,6,3085.0,0.0,59,18956.0
58200.0,114,33720.0,230.95890410958904,2.2707654019051917,0,0.0,1.0,9,3250.0,0.09850060789653668,28,6273.0,3.41102123260437e-05,0,0.0,0.9246858489329076,1,464.0,0.7484555700259505,17,6155.0,0.05160805008123083,6,3115.0,0.0,61,19257.0
58205.0,116,34294.0,234.8904109589041,2.360204147480179,0,0.0,1.0,9,3295.0,0.2360935443982752,28,6413.0,0.0,0,0.0,0.9288669771343683,1,469.0,0.7075969045027575,17,6240.0,0.05543714575552159,6,3147.0,0.14121290186529378,61,19564.0
58210.0,119,34825.0,235.30405405405406,2.1073257487262067,0,0.0,0.8842431131140625,9,3340.0,0.22950491021510153,28,6553.0,0.0,0,0.0,0.8791046717925066,1,474.0,0.6833963932473508,17,6325.0,0.0,6,3177.0,0.1358592482862759,61,19869.0
58215.0,119,35418.0,240.9387755102041,2.0142606648256614,0,0.0,0.8097699687838942,9,3385.0,0.24063711506786703,28,6693.0,0.0,0,0.0,0.820754023640843,1,479.0,0.6146466896531549,17,6410.0,0.0,6,3205.0,0.0,61,20172.0
58220.0,121,36023.0,245.05442176870747,2.012488448451851,0,0.0,1.0,9,3430.0,0.23238228123298701,28,6833.0,0.0,0,0.0,1.0,1,484.0,0.0,17,6495.0,0.050889486567365354,6,3235.0,0.0,61,20477.0
58225.0,123,36631.0,254.38194444444446,1.7852669835787895,0,0.0,0.9774265578738288,9,3475.0,0.27845503242793956,28,6973.0,0.0,0,0.0,1.0,1,489.0,0.617766672926059,17,6580.0,0.0,6,3265.0,0.1379172972741091,61,20782.0
58230.0,124,37251.0,262.33098591549293,1.6288266568932288,0,0.0,0.9814061145982369,9,3520.0,0.09114215854638252,28,7113.0,0.0,0,0.0,0.9448300745379877,1,494.0,0.6280939451671077,17,6665.0,0.0,6,3295.0,0.14175381247662186,61,21087.0
58235.0,125,37872.0,272.46043165467626,1.0851864586113211,1,1.0,0.48585040243952143,9,3565.0,0.0,28,7253.0,0.0,0,0.0,1.0,1,499.0,0.5214638618675448,17,6750.0,0.0,6,3325.0,0.14087708004596,62,21393.0
58240.0,126,38489.0,272.97163120567376,1.0808425448717038,1,6.0,0.46383815391921807,9,3610.0,0.0,28,7393.0,0.0,0,0.0,1.0,3,511.0,0.30710101913886584,17,6835.0,0.0,6,3355.0,0.0,64,21710.0
58245.0,128,39114.0,269.75172413793103,0.8410072134516601,0,0.0,1.0,9,3655.0,0.0,28,7533.0,0.0,0,0.0,1.0,4,531.0,0.024276752560644186,17,6920.0,0.0,6,3385.0,0.0,64,22024.0
58250.0,133,39768.0,274.26206896551724,0.805298942547759,0,0.0,1.0,9,3700.0,0.0,28,7673.0,0.0,0,0.0,1.0,6,559.0,5.831446824084522e-05,17,7005.0,0.0,6,3415.0,0.0,66,22352.0
58255.0,135,40439.0,273.2364864864865,0.8613002184167523,0,0.0,0.9224546176589128,9,3745.0,0.0,28,7813.0,0.0,0,0.0,1.0,6,589.0,0.1360020855927085,17,7090.0,0.0,6,3445.0,0.0,66,22682.0
58260.0,136,41114.0,274.0933333333333,1.0547843227057665,0,0.0,0.9130803908849334,9,3790.0,0.0,28,7953.0,0.033870660396356264,0,0.0,1.0,6,619.0,0.13684787858828062,17,7175.0,0.0,6,3475.0,0.0,66,23012.0
58265.0,135,41789.0,274.92763157894734,1.147596288014702,0,0.0,1.0,9,3835.0,0.0,28,8093.0,0.0,0,0.0,0.9699714316258421,6,649.0,0.20341337713723562,17,7260.0,0.0,6,3507.0,0.13945235096553812,66,23344.0
58270.0,136,42469.0,272.2371794871795,1.2873362365947036,0,0.0,1.0,9,3880.0,0.0,28,8233.0,0.0,0,0.0,1.0,7,684.0,0.23825412258209847,17,7345.0,0.0,6,3535.0,0.0,67,23677.0
58275.0,139,43153.0,271.4025157232704,1.2770593160038928,0,0.0,1.0,9,3925.0,0.0,28,8373.0,0.0,0,0.0,0.9953213158105522,7,720.0,0.18874357850801882,17,7430.0,0.0,6,3565.0,0.0,67,24013.0
58280.0,140,43825.0,272.2049689440994,1.209633662647613,0,0.0,1.0,9,3970.0,0.0,28,8513.0,0.0,0,0.0,0.9685477452049385,9,759.0,0.21174178942784252,17,7515.0,0.0,6,3595.0,0.0,69,24352.0
58285.0,144,44539.0,271.5792682926829,1.1490941710860034,0,0.0,1.0,9,4015.0,0.0,28,8653.0,0.0,0,0.0,1.0,12,814.0,0.14069206243829896,17,7600.0,0.0,6,3625.0,0.0,72,24707.0
58290.0,148,45269.0,272.7048192771084,1.1990336696447539,0,0.0,1.0,9,4060.0,0.08621671716868197,28,8793.0,0.0,0,0.0,0.9974809458906826,14,882.0,0.15334360912808223,17,7685.0,0.0,6,3655.0,0.0,74,25075.0
58295.0,151,46014.0,273.89285714285717,1.0278834529783236,0,0.0,1.0,9,4105.0,0.0,28,8933.0,0.0,0,0.0,0.9144705535719573,17,962.0,0.024674998072695787,17,7770.0,0.0,6,3685.0,0.0,77,25455.0
58300.0,152,46770.0,275.11764705882354,1.1647985782396972,0,0.0,1.0,9,4150.0,0.0,28,9073.0,0.0,0,0.0,0.9172249140262112,19,1053.0,0.0916036649497474,17,7855.0,0.0,6,3715.0,0.0,79,25846.0
58305.0,152,47530.0,274.73988439306356,1.284611244211025,0,0.0,1.0,9,4195.0,0.0,28,9213.0,0.0,0,0.0,0.9679638220304791,19,1148.0,0.16465592226585837,17,7940.0,0.05102808878396353,6,3745.0,0.13438255173012983,79,26241.0
58310.0,155,48296.0,275.97714285714284,1.1523114720814593,0,0.0,1.0,9,4240.0,0.0,28,9353.0,0.0,0,0.0,0.9822981336569017,22,1249.0,0.06212923493487721,17,8025.0,0.0,6,3775.0,0.13282840641270893,82,26642.0
58315.0,159,49079.0,277.28248587570624,1.079361246088812,0,0.0,1.0,9,4285.0,0.0,28,9493.0,0.0,0,0.0,0.9580119141440042,24,1367.0,0.05039984022040062,17,8110.0,0.0,6,3805.0,0.0,84,27060.0
58320.0,160,49868.0,281.7401129943503,1.0661108263577237,0,0.0,0.7405181240253559,9,4330.0,0.09245873792406274,28,9633.0,0.0,0,0.0,0.929179423539467,26,1491.0,0.06410235221957811,17,8195.0,0.0,6,3835.0,0.0,86,27484.0
58325.0,160,50663.0,286.2316384180791,1.075697200601678,0,0.0,0.6359711550646785,9,4375.0,0.09432224923379015,28,9773.0,0.0,0,0.0,1.0,26,1621.0,0.09524291086298207,17,8280.0,0.0,6,3865.0,0.0,86,27914.0
58330.0,163,51466.0,287.5195530726257,0.8413703026773873,1,2.0,0.4873210008109775,9,4420.0,0.0,28,9913.0,0.0,0,0.0,0.9340288140448717,28,1754.0,0.02315486654648744,17,8365.0,0.0,6,3895.0,0.0,89,28349.0
58335.0,166,52289.0,290.49444444444447,0.7648192788680509,1,7.0,0.4595568198523955,9,4465.0,0.0,28,10053.0,0.0,0,0.0,1.0,30,1899.0,0.059715887319357695,17,8450.0,0.0,6,3925.0,0.13723612631736395,91,28799.0
58340.0,167,53091.0,290.11475409836066,0.7635231070321244,0,6.0,0.6990955495430925,9,4510.0,0.0,28,10193.0,0.0,0,0.0,1.0,31,2051.0,0.028859179164570637,17,8535.0,0.0,6,3955.0,0.13628630308530035,91,29250.0
58345.0,166,53917.0,291.4432432432432,0.9251247604611287,1,1.0,0.25373604068088235,9,4555.0,0.0,28,10333.0,0.0,0,0.0,0.541485758073727,31,2206.0,0.0,17,8620.0,0.0,6,3987.0,0.13779340903669043,92,29702.0
58350.0,168,54754.0,289.7037037037037,1.0962535500900479,1,6.0,0.0,9,4600.0,0.0,28,10473.0,0.0,1,4.0,0.10883604207267182,31,2361.0,0.0302808049294327,17,8705.0,0.0,6,4017.0,0.1379237362926649,93,30166.0
58355.0,170,55589.0,288.0259067357513,1.182606009193505,0,0.0,1.0,9,4645.0,0.0,28,10613.0,0.0,3,14.0,0.0025731302570388298,32,2517.0,0.0,17,8790.0,0.052402855358155,6,4047.0,0.24035736831504229,95,30626.0
58360.0,172,56440.0,289.43589743589746,1.1590251773705342,1,1.0,0.0018341443191525913,9,4690.0,0.0,28,10753.0,0.0,3,29.0,0.0,32,2677.0,0.029450001683297266,17,8875.0,0.05317983434221642,6,4078.0,0.3188193860217238,96,31103.0
58365.0,174,57301.0,293.85128205128206,1.1642977396961562,1,6.0,0.0,9,4735.0,0.0,28,10893.0,0.0,3,44.0,0.0,33,2839.0,0.013121434206039544,17,8960.0,0.04363133361825131,6,4106.0,0.24442372186367717,97,31583.0
58370.0,174,58150.0,299.74226804123714,1.0224092635975248,0,6.0,0.2635512128907772,9,4780.0,0.0,28,11033.0,0.0,3,59.0,0.23955013251037915,33,3004.0,0.016785094446208498,17,9045.0,0.0,6,4137.0,0.24260620548410872,96,32064.0
58375.0,171,59001.0,302.5692307692308,1.263719470145363,0,0.0,0.9996550451816828,9,4825.0,0.0,28,11173.0,0.0,3,74.0,0.3801720361476587,33,3169.0,0.0,17,9130.0,0.04942075692255931,6,4167.0,0.13464383591240192,96,32538.0
58380.0,172,59858.0,308.54639175257734,1.1736653259396637,0,2.0,0.30576160353068516,9,4870.0,0.0,28,11313.0,0.0,3,89.0,0.2405614983107012,33,3334.0,0.0,17,9215.0,0.0,6,4195.0,0.0,96,33018.0
58385.0,174,60722.0,313.0,1.2022042045685193,2,5.0,0.08272107261729862,9,4915.0,0.0,28,11453.0,0.0,3,104.0,0.0,33,3499.0,0.02703141994026025,17,9300.0,0.05349474056684487,6,4227.0,0.24330943180195336,98,33503.0
58390.0,177,61596.0,320.8125,0.9612524629275409,3,18.0,6.710271400465138e-06,9,4960.0,0.0,28,11593.0,0.0,3,119.0,0.22847882849549137,33,3664.0,0.0,17,9385.0,0.0,6,4260.0,0.24954591770756165,99,33999.0
58395.0,172,62438.0,325.1979166666667,1.0594654032973134,0,4.0,0.6889702013338607,9,5005.0,0.0,28,11733.0,0.0,3,134.0,0.24288325449873482,33,3829.0,0.0,17,9470.0,0.0,6,4288.0,0.24096037849342875,96,34463.0
58400.0,172,63276.0,327.85492227979273,1.2893278767105243,0,0.0,0.7359961135039703,9,5050.0,0.0,28,11873.0,0.0,3,149.0,0.0,33,3994.0,0.0,17,9555.0,0.0,6,4316.0,0.24055390913470454,96,34937.0
58405.0,171,64131.0,332.2849740932642,1.3686783134681204,0,0.0,0.6073911222658597,9,5095.0,0.0997076706203741,28,12013.0,0.0,3,164.0,0.0,33,4159.0,0.0,17,9640.0,0.05144199250196674,6,4366.0,0.23636369703707968,96,35437.0
58410.0,172,64987.0,338.4739583333333,1.3743489648589566,0,0.0,0.9116510077503484,9,5140.0,0.0,28,12153.0,0.0,3,179.0,0.0,33,4324.0,0.0,17,9725.0,0.0,6,4397.0,0.3202755097146712,96,35918.0
58415.0,173,65848.0,346.5684210526316,1.0469526567979095,1,1.0,0.0008605434240845123,9,5185.0,0.0,28,12293.0,0.0,3,194.0,0.0,33,4489.0,0.0,17,9810.0,0.0,6,4410.0,0.31949783698516093,97,36382.0
58420.0,173,66705.0,351.07894736842104,0.9863455274734756,1,6.0,0.49476199954940997,9,5230.0,0.0,28,12433.0,0.0,3,209.0,0.0,33,4654.0,0.0,17,9895.0,0.05413425373220716,6,4438.0,0.14111738099051585,97,36865.0
58425.0,176,67580.0,357.56613756613757,0.8625246262120843,2,12.0,0.0026282739005246826,9,5275.0,0.0,28,12573.0,0.0,3,224.0,0.0,33,4819.0,0.0,17,9980.0,0.05295421956130848,6,4465.0,0.0,98,37348.0
58430.0,177,68462.0,364.1595744680851,0.5923423791828057,2,22.0,0.31711685604220946,9,5320.0,0.0,28,12713.0,0.0,3,239.0,0.0,33,4984.0,0.0,17,10065.0,0.0,6,4495.0,0.0,98,37838.0
58435.0,177,69347.0,370.83957219251334,0.5499122414296818,2,32.0,0.00306384527636374,9,5365.0,0.0,28,12853.0,0.0,3,254.0,0.0,33,5149.0,0.0,17,10150.0,0.0,6,4525.0,0.0,98,38328.0
58440.0,180,70237.0,371.62433862433863,0.5002747072792957,3,47.0,0.0,9,5410.0,0.0,28,12993.0,0.0,3,269.0,0.0,33,5314.0,0.0,17,10235.0,0.0,6,4555.0,0.0,99,38823.0
58445.0,175,71065.0,370.1302083333333,0.7714654647090097,0,8.0,0.21987748309581756,9,5455.0,0.0,28,13133.0,0.03125467963050068,3,284.0,0.0,33,5479.0,0.0,17,10320.0,0.0,6,4585.0,0.1288641367114777,96,39264.0
58450.0,175,71940.0,372.7461139896373,1.121448774107048,0,0.0,0.9638694686319248,9,5500.0,0.0,28,13273.0,0.06252259337003338,3,299.0,0.0,33,5644.0,0.0,17,10405.0,0.0,6,4615.0,0.13926812633231164,96,39736.0
58455.0,175,72815.0,379.2447916666667,1.046883735485501,0,0.0,0.4718336368003532,9,5545.0,0.0,28,13413.0,0.0328949550414715,3,314.0,0.0,33,5809.0,0.0,17,10490.0,0.0,6,4647.0,0.13956343499229454,96,40218.0
58460.0,176,73691.0,385.81675392670155,0.9233090908572484,1,1.0,0.4746533797425418,9,5590.0,0.0,28,13553.0,0.0,3,329.0,0.0,33,5974.0,0.028120663669536004,17,10575.0,0.05507640641040946,6,4677.0,0.2468999897086867,97,40699.0
58465.0,176,74571.0,384.38659793814435,0.8595859622892493,1,6.0,0.09934298085927182,9,5635.0,0.0,28,13693.0,0.0,3,344.0,0.248178765177805,33,6139.0,0.0,17,10660.0,0.0,6,4707.0,0.2381330973539528,97,41184.0
58470.0,179,75457.0,383.0304568527919,1.0149387988557919,2,16.0,0.0,9,5680.0,0.0,28,13833.0,0.03230559804132829,3,359.0,0.24099267853431872,33,6304.0,0.0,17,10745.0,0.0,6,4737.0,0.12983457309817237,98,41674.0
58475.0,178,76321.0,385.45959595959596,1.0819233355675166,0,8.0,0.3433313558309516,9,5725.0,0.09646436329470004,28,13973.0,0.029622522112809798,3,374.0,0.0,33,6469.0,0.0,17,10830.0,0.0,6,4767.0,0.1378447230706862,96,42146.0
58480.0,177,77203.0,384.09452736318406,1.2159980583528902,1,2.0,0.014216822972793074,9,5770.0,0.09474639352543615,28,14113.0,0.0,3,389.0,0.0,33,6634.0,0.02884346998943001,17,10915.0,0.05413040692384659,6,4795.0,0.1417628185597799,97,42618.0
58485.0,178,78092.0,388.51741293532336,1.3386309642425926,2,11.0,6.140365364754648e-05,9,5815.0,0.0,28,14253.0,0.02933881860756902,3,404.0,0.2370610434064881,33,6799.0,0.0,17,11000.0,0.0,6,4825.0,0.0,98,43107.0
58490.0,178,78965.0,398.8131313131313,1.0708743895074775,0,0.0,0.6389862494320006,9,5860.0,0.0,28,14393.0,0.0,3,419.0,0.23242374046250963,33,6964.0,0.029122557526649218,17,11085.0,0.05416955214672052,6,4855.0,0.0,96,43576.0
58495.0,180,79855.0,397.28855721393035,1.0985501338240415,0,0.0,0.5936506090442593,9,5905.0,0.09461861340786716,28,14533.0,0.0,3,434.0,0.2410118250800061,33,7129.0,0.0,17,11170.0,0.04487065366153055,6,4885.0,0.0,96,44056.0
58500.0,178,80745.0,399.7277227722772,1.175704020772028,0,0.0,0.3819871428630381,9,5950.0,0.09678377932589045,28,14673.0,0.0,3,449.0,0.2366266580780988,33,7294.0,0.0,17,11255.0,0.0,6,4915.0,0.0,96,44536.0
58505.0,180,81638.0,408.19,0.9991899605411243,0,0.0,1.0,9,5995.0,0.09213971830971418,28,14813.0,0.0,3,464.0,0.0,33,7459.0,0.0,17,11340.0,0.0,6,4945.0,0.0,96,45016.0
58510.0,179,82529.0,416.8131313131313,0.8288063223918009,0,0.0,0.9357923303702391,9,6040.0,0.09469634876247668,28,14953.0,0.0,3,479.0,0.0,33,7624.0,0.0,17,11425.0,0.0,6,4975.0,0.0,96,45496.0
58515.0,177,83370.0,423.1979695431472,0.8126375119458262,0,0.0,0.924773533313937,9,6085.0,0.0,28,15093.0,0.0,3,494.0,0.0,33,7789.0,0.0,17,11510.0,0.05161098262242742,6,5005.0,0.0,96,45976.0
58520.0,179,84261.0,429.9030612244898,0.8381372082172485,0,0.0,0.9035661081659351,9,6130.0,0.0,28,15233.0,0.0,3,509.0,0.0,33,7954.0,0.0,17,11595.0,0.052694595994276124,6,5035.0,0.0,96,46456.0
58525.0,183,85164.0,434.51020408163265,0.5862689394838136,0,0.0,0.9881114477110403,9,6175.0,0.0,28,15373.0,0.0,3,524.0,0.0,33,8119.0,0.0,17,11680.0,0.0,6,5065.0,0.0,96,46936.0
58530.0,183,86078.0,439.1734693877551,0.6435690470296943,0,0.0,0.9790814484676773,9,6220.0,0.0,28,15513.0,0.03145165039691829,3,539.0,0.0,33,8284.0,0.0,17,11765.0,0.0,6,5095.0,0.0,96,47416.0
58535.0,184,86993.0,439.35858585858585,0.7428961388466864,0,0.0,1.0,9,6265.0,0.0,28,15653.0,0.0,3,554.0,0.0,33,8449.0,0.0,17,11850.0,0.0,6,5125.0,0.0,96,47896.0
58540.0,185,87911.0,441.7638190954774,0.744082747491928,0,0.0,0.997983646357569,9,6310.0,0.0,28,15793.0,0.024637154208178035,3,569.0,0.0,33,8614.0,0.0,17,11935.0,0.0,6,5155.0,0.0,96,48376.0
58545.0,185,88835.0,444.175,0.8934765306978781,0,0.0,0.9488486826853941,9,6355.0,0.0,28,15933.0,0.031880899694050155,3,584.0,0.0,33,8779.0,0.02832740420631079,17,12020.0,0.0,6,5185.0,0.0,96,48856.0
58550.0,185,89760.0,448.8,0.9205120918951737,0,0.0,1.0,9,6400.0,0.0,28,16073.0,0.03283091141573578,3,599.0,0.24390944887805513,33,8944.0,0.05522529497785511,17,12105.0,0.0,6,5215.0,0.0,96,49336.0
58555.0,185,90685.0,451.16915422885575,0.9137548674785642,0,0.0,0.922196226930442,9,6445.0,0.0,28,16213.0,0.0,3,614.0,0.4547277698532422,33,9109.0,0.02671732339519422,17,12190.0,0.0,6,5245.0,0.0,96,49816.0
58560.0,187,91615.0,455.7960199004975,0.8474177871374102,0,0.0,0.8876105186680915,9,6490.0,0.0,28,16353.0,0.0,3,629.0,0.580009809020688,33,9274.0,0.029248439645857046,17,12275.0,0.0,6,5275.0,0.0,96,50296.0
58565.0,188,92552.0,460.4577114427861,0.5870820964370197,1,2.0,0.09168682507396442,9,6535.0,0.09583858493425923,28,16493.0,0.0,3,644.0,0.45992402582134845,33,9439.0,0.0,17,12360.0,0.0,6,5305.0,0.0,97,50778.0
58570.0,188,93490.0,467.45,0.6049734765849086,0,0.0,1.0,9,6580.0,0.22558499712054939,28,16633.0,0.0,3,659.0,0.3785148010970435,33,9604.0,0.0,17,12445.0,0.0,6,5335.0,0.0,96,51256.0
58575.0,189,94435.0,469.8258706467662,0.6468835761704574,0,0.0,1.0,9,6625.0,0.17580304916980652,28,16773.0,0.0,3,674.0,0.0,33,9769.0,0.0,17,12530.0,0.0,6,5365.0,0.0,96,51736.0
58580.0,188,95370.0,481.6666666666667,0.5633937696676251,0,0.0,1.0,9,6670.0,0.17854391225655009,28,16913.0,0.033311798879257684,3,689.0,0.0,33,9934.0,0.0,17,12615.0,0.0,6,5395.0,0.0,96,52216.0
