step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
465.0,1,7.0,0.2916666666666667,10.704843714137079,1,7.0,0.678600635761088,1,7.0
470.0,1,12.0,0.5714285714285714,11.239297637994301,1,12.0,0.8152020118128823,1,12.0
475.0,1,17.0,0.7727272727272727,11.011736340505927,1,17.0,0.8228192402034521,1,17.0
480.0,2,24.0,1.3333333333333333,10.39455910322146,2,24.0,0.693931396314362,2,24.0
485.0,3,36.0,2.25,9.545010031848332,3,36.0,0.6958275179984473,3,36.0
490.0,5,56.0,3.111111111111111,8.940198854650454,5,56.0,0.5598640578975613,5,56.0
495.0,5,81.0,5.0625,7.893694897766998,5,81.0,0.4421371592748381,5,81.0
500.0,1,1.0,0.0625,6.834590419532077,1,41.0,0.37355378786632454,1,41.0
505.0,2,9.0,0.47368421052631576,10.073913156377838,2,10.0,0.6548041468060785,2,10.0
510.0,1,4.0,0.21052631578947367,9.8309947581481,1,8.0,0.7128352147950455,1,8.0
515.0,2,11.0,0.5789473684210527,9.929985060641828,2,12.0,0.6444687369737594,2,12.0
520.0,4,30.0,1.3636363636363635,10.152344682177276,4,31.0,0.6681888207712724,4,31.0
525.0,2,4.0,0.18181818181818182,8.885327861696323,2,19.0,0.620554077814307,2,19.0
530.0,5,19.0,0.8636363636363636,8.090659184978366,5,19.0,0.4357881675356086,5,19.0
535.0,2,8.0,0.32,7.630967454263522,2,27.0,0.439276444059919,2,27.0
540.0,2,10.0,0.43478260869565216,9.530520100503363,2,15.0,0.5995785506745795,2,15.0
545.0,2,2.0,0.08695652173913043,7.9272898983121625,2,7.0,0.4160955625665547,2,7.0
550.0,7,30.0,1.5,6.81472665024272,7,35.0,0.24548426399801793,7,35.0
555.0,11,80.0,3.8095238095238093,6.266933806531953,11,85.0,0.30226981816475923,11,85.0
560.0,7,49.0,2.3333333333333335,5.284129617648329,7,99.0,0.357844622743525,7,99.0
565.0,0,0.0,0.0,7.82444244610222,0,59.0,0.49358389629502214,0,59.0
570.0,0,0.0,0.0,9.522260112370894,0,5.0,0.6055372125522486,0,5.0
575.0,0,0.0,0.0,10.444299202854143,0,0.0,0.7136162410564073,0,0.0
580.0,1,1.0,0.03225806451612903,8.935262536543503,1,1.0,0.5797844951491933,1,1.0
585.0,7,24.0,0.8571428571428571,6.793888522388394,7,24.0,0.3368999239096795,7,24.0
590.0,5,22.0,0.9565217391304348,4.4069909799316065,5,48.0,0.1606456820418838,5,48.0
595.0,2,2.0,0.09090909090909091,6.913037638597714,2,40.0,0.3459853277617133,2,40.0
600.0,1,6.0,0.25,11.131212989462796,1,17.0,0.6975350317364478,1,17.0
605.0,1,11.0,0.4782608695652174,11.0807952438996,1,12.0,0.7187694780871637,1,12.0
610.0,2,20.0,0.9523809523809523,10.95712693314505,2,20.0,0.7150178897083772,2,20.0
615.0,2,30.0,1.5789473684210527,9.245725962004897,2,30.0,0.5446400181124692,2,30.0
620.0,4,48.0,2.6666666666666665,8.555997452551118,4,48.0,0.5200598458088671,4,48.0
625.0,6,75.0,3.5714285714285716,8.532270064398512,6,75.0,0.5547834881119595,6,75.0
630.0,2,8.0,0.34782608695652173,7.481857823993572,2,47.0,0.5202060703828578,2,47.0
635.0,4,12.0,0.46153846153846156,8.618160147816745,4,20.0,0.5316607155305405,4,20.0
640.0,2,2.0,0.06451612903225806,7.869747764131148,2,15.0,0.4328317659224976,2,15.0
645.0,4,17.0,0.5862068965517241,8.583120324497918,4,19.0,0.5021348092577761,4,19.0
650.0,2,2.0,0.06896551724137931,7.124502171718082,2,20.0,0.3908376324489508,2,20.0
655.0,6,20.0,0.7692307692307693,7.136767540486376,6,22.0,0.2972855750538002,6,22.0
660.0,6,16.0,0.64,6.638419811175656,6,40.0,0.2349524595338403,6,40.0
665.0,3,17.0,0.7391304347826086,9.221643351498413,3,36.0,0.5561624009599725,3,36.0
670.0,3,32.0,1.391304347826087,10.531678790294746,3,33.0,0.656011057041726,3,33.0
675.0,3,47.0,2.0434782608695654,10.37627108858641,3,48.0,0.6095475314509121,3,48.0
680.0,0,0.0,0.0,9.716713923293964,0,20.0,0.6629112884227928,0,20.0
685.0,2,4.0,0.2,9.879701747544727,2,4.0,0.6271197312288236,2,4.0
690.0,0,0.0,0.0,7.776652177572572,0,4.0,0.4213852022063825,0,4.0
695.0,2,6.0,0.2857142857142857,10.38353832610776,2,6.0,0.650797133922487,2,6.0
700.0,2,16.0,0.64,11.990432708712676,2,16.0,0.7997296397773751,2,16.0
705.0,0,0.0,0.0,9.691464945191443,0,0.0,0.6546405017345426,0,0.0
710.0,4,15.0,0.6521739130434783,9.567697115572493,4,15.0,0.5406855442507325,4,15.0
715.0,1,1.0,0.047619047619047616,8.90578912655548,1,18.0,0.5199330662533633,1,18.0
720.0,2,8.0,0.38095238095238093,10.602019276407892,2,8.0,0.6533341931120472,2,8.0
725.0,2,2.0,0.08695652173913043,9.878684347415891,2,5.0,0.6169002858968322,2,5.0
730.0,4,17.0,0.7391304347826086,10.16639582305987,4,17.0,0.6093465390297905,4,17.0
735.0,0,0.0,0.0,8.30634555001408,0,12.0,0.47176720351110524,0,12.0
740.0,0,0.0,0.0,10.172368446971257,0,0.0,0.7037799996293785,0,0.0
745.0,0,0.0,0.0,10.968033254675152,0,0.0,0.7229260923571189,0,0.0
750.0,2,8.0,0.3333333333333333,11.002166570093374,2,8.0,0.709594070228405,2,8.0
755.0,2,4.0,0.16666666666666666,9.09754966007734,2,4.0,0.5504128988803464,2,4.0
760.0,5,25.0,1.1363636363636365,9.447266898858981,5,25.0,0.5772500648117636,5,25.0
765.0,1,1.0,0.045454545454545456,7.483792372760205,1,27.0,0.43826587214604246,1,27.0
770.0,2,9.0,0.42857142857142855,8.442551955852863,2,10.0,0.4879168713554414,2,10.0
775.0,4,28.0,1.0769230769230769,10.981966807635121,4,28.0,0.6807414442605968,4,28.0
780.0,5,49.0,1.96,10.399554853677637,5,49.0,0.651634710459543,5,49.0
785.0,0,0.0,0.0,8.379173060474592,0,30.0,0.4904223340844686,0,30.0
790.0,3,11.0,0.5238095238095238,10.010964242881752,3,11.0,0.6249463518936618,3,11.0
795.0,3,4.0,0.19047619047619047,8.191605866606924,3,10.0,0.4418567058824095,3,10.0
800.0,4,21.0,1.05,9.79190568710274,4,21.0,0.5634363013398456,4,21.0
805.0,5,42.0,1.9090909090909092,10.220794167204277,5,42.0,0.5418112405209323,5,42.0
810.0,5,67.0,3.35,8.97545925591514,5,67.0,0.48919163968013546,5,67.0
815.0,2,2.0,0.10526315789473684,7.756342495734694,2,49.0,0.48615103263272264,2,49.0
820.0,5,20.0,0.8695652173913043,9.114350214458685,5,20.0,0.5791823057021719,5,20.0
825.0,8,54.0,2.16,8.120651759289359,8,54.0,0.44529041313494866,8,54.0
830.0,5,22.0,0.9565217391304348,5.664750304987524,5,62.0,0.28305068213827184,5,62.0
835.0,1,1.0,0.043478260869565216,7.3618646584204255,1,33.0,0.39796491234705517,1,33.0
840.0,1,6.0,0.2222222222222222,10.193931053094216,1,12.0,0.6085235868961867,1,12.0
845.0,1,11.0,0.4583333333333333,10.342699447600364,1,11.0,0.598097553158294,1,11.0
850.0,2,19.0,0.95,10.137738267730574,2,19.0,0.45294707843165166,2,19.0
855.0,1,2.0,0.1111111111111111,9.765374207107032,1,4.0,0.6629882372087217,1,4.0
860.0,2,12.0,0.5454545454545454,10.848726224063698,2,12.0,0.7202272350365587,2,12.0
865.0,3,27.0,1.4210526315789473,10.204533743495455,3,27.0,0.6878227733880441,3,27.0
870.0,0,0.0,0.0,8.721291484662293,0,8.0,0.5525989221838761,0,8.0
875.0,1,4.0,0.18181818181818182,9.856912394511992,1,4.0,0.5994314234742201,1,4.0
880.0,1,2.0,0.08333333333333333,9.083445077415597,1,2.0,0.49538084317442027,1,2.0
885.0,7,28.0,1.0769230769230769,7.383073630301855,7,28.0,0.41502295760675306,7,28.0
890.0,6,25.0,1.0416666666666667,5.214702186196838,6,53.0,0.3248042109173116,6,53.0
895.0,1,1.0,0.043478260869565216,5.824150721577849,1,41.0,0.29313285219760515,1,41.0
900.0,2,9.0,0.36,9.330821488047867,2,20.0,0.5046876053910254,2,20.0
905.0,1,2.0,0.06896551724137931,9.01111531825449,1,13.0,0.5781805409893097,1,13.0
910.0,7,29.0,1.1153846153846154,7.5879468049215415,7,40.0,0.3875671425167528,7,40.0
915.0,7,24.0,0.96,4.9733172715036815,7,58.0,0.25636459285128926,7,58.0
920.0,3,7.0,0.30434782608695654,5.602765556216424,3,48.0,0.25264813462702107,3,48.0
925.0,2,4.0,0.15384615384615385,6.568727974667837,2,47.0,0.32451313056094483,2,47.0
930.0,9,36.0,1.44,5.272390496975513,9,78.0,0.20922165498700676,9,78.0
935.0,9,38.0,1.4615384615384615,6.033867246022724,9,100.0,0.34114998856220036,9,100.0
940.0,3,6.0,0.24,6.194433474375909,3,74.0,0.3238848691657427,3,74.0
945.0,3,4.0,0.13793103448275862,6.604455572141506,3,67.0,0.33601560664849195,3,67.0
950.0,8,34.0,1.1333333333333333,5.611661132198433,8,97.0,0.2678713621916793,8,97.0
955.0,7,29.0,1.0,3.810142407246855,7,103.0,0.18617017851995654,7,103.0
960.0,6,11.0,0.39285714285714285,4.514749542768584,6,76.0,0.19104758507381314,6,76.0
965.0,3,12.0,0.34285714285714286,7.777239168654816,3,54.0,0.40518865102194873,3,54.0
970.0,2,20.0,0.5555555555555556,8.470796495158208,2,39.0,0.4577194039776362,2,39.0
975.0,2,3.0,0.08571428571428572,7.0355848096812075,2,22.0,0.3954716493535158,2,22.0
980.0,8,30.0,0.9375,6.2519639745028615,8,49.0,0.28557087686039073,8,49.0
985.0,7,28.0,0.9032258064516129,3.9614535450628154,7,70.0,0.16796041300693687,7,70.0
990.0,5,12.0,0.42857142857142855,4.170980706445854,5,62.0,0.16477679582754706,5,62.0
995.0,4,15.0,0.5172413793103449,6.966842106950437,4,55.0,0.2678429047614229,4,55.0
1000.0,1,15.0,0.5357142857142857,9.42831434378698,1,42.0,0.5744077646581649,1,42.0
1005.0,1,20.0,0.7407407407407407,10.492420240274647,1,31.0,0.7282161868263468,1,31.0
1010.0,2,3.0,0.12,8.051647328287606,2,14.0,0.411705470560235,2,14.0
1015.0,8,29.0,1.2608695652173914,8.062659803749884,8,40.0,0.38793584502461653,8,40.0
1020.0,3,17.0,0.7727272727272727,8.084900899246888,3,51.0,0.47947780579150334,3,51.0
1025.0,1,3.0,0.12,9.729301146702591,1,21.0,0.6294396691102889,1,21.0
1030.0,1,8.0,0.2857142857142857,10.696004548926425,1,8.0,0.7216019053688382,1,8.0
1035.0,1,2.0,0.06451612903225806,9.815921655736252,1,2.0,0.6594600054579567,1,2.0
1040.0,6,23.0,0.8518518518518519,7.42649204488062,6,23.0,0.36827932300101457,6,23.0
1045.0,13,77.0,2.8518518518518516,5.274254766866701,13,77.0,0.1542693888796504,13,77.0
1050.0,10,71.0,2.2903225806451615,5.806410213678578,10,116.0,0.31673750927996613,10,116.0
1055.0,4,12.0,0.4,6.66230965750431,4,103.0,0.35570854874584296,4,103.0
1060.0,0,0.0,0.0,8.037366704572772,0,49.0,0.40258256532342324,0,49.0
1065.0,3,5.0,0.15151515151515152,7.076315100928824,3,54.0,0.3748862959525992,3,54.0
1070.0,7,29.0,0.9354838709677419,6.403475385918509,7,78.0,0.2759056278635391,7,78.0
1075.0,9,27.0,0.9,4.58275684754722,9,87.0,0.2147191387354044,9,87.0
1080.0,5,18.0,0.5806451612903226,6.044835157358261,5,71.0,0.32060798073512503,5,71.0
1085.0,2,12.0,0.34285714285714286,8.553203159019795,2,48.0,0.4843888963266901,2,48.0
1090.0,2,18.0,0.5625,8.88748265470248,2,33.0,0.4558686959547461,2,33.0
1095.0,4,36.0,1.1612903225806452,9.77265783751267,4,41.0,0.5887627853468241,4,41.0
1100.0,5,57.0,1.9655172413793103,9.725818842401077,5,57.0,0.5588061756283857,5,57.0
1105.0,5,82.0,2.8275862068965516,9.864703535847628,5,82.0,0.6361125345841366,5,82.0
1110.0,1,1.0,0.037037037037037035,8.924156873468316,1,45.0,0.5563345387884622,1,45.0
1115.0,5,18.0,0.6428571428571429,8.973292044154226,5,18.0,0.47632593567926246,5,18.0
1120.0,5,11.0,0.4074074074074074,8.146614823518757,5,32.0,0.4792262648829819,5,32.0
1125.0,3,22.0,0.8461538461538461,9.048730727759551,3,26.0,0.559165325259114,3,26.0
1130.0,3,7.0,0.2692307692307692,7.180209196603491,3,23.0,0.3560115747766937,3,23.0
1135.0,7,35.0,1.3461538461538463,8.060978679550987,7,39.0,0.3998181841483463,7,39.0
1140.0,9,76.0,2.923076923076923,8.347735346350841,9,79.0,0.3720737027674641,9,79.0
1145.0,5,34.0,1.3076923076923077,7.1065068328241985,5,84.0,0.44946970504832634,5,84.0
1150.0,1,1.0,0.03571428571428571,8.484341976549954,1,42.0,0.5383040125423517,1,42.0
1155.0,3,11.0,0.36666666666666664,9.26380707554605,3,13.0,0.5136338448252736,3,13.0
1160.0,3,26.0,0.8125,9.983127297308174,3,26.0,0.6224146902570361,3,26.0
1165.0,1,1.0,0.034482758620689655,8.6499324162058,1,13.0,0.5215425809981465,1,13.0
1170.0,5,18.0,0.6428571428571429,7.631704916015168,5,18.0,0.40051807056121297,5,18.0
1175.0,6,12.0,0.46153846153846156,6.948434349719957,6,33.0,0.32997368691405204,6,33.0
1180.0,2,10.0,0.35714285714285715,8.177438203934589,2,25.0,0.46216713084951166,2,25.0
1185.0,3,23.0,0.8846153846153846,10.027090828922722,3,26.0,0.5923585201870214,3,26.0
1190.0,1,2.0,0.07692307692307693,7.812487290423039,1,8.0,0.39375655488525074,1,8.0
1195.0,7,24.0,0.8888888888888888,8.10328382478966,7,24.0,0.4084981754160356,7,24.0
1200.0,12,72.0,2.769230769230769,6.418530263888071,12,72.0,0.3358871145458204,12,72.0
1205.0,10,60.0,2.2222222222222223,4.452495286360774,10,105.0,0.28961788268114114,10,105.0
1210.0,4,16.0,0.5517241379310345,5.734291265623689,4,95.0,0.31204723696115005,4,95.0
1215.0,3,22.0,0.5945945945945946,7.921657697526426,3,62.0,0.4291550006799098,3,62.0
1220.0,5,46.0,1.2432432432432432,8.316992351035784,5,54.0,0.4346224183980762,5,54.0
1225.0,6,73.0,1.972972972972973,8.547409573063641,6,73.0,0.46292720677618054,6,73.0
1230.0,8,109.0,3.0277777777777777,9.241114733765608,8,109.0,0.5519139772165689,8,109.0
1235.0,2,16.0,0.4444444444444444,7.828231704017987,2,83.0,0.4842915459092732,2,83.0
1240.0,7,18.0,0.5454545454545454,6.565235201138882,7,34.0,0.2933198597169771,7,34.0
1245.0,10,28.0,0.9032258064516129,5.1056380934682535,10,58.0,0.18917061098128876,10,58.0
1250.0,6,26.0,0.8387096774193549,6.198071108307348,6,73.0,0.30399000521358766,6,73.0
1255.0,4,44.0,1.4193548387096775,7.519663795142113,4,65.0,0.34150884904129536,4,65.0
1260.0,2,3.0,0.1,6.897435589455368,2,44.0,0.34547511931629454,2,44.0
1265.0,7,29.0,0.9666666666666667,6.199913429390066,7,43.0,0.2608155668394679,7,43.0
1270.0,6,21.0,0.7241379310344828,4.807909789700959,6,56.0,0.251754271760338,6,56.0
1275.0,3,4.0,0.13793103448275862,5.894859437584811,3,42.0,0.3294116448584827,3,42.0
1280.0,1,3.0,0.0967741935483871,8.096722113404093,1,24.0,0.3865479949624535,1,24.0
1285.0,2,10.0,0.30303030303030304,9.451722367764601,2,18.0,0.5242130618939715,2,18.0
1290.0,3,24.0,0.7741935483870968,10.893375109489572,3,25.0,0.7269451490194598,3,25.0
1295.0,4,41.0,1.4137931034482758,10.281506117279795,4,41.0,0.6172948125940275,4,41.0
1300.0,1,1.0,0.03125,9.127490467005856,1,23.0,0.570667497377636,1,23.0
1305.0,6,20.0,0.7142857142857143,8.237196225982057,6,20.0,0.4335263742814541,6,20.0
1310.0,4,13.0,0.48148148148148145,6.148138109430265,4,36.0,0.25748440553827645,4,36.0
1315.0,2,11.0,0.4230769230769231,8.020523611239707,2,28.0,0.41573569445859515,2,28.0
1320.0,2,21.0,0.875,9.834116050044381,2,21.0,0.5436752359353246,2,21.0
1325.0,2,31.0,1.3478260869565217,10.644573601862206,2,31.0,0.6757728390582393,2,31.0
1330.0,3,46.0,2.0,11.30640401288719,3,46.0,0.6655493707065849,3,46.0
1335.0,0,0.0,0.0,11.389015333551468,0,8.0,0.8318760856669758,0,8.0
1340.0,4,11.0,0.5238095238095238,8.988529329873467,4,11.0,0.5325055387820467,4,11.0
1345.0,2,4.0,0.18181818181818182,6.988613244225475,2,19.0,0.4317794524488709,2,19.0
1350.0,3,11.0,0.5,7.795129605996342,3,14.0,0.4805281300140604,3,14.0
1355.0,3,26.0,1.0833333333333333,10.524922429431273,3,26.0,0.6380993158642291,3,26.0
1360.0,4,43.0,1.72,10.89476704410532,4,43.0,0.6662853924597693,4,43.0
1365.0,5,64.0,2.4615384615384617,10.070171463815626,5,64.0,0.6235070027954599,5,64.0
1370.0,5,89.0,3.2962962962962963,10.104571997183607,5,89.0,0.6391486192137682,5,89.0
1375.0,1,1.0,0.04,8.72113382102146,1,52.0,0.5763620160481007,1,52.0
1380.0,5,14.0,0.6086956521739131,6.36209982330739,5,14.0,0.32822867747781465,5,14.0
1385.0,6,17.0,0.5862068965517241,6.417495713084692,6,34.0,0.3553111228022977,6,34.0
1390.0,3,21.0,0.7777777777777778,7.061202352086059,3,32.0,0.3925391839005142,3,32.0
1395.0,1,3.0,0.10714285714285714,6.848754438460722,1,22.0,0.3737586087209601,1,22.0
1400.0,9,31.0,1.0689655172413792,7.454138246552456,9,42.0,0.34987089243463226,9,42.0
1405.0,6,29.0,1.0740740740740742,6.194118408461606,6,62.0,0.30322355696297576,6,62.0
1410.0,2,4.0,0.14814814814814814,7.273807252964083,2,49.0,0.38988714989677375,2,49.0
1415.0,2,10.0,0.38461538461538464,8.444797956977629,2,23.0,0.3850008315017271,2,23.0
1420.0,2,20.0,0.7692307692307693,10.09263921907094,2,20.0,0.6266424756649183,2,20.0
1425.0,3,32.0,1.1851851851851851,10.774520180948716,3,32.0,0.7004879152205539,3,32.0
1430.0,0,0.0,0.0,9.676672603475925,0,5.0,0.6446255894215466,0,5.0
1435.0,6,16.0,0.7272727272727273,8.462159755998304,6,16.0,0.37552463013415377,6,16.0
1440.0,3,9.0,0.42857142857142855,7.2989337283279365,3,30.0,0.42197736612189235,3,30.0
1445.0,1,2.0,0.08695652173913043,10.358736477546287,1,15.0,0.6914408680003246,1,15.0
1450.0,1,7.0,0.28,11.986142551366639,1,7.0,0.794357512965951,1,7.0
1455.0,4,18.0,0.75,10.072407800049186,4,18.0,0.5903325790823564,4,18.0
1460.0,1,1.0,0.043478260869565216,8.146362804004573,1,12.0,0.5067779832222227,1,12.0
1465.0,5,21.0,0.9130434782608695,8.722333759825736,5,21.0,0.5539747355048467,5,21.0
1470.0,3,7.0,0.25925925925925924,7.587937058186155,3,30.0,0.5025716362656045,3,30.0
